meshblock_id,census_id,full_time,not_in_the_labour_force,part_time,status_unidentifiable,total,total_stated,unemployed
652801,3,72,30,30,9,141,135,3
652802,3,6,3,3,0,12,9,0
652900,3,57,39,21,3,126,126,6
653001,3,24,15,6,0,48,48,3
653002,3,24,33,6,6,69,63,0
653100,3,90,30,15,3,144,144,9
653200,3,39,24,15,6,90,87,3
653300,3,30,21,9,0,66,66,0
653400,3,87,36,15,3,147,144,3
653501,3,24,12,9,6,48,42,0
653502,3,18,12,6,0,42,39,3
653503,3,45,15,15,0,78,78,0
653601,3,36,15,6,0,60,57,0
653602,3,48,24,15,3,90,87,3
653603,3,12,6,6,0,27,30,3
653701,3,87,48,36,0,177,177,6
653702,3,12,9,3,0,24,24,0
653800,3,42,33,18,6,105,99,0
653900,3,48,27,18,3,90,87,0
654000,3,114,48,39,3,207,204,3
654100,3,54,15,18,0,93,90,3
654200,3,42,18,12,0,75,75,3
654300,3,48,27,15,3,99,93,3
654400,3,39,21,12,0,78,78,3
654500,3,60,21,15,3,102,99,3
654600,3,75,24,21,3,129,126,0
654700,3,51,21,12,3,93,90,3
654800,3,39,21,12,0,75,78,0
654903,3,21,12,0,0,33,33,3
654904,3,18,15,6,0,42,39,6
654905,3,24,27,12,0,66,66,3
654906,3,18,18,9,0,45,45,0
654907,3,15,21,6,0,51,48,3
655001,3,21,21,9,0,51,51,0
655002,3,51,27,15,6,102,96,3
655101,3,21,12,12,0,48,48,0
655102,3,27,12,6,0,48,51,0
655103,3,27,12,6,0,48,48,0
655200,3,18,6,9,0,33,36,3
655301,3,48,21,12,0,84,84,6
655302,3,12,6,0,0,18,18,3
655400,3,57,30,18,0,111,111,6
655500,3,51,33,18,3,111,105,6
655600,3,57,39,15,3,123,123,9
655701,3,45,24,12,3,90,87,9
655702,3,21,36,6,9,78,69,6
655800,3,39,27,9,3,84,81,6
655900,3,66,51,21,9,153,144,6
656000,3,45,48,12,6,120,111,9
656101,3,12,15,0,3,33,30,3
656102,3,60,51,18,12,150,141,12
656200,3,84,66,18,9,192,186,18
656301,3,90,57,12,9,183,174,12
656302,3,21,12,6,0,42,42,0
656401,3,30,39,9,6,93,84,9
656402,3,21,18,0,0,45,42,0
656500,3,30,21,6,0,60,57,6
656600,3,69,57,9,15,162,150,15
656700,3,27,30,12,6,78,72,3
656800,3,63,33,12,12,123,114,3
656900,3,51,57,6,18,141,123,6
657000,3,36,18,12,3,81,78,9
657100,3,108,81,21,42,273,234,21
657200,3,102,72,24,42,261,219,21
657300,3,117,57,24,30,243,213,15
657400,3,39,24,12,6,93,90,9
657500,3,27,18,12,3,63,60,6
657601,3,33,18,9,0,63,63,3
657602,3,21,18,3,3,51,51,6
657700,3,72,39,15,6,129,126,3
657800,3,45,51,12,3,114,114,9
657900,3,75,51,15,12,162,150,9
658000,3,78,51,21,15,177,162,12
658100,3,36,27,6,9,81,69,0
658201,3,45,42,9,3,105,102,6
658202,3,24,18,6,6,57,54,3
658300,3,63,45,18,6,144,135,12
658401,3,27,21,6,3,63,57,3
658402,3,72,48,21,6,156,150,12
658500,3,111,81,27,3,231,228,12
658600,3,99,87,18,12,237,225,21
658700,3,18,18,3,3,42,39,3
658800,3,42,39,18,9,117,105,9
658900,3,33,30,9,15,87,75,3
659000,3,39,45,6,12,120,105,18
659100,3,84,78,24,6,216,210,24
659200,3,108,69,18,12,225,213,18
659300,3,9,12,0,3,27,24,3
659400,3,48,42,18,24,141,117,12
659500,3,15,9,3,0,30,30,3
659600,3,51,33,6,3,102,99,6
659701,3,39,30,12,9,105,96,15
659702,3,90,123,30,18,270,255,15
659800,3,75,72,12,9,186,177,15
659900,3,66,36,21,9,141,135,12
660000,3,30,42,3,3,84,81,3
660100,3,66,57,24,12,171,156,9
660200,3,72,48,12,15,156,144,12
660300,3,60,51,18,6,144,138,6
660400,3,42,24,12,0,81,81,0
660500,3,15,45,6,24,96,72,9
660600,3,36,66,18,12,150,138,21
660700,3,48,36,9,18,120,105,12
660800,3,36,54,6,9,108,102,9
660900,3,45,36,9,6,102,96,6
661000,3,93,69,21,6,204,198,18
661100,3,105,96,21,12,252,243,18
661200,3,75,30,21,3,135,132,6
661300,3,90,66,21,6,192,186,9
661400,3,42,12,3,0,63,63,6
661500,3,66,30,9,3,114,111,9
661600,3,66,39,18,15,150,135,12
661700,3,114,63,30,15,240,222,15
661800,3,84,54,18,3,168,165,9
661900,3,84,57,24,3,177,171,9
662000,3,66,66,21,12,171,159,9
662100,3,87,51,18,3,174,168,12
662200,3,60,60,6,6,144,141,12
662300,3,81,78,15,21,210,192,18
662400,3,6,12,3,6,30,24,6
662500,3,111,105,18,18,264,249,15
662601,3,51,21,15,0,93,93,9
662602,3,48,57,12,6,132,126,9
662700,3,48,33,12,12,108,99,6
662800,3,51,54,15,6,129,126,6
662900,3,84,57,21,6,171,165,6
663000,3,45,48,15,6,126,120,12
663100,3,27,24,0,9,63,57,3
663200,3,0,0,0,0,6,0,0
663300,3,0,0,0,0,0,0,0
663400,3,9,3,3,0,18,15,3
663500,3,0,0,0,0,0,0,0
663600,3,66,39,12,12,132,120,3
663700,3,45,36,12,3,99,99,6
663800,3,111,81,27,12,246,237,18
663900,3,66,102,18,6,204,195,9
664000,3,75,54,18,21,171,153,6
664100,3,33,72,9,12,129,117,3
664200,3,39,51,9,12,117,102,6
664300,3,45,33,3,0,93,93,6
664400,3,63,42,12,3,129,126,12
664500,3,48,21,12,3,90,87,6
664600,3,18,27,3,3,54,51,3
664700,3,66,72,15,6,165,162,6
664800,3,33,30,9,0,81,78,3
664900,3,72,63,18,3,159,156,9
665000,3,105,84,27,21,252,234,15
665101,3,42,36,9,27,120,93,6
665102,3,63,57,15,18,162,147,18
665200,3,96,84,21,27,243,213,12
665300,3,123,102,27,12,288,276,24
665400,3,105,90,24,15,243,225,12
665500,3,117,105,18,27,291,264,24
665601,3,24,21,6,0,54,54,6
665602,3,54,45,12,3,120,117,9
665700,3,126,78,33,27,282,252,15
665800,3,39,42,18,0,102,99,3
665900,3,51,48,12,6,126,120,9
666000,3,30,21,3,0,63,63,9
666100,3,108,72,15,3,204,204,6
666200,3,39,42,9,3,96,93,6
666301,3,15,12,3,3,36,36,6
666302,3,45,24,9,6,90,84,3
666400,3,48,36,12,9,108,102,6
666500,3,72,66,15,12,174,162,9
666600,3,54,48,15,0,126,126,6
666700,3,96,78,21,18,231,216,21
666800,3,12,12,0,3,24,24,3
666900,3,48,45,18,0,120,120,9
667000,3,36,24,6,3,72,69,3
667100,3,54,45,6,3,117,114,9
667200,3,66,60,21,9,162,153,9
667300,3,69,48,27,6,156,147,9
667400,3,42,36,9,6,102,99,9
667500,3,51,45,9,0,114,114,9
667601,3,63,39,12,6,129,126,9
667602,3,12,6,3,0,24,24,0
667700,3,84,75,27,9,219,210,24
667801,3,18,12,6,0,36,36,0
667802,3,33,39,6,12,96,84,9
667900,3,45,33,6,0,96,96,9
668000,3,51,39,6,9,117,108,12
668100,3,60,60,12,9,150,144,12
668200,3,39,33,9,9,96,87,6
668300,3,57,51,18,9,147,141,9
668400,3,66,81,15,0,174,174,12
668500,3,60,78,15,18,180,162,6
668600,3,39,33,12,3,90,87,6
668700,3,69,93,24,33,228,195,12
668801,3,36,24,6,15,84,69,3
668802,3,12,6,3,3,30,24,3
668901,3,39,33,9,3,90,87,6
668902,3,18,15,3,0,45,45,9
669000,3,45,42,9,6,105,96,3
669100,3,48,39,24,6,120,117,9
669200,3,66,60,15,12,159,150,12
669300,3,51,39,12,9,114,105,6
669401,3,30,18,3,0,57,54,6
669402,3,27,15,3,0,54,54,6
669500,3,42,30,12,0,87,87,6
669601,3,42,36,15,9,111,105,12
669602,3,33,42,9,9,99,90,6
669700,3,66,48,21,18,165,147,9
669800,3,30,21,12,3,75,72,9
669900,3,48,42,9,3,105,102,6
670000,3,45,54,6,12,129,120,15
670100,3,36,33,9,12,87,78,3
670200,3,42,48,12,6,114,108,6
670300,3,30,21,9,15,78,63,9
670400,3,27,30,12,15,84,69,0
670500,3,72,48,12,3,144,141,9
670600,3,51,51,18,24,153,129,12
670700,3,54,36,9,3,108,108,9
670801,3,36,30,9,3,87,81,6
670802,3,9,0,0,0,15,15,3
670901,3,18,33,0,27,81,51,3
670902,3,39,33,9,6,96,87,9
670903,3,21,9,0,3,36,36,3
671000,3,27,27,6,6,75,72,9
671100,3,45,45,9,3,111,108,9
671200,3,33,27,12,9,81,72,3
671300,3,48,48,15,3,120,117,6
671400,3,63,48,12,0,135,132,9
671501,3,24,21,3,0,51,48,3
671502,3,36,24,12,3,78,72,3
671503,3,39,27,12,6,87,78,3
671600,3,87,42,15,6,159,156,12
671700,3,69,102,21,12,219,204,15
671801,3,33,24,3,24,87,63,6
671802,3,24,18,9,12,57,45,0
671803,3,21,12,3,12,48,39,3
671804,3,30,24,3,6,69,60,6
671900,3,30,30,6,24,96,75,6
672001,3,18,6,3,0,33,33,3
672002,3,21,18,3,3,48,42,3
672003,3,33,12,6,6,60,54,3
672004,3,12,6,0,6,24,18,0
672101,3,51,33,15,15,120,108,6
672103,3,36,21,6,6,72,63,3
672104,3,30,30,9,9,87,81,6
672105,3,24,12,3,6,51,45,6
672200,3,51,27,15,15,120,102,6
672300,3,60,24,15,21,126,102,3
672400,3,51,45,21,3,126,123,6
672500,3,81,60,9,3,159,156,6
672600,3,66,69,15,9,165,153,3
672700,3,72,33,21,6,135,132,3
672801,3,51,45,15,9,126,120,6
672802,3,21,15,3,3,42,39,3
672900,3,93,87,15,12,213,204,9
673000,3,45,24,9,21,99,81,0
673100,3,63,36,15,3,126,123,9
673201,3,12,24,6,3,54,51,3
673202,3,36,24,0,6,72,66,3
673203,3,21,21,6,3,63,57,9
673301,3,39,12,6,3,69,66,6
673302,3,57,39,6,9,114,108,6
673303,3,66,33,24,6,135,126,3
673401,3,18,12,3,3,39,36,3
673402,3,33,30,9,9,93,81,9
673500,3,45,24,12,3,96,90,9
673600,3,54,39,9,12,120,108,3
673700,3,72,42,9,18,150,132,12
673800,3,60,60,15,9,162,150,15
673900,3,33,21,12,3,81,78,9
674000,3,33,24,12,3,75,72,3
674100,3,24,21,12,6,75,66,3
674200,3,51,39,12,9,117,111,6
674300,3,27,27,6,6,72,63,6
674400,3,0,0,0,0,6,0,0
674500,3,3,3,0,3,12,12,3
674600,3,18,21,3,0,48,45,3
674700,3,33,21,3,12,72,60,3
674800,3,3,6,0,3,15,12,0
674900,3,3,6,0,0,12,12,0
675000,3,6,3,0,3,12,9,0
675100,3,6,3,3,3,15,15,0
675200,3,57,42,24,3,129,126,6
675300,3,129,66,33,3,240,234,3
675400,3,75,63,33,0,171,168,3
675500,3,69,51,33,0,153,153,0
675600,3,60,45,21,3,135,129,0
675700,3,84,51,24,9,177,168,6
675801,3,15,15,15,0,45,45,3
675802,3,21,15,3,0,42,42,6
675803,3,45,15,18,0,78,78,0
675804,3,48,27,21,3,99,99,0
675901,3,27,21,6,0,57,57,0
675902,3,30,33,6,3,69,69,0
675903,3,33,21,6,0,63,60,0
675904,3,18,24,6,3,54,48,3
676000,3,33,24,9,3,72,69,0
676101,3,36,33,9,0,78,78,0
676102,3,42,18,6,0,69,69,3
676103,3,30,18,15,3,63,63,3
676104,3,27,21,12,6,66,60,0
676200,3,39,33,15,0,93,90,6
676301,3,90,42,27,3,168,165,6
676302,3,36,27,12,0,84,84,6
676402,3,69,42,27,0,147,147,6
676403,3,54,54,12,0,123,123,6
676404,3,72,60,21,0,162,159,3
676500,3,99,87,24,6,225,219,12
676602,3,60,51,18,12,144,135,6
676603,3,69,42,24,3,141,141,6
676604,3,15,15,6,0,39,39,3
676605,3,69,36,24,3,132,132,3
676700,3,72,54,27,6,162,159,6
676800,3,33,18,9,0,63,63,3
676900,3,111,81,45,6,255,249,12
677000,3,84,66,30,3,189,186,3
677100,3,111,66,30,3,222,219,12
677200,3,87,69,27,9,195,186,9
677300,3,72,84,18,3,183,180,9
677400,3,33,21,9,6,69,66,3
677501,3,15,12,6,3,36,33,0
677502,3,30,27,6,3,66,66,3
677503,3,18,24,6,0,54,54,3
677504,3,30,36,9,9,90,78,6
677505,3,21,18,9,0,51,48,0
677600,3,66,54,21,3,147,144,3
677700,3,36,36,12,3,90,87,6
677800,3,66,54,24,0,150,150,6
677901,3,87,69,36,0,207,207,15
677902,3,66,33,18,9,132,123,6
677904,3,54,51,27,3,144,141,9
677905,3,63,48,18,6,138,129,3
678001,3,36,30,15,3,81,78,0
678003,3,24,24,6,9,63,57,0
678004,3,75,63,24,6,174,168,9
678100,3,45,63,15,3,129,126,3
678200,3,75,45,30,0,156,153,3
678300,3,69,69,39,12,195,183,6
678400,3,87,48,27,0,168,168,6
678501,3,81,69,24,3,183,177,6
678502,3,48,51,27,3,129,126,3
678601,3,54,27,15,3,96,93,3
678602,3,15,6,9,0,30,30,0
678700,3,75,39,21,12,147,138,0
678801,3,87,99,24,3,228,225,12
678802,3,15,15,3,0,33,36,0
678803,3,78,51,24,6,168,162,6
678900,3,132,90,30,6,264,258,9
679000,3,63,54,30,3,156,153,6
679100,3,96,87,30,3,225,222,12
679200,3,57,36,30,6,135,129,6
679301,3,120,102,36,6,273,264,9
679304,3,138,87,48,3,279,279,6
679306,3,66,63,27,3,168,162,9
679307,3,102,45,18,6,186,174,9
679308,3,30,27,9,0,66,63,0
679309,3,24,12,6,0,45,48,6
679310,3,12,12,9,0,39,39,0
679311,3,12,6,6,0,27,27,3
679400,3,42,12,15,0,72,72,3
679500,3,39,45,6,0,93,93,0
679600,3,81,42,27,0,153,153,6
679700,3,54,33,15,0,102,102,0
679801,3,84,60,27,0,180,177,6
679802,3,69,45,24,0,141,141,3
679804,3,117,54,36,0,219,219,12
679805,3,63,30,15,0,114,114,9
679806,3,75,54,15,3,150,147,6
679807,3,84,51,24,0,165,165,6
679808,3,72,36,12,0,123,123,3
679809,3,123,66,27,6,231,225,6
679810,3,69,66,24,6,177,171,9
679811,3,78,54,24,6,174,168,15
679812,3,0,0,0,0,0,0,0
679813,3,39,36,18,0,90,90,0
679814,3,15,9,0,6,33,27,0
679900,3,81,81,30,3,204,201,9
680001,3,39,42,21,9,111,105,6
680002,3,6,15,3,0,24,21,0
680100,3,93,48,24,3,180,180,9
680200,3,108,69,24,12,219,207,6
680300,3,78,69,30,12,201,189,12
680401,3,15,15,6,0,42,39,3
680402,3,30,24,0,0,57,57,3
680403,3,33,33,6,0,72,72,3
680404,3,33,18,12,0,66,66,0
680501,3,36,30,6,3,78,75,3
680502,3,90,51,24,6,180,174,12
680503,3,42,24,12,3,87,84,6
680601,3,84,54,30,0,174,174,3
680602,3,114,54,42,9,228,222,9
680705,3,114,66,24,9,219,210,9
680706,3,108,78,27,3,228,228,12
680708,3,45,45,18,0,114,114,6
680709,3,0,0,0,0,6,0,0
680711,3,9,6,0,0,18,18,3
680712,3,12,12,3,0,33,30,0
680713,3,18,12,3,0,36,39,6
680714,3,27,18,3,0,51,54,6
680715,3,39,18,3,0,69,66,9
680716,3,24,21,9,0,60,60,3
680717,3,27,9,3,0,42,42,3
680718,3,45,12,12,0,69,69,0
680719,3,24,15,6,9,57,48,3
680720,3,21,12,9,0,48,48,6
680721,3,24,9,6,0,39,39,3
680722,3,30,15,6,3,51,51,0
680723,3,33,18,6,0,60,60,3
680724,3,21,24,6,0,51,51,0
680725,3,18,24,6,0,51,51,3
680726,3,21,9,3,0,30,30,0
680727,3,51,42,15,0,120,117,6
680728,3,24,15,6,0,45,45,0
680801,3,108,102,27,6,258,252,18
680804,3,3,9,6,3,21,18,3
680805,3,30,21,9,0,60,60,0
680806,3,33,27,15,0,78,78,6
680807,3,30,30,12,6,84,81,3
680808,3,33,15,9,0,63,63,3
680809,3,30,24,6,0,63,60,0
680810,3,24,12,12,0,48,48,0
680900,3,39,24,15,6,87,84,0
681000,3,75,42,12,6,144,135,9
681101,3,93,30,21,6,159,153,6
681103,3,72,39,27,3,147,144,6
681104,3,66,27,15,0,114,111,6
681105,3,24,15,15,0,54,54,0
681203,3,42,18,6,0,69,66,0
681207,3,15,12,6,0,36,36,0
681208,3,0,63,3,0,66,66,0
681209,3,3,39,0,0,39,39,0
681210,3,0,129,3,0,129,129,0
681211,3,0,0,0,0,3,0,0
681212,3,3,42,0,0,48,48,0
681213,3,0,42,6,0,48,48,0
681214,3,48,24,6,3,87,84,3
681215,3,39,30,12,0,93,90,6
681216,3,3,6,3,0,18,15,0
681217,3,30,30,9,0,69,69,0
681218,3,27,21,6,3,57,54,0
681219,3,12,15,6,0,39,36,3
681220,3,27,18,6,3,54,54,3
681303,3,66,63,24,0,159,159,6
681304,3,0,0,0,0,0,0,0
681308,3,0,0,0,0,0,0,0
681309,3,123,96,30,15,276,261,15
681310,3,66,42,12,3,129,126,6
681311,3,81,69,27,9,192,180,3
681312,3,48,45,12,6,111,108,3
681317,3,90,96,18,6,222,216,12
681318,3,66,60,18,0,150,150,3
681319,3,6,246,6,3,258,255,0
681320,3,33,36,6,6,84,78,3
681321,3,45,48,12,3,111,108,6
681323,3,39,6,12,0,57,60,0
681324,3,60,60,18,9,153,147,6
681325,3,48,39,18,0,108,105,3
681326,3,48,57,12,0,123,123,6
681327,3,96,57,27,0,195,192,12
681328,3,39,15,12,6,84,75,9
681329,3,75,54,21,6,165,159,12
681330,3,48,45,12,6,114,108,0
681331,3,27,12,6,3,45,42,0
681332,3,30,21,3,3,66,63,6
681333,3,27,15,9,3,57,54,9
681334,3,51,33,6,0,96,93,3
681335,3,54,21,12,6,93,90,6
681336,3,18,15,6,6,45,39,0
681337,3,75,54,15,3,159,156,12
681338,3,75,27,24,3,135,132,9
681400,3,42,24,12,9,93,81,6
681500,3,84,63,18,12,180,168,3
681600,3,69,87,9,12,183,171,6
681700,3,78,39,24,9,159,147,9
681800,3,54,24,15,3,99,96,3
681900,3,72,42,15,15,153,138,6
682000,3,51,18,15,6,96,90,6
682100,3,57,48,18,12,138,129,6
682200,3,51,18,21,3,96,93,3
682301,3,75,42,24,9,156,147,6
682302,3,12,6,3,3,24,21,0
682400,3,72,45,18,15,153,141,6
682500,3,60,48,15,3,132,129,3
682600,3,72,45,18,3,144,141,3
682700,3,48,33,15,9,108,102,3
682800,3,84,51,18,18,177,159,9
682900,3,84,48,24,9,174,165,9
683000,3,84,39,27,9,168,159,12
683100,3,33,27,15,3,81,75,3
683200,3,48,33,15,12,114,102,6
683300,3,117,69,18,9,216,207,9
683400,3,54,24,15,3,105,99,3
683500,3,102,54,15,12,198,186,15
683600,3,42,33,6,9,99,90,12
683700,3,21,12,3,0,39,39,0
683800,3,27,21,9,0,66,66,9
683900,3,51,72,18,6,153,147,3
684000,3,33,18,6,0,66,66,6
684100,3,57,21,9,6,99,96,6
684200,3,36,15,3,3,60,54,0
684300,3,57,39,15,3,126,120,9
684400,3,60,33,12,3,108,111,3
684500,3,39,18,12,3,78,75,3
684601,3,30,21,9,3,66,63,3
684602,3,39,21,6,0,75,72,3
684701,3,18,12,3,0,36,33,0
684702,3,18,6,6,3,33,30,3
684800,3,48,27,18,3,102,99,6
684900,3,57,27,9,3,99,96,3
685000,3,84,69,18,6,186,180,9
685100,3,60,51,18,9,147,141,9
685200,3,90,42,18,3,159,153,3
685300,3,63,33,12,0,120,120,6
685400,3,42,39,6,0,93,93,3
685500,3,36,27,15,3,84,78,0
685600,3,45,42,12,3,105,99,3
685700,3,54,30,12,0,99,99,6
685800,3,45,24,15,6,90,84,3
685900,3,18,18,12,9,60,51,3
686000,3,66,57,12,6,156,150,9
686100,3,69,48,15,12,150,141,3
686200,3,54,36,18,0,108,108,6
686300,3,57,42,12,12,123,111,3
686400,3,102,87,24,9,231,222,12
686501,3,42,39,15,3,99,96,3
686502,3,33,21,3,3,72,69,6
686600,3,102,54,24,12,201,186,12
686700,3,87,45,21,9,174,165,12
686800,3,72,57,18,15,168,150,6
686900,3,48,42,6,9,114,105,6
687001,3,0,144,3,15,162,147,0
687002,3,12,21,3,0,36,36,0
687003,3,27,18,6,3,54,54,3
687004,3,24,15,6,6,48,42,3
687005,3,0,0,0,0,9,9,0
687101,3,45,24,6,3,81,78,3
687102,3,48,123,15,6,198,189,3
687200,3,30,33,6,15,90,75,3
687300,3,30,24,3,6,69,63,3
687401,3,18,9,6,3,33,30,0
687402,3,12,6,0,0,24,21,0
687500,3,39,18,6,12,81,69,3
687600,3,63,54,21,3,147,141,3
687700,3,81,60,15,9,177,171,9
687801,3,102,63,30,3,207,201,9
687802,3,6,9,3,0,21,18,0
687900,3,69,45,12,3,138,135,12
688000,3,60,48,18,9,141,132,6
688101,3,105,63,27,18,222,201,3
688102,3,42,21,9,6,81,75,3
688200,3,60,30,15,12,123,114,9
688300,3,54,30,15,12,117,105,9
688400,3,66,45,15,9,138,132,3
688500,3,36,18,6,0,63,63,3
688600,3,69,30,9,3,120,117,9
688700,3,45,24,12,3,87,84,3
688800,3,69,33,15,15,141,126,6
688900,3,42,33,6,9,96,87,6
689000,3,51,33,15,6,105,102,3
689100,3,39,24,6,0,75,78,6
689200,3,45,21,6,0,78,78,3
689300,3,87,45,18,6,165,159,9
689400,3,81,54,12,0,156,153,9
689500,3,48,27,9,3,90,87,0
689600,3,39,21,6,3,78,78,9
689700,3,78,33,21,0,141,141,12
689800,3,75,33,15,3,129,126,3
689900,3,57,27,15,3,105,102,3
690000,3,72,51,24,6,156,150,6
690100,3,78,45,21,12,168,159,15
690200,3,48,42,15,9,120,111,9
690300,3,69,57,21,3,159,153,6
690400,3,39,33,9,0,84,84,3
690500,3,87,66,30,6,192,186,6
690600,3,60,33,12,9,126,114,12
690700,3,111,51,24,6,201,195,9
690800,3,33,27,15,3,78,78,3
690900,3,63,39,12,3,117,114,3
691000,3,48,33,15,3,99,99,6
691101,3,18,18,6,0,39,42,3
691102,3,30,21,6,0,60,60,0
691103,3,30,6,6,0,48,45,3
691104,3,15,15,3,0,42,42,6
691201,3,21,21,9,0,51,51,0
691202,3,21,6,6,0,39,39,3
691203,3,36,24,9,0,81,81,9
691300,3,78,54,12,3,159,156,12
691400,3,66,39,18,3,129,126,6
691500,3,51,36,21,0,111,108,3
691600,3,51,42,12,0,111,111,3
691700,3,39,24,9,0,75,75,3
691800,3,36,45,9,0,90,90,0
691900,3,66,39,21,0,135,132,6
692000,3,42,27,18,3,93,96,9
692100,3,24,18,3,0,48,48,0
692201,3,24,9,12,0,51,48,3
692202,3,21,12,9,0,48,48,6
692301,3,48,36,24,3,111,108,3
692302,3,36,33,21,0,96,96,3
692400,3,54,45,18,6,129,123,6
692500,3,33,12,6,0,54,54,3
692600,3,54,57,33,9,159,150,9
692700,3,51,24,30,0,108,105,3
692801,3,15,9,3,0,30,27,0
692802,3,27,18,12,3,60,60,6
692803,3,27,21,9,0,57,57,0
692804,3,15,9,12,0,36,39,0
692805,3,21,6,9,0,33,33,3
692900,3,60,54,27,6,150,144,3
693001,3,36,18,12,3,75,72,3
693002,3,30,18,6,0,60,57,3
693003,3,33,9,6,0,54,51,0
693004,3,12,15,9,3,42,39,3
693100,3,45,21,18,3,90,87,3
693200,3,45,27,9,0,84,84,3
693300,3,60,27,21,0,114,114,6
693400,3,57,33,15,6,114,105,3
693500,3,75,48,18,3,150,147,6
693600,3,93,57,21,9,192,180,6
693700,3,54,30,12,3,99,99,3
693801,3,33,24,9,3,66,66,0
693802,3,39,18,6,0,63,66,3
693803,3,39,18,12,0,66,69,0
693900,3,51,33,18,6,114,111,6
694000,3,42,45,18,3,108,105,0
694100,3,81,57,24,3,168,168,3
694200,3,36,27,9,0,72,72,0
694300,3,42,39,21,0,111,111,9
694400,3,63,33,27,0,129,126,6
694501,3,99,48,24,3,183,180,3
694502,3,69,42,27,3,147,141,3
694503,3,12,3,3,0,21,21,3
694600,3,36,24,9,3,72,72,0
694700,3,48,30,12,3,96,93,3
694800,3,78,81,30,6,201,195,9
694900,3,18,27,6,6,60,54,3
695001,3,63,84,33,12,195,183,3
695002,3,81,57,36,3,183,177,6
695101,3,9,6,0,0,15,15,0
695102,3,45,21,12,0,81,81,3
695200,3,72,48,21,6,159,153,6
695300,3,27,12,6,3,51,48,0
695400,3,60,30,21,6,123,117,6
695500,3,60,48,15,3,135,129,6
695600,3,72,42,15,6,144,135,6
695700,3,39,27,9,6,90,84,9
695800,3,96,57,15,12,189,180,9
695900,3,48,36,12,3,102,96,3
696000,3,57,48,12,6,132,123,6
696101,3,0,0,0,0,3,0,0
696102,3,57,57,18,3,141,138,6
696200,3,15,21,12,0,51,54,6
696301,3,75,57,18,6,156,153,3
696302,3,9,9,0,0,18,21,0
696400,3,30,33,6,12,93,78,12
696500,3,21,39,9,27,99,75,3
696600,3,12,15,6,12,51,42,9
696701,3,0,18,0,0,21,21,0
696702,3,24,30,6,3,78,72,12
696801,3,0,0,0,0,0,0,0
696804,3,60,42,15,0,123,123,6
696805,3,48,24,9,3,84,81,3
696806,3,45,27,15,9,96,90,6
696807,3,36,21,9,3,66,66,3
696808,3,39,12,12,0,69,66,3
696809,3,48,33,21,0,108,105,6
696900,3,0,0,0,0,0,0,0
697000,3,3,9,0,3,18,15,0
697100,3,0,0,0,0,0,0,0
697200,3,39,30,9,6,99,96,12
697300,3,30,57,9,9,120,111,18
697400,3,15,30,6,3,57,54,3
697500,3,18,48,3,12,96,84,15
697600,3,27,48,9,0,108,105,21
697700,3,18,54,6,0,93,90,15
697800,3,30,66,15,12,138,123,12
697900,3,39,42,12,6,111,102,15
698000,3,36,30,12,0,96,93,15
698100,3,30,51,9,3,108,105,12
698200,3,27,48,9,3,99,93,9
698300,3,36,33,6,9,99,90,15
698400,3,15,33,3,3,57,54,0
698500,3,6,15,0,3,33,27,6
698600,3,27,45,9,3,93,90,12
698700,3,18,42,9,3,87,81,12
698800,3,27,36,6,3,78,75,9
698900,3,27,30,3,9,78,66,9
699000,3,24,27,12,9,75,69,6
699100,3,42,42,12,0,114,111,15
699200,3,21,39,9,0,81,81,6
699300,3,30,24,6,0,72,72,12
699400,3,24,27,3,3,69,63,9
699500,3,18,24,6,0,57,54,3
699600,3,12,48,3,3,75,72,9
699700,3,15,18,6,0,45,45,6
699800,3,12,30,3,0,54,51,3
699900,3,9,18,3,6,45,36,6
700000,3,3,24,0,18,60,42,9
700100,3,15,12,6,9,45,39,6
700200,3,6,21,3,3,30,30,3
700300,3,18,33,9,0,66,66,6
700400,3,24,36,9,3,81,78,3
700500,3,27,33,0,9,75,66,6
700601,3,51,81,15,24,189,168,21
700602,3,21,57,18,18,135,117,15
700700,3,0,0,0,0,6,0,0
700800,3,27,30,3,9,81,72,9
700900,3,42,54,9,6,120,114,9
701000,3,42,36,9,3,105,102,12
701100,3,15,18,3,3,42,39,3
701201,3,18,12,3,0,33,30,0
701202,3,12,15,0,0,30,30,3
701300,3,18,18,3,9,57,48,12
701400,3,42,39,9,15,114,99,9
701500,3,15,15,3,3,42,42,6
701600,3,30,51,3,3,96,93,12
701700,3,33,57,3,3,114,114,18
701800,3,51,45,9,0,129,126,21
701900,3,27,108,18,30,198,171,18
702000,3,24,27,6,18,81,63,9
702100,3,9,9,3,12,39,24,3
702201,3,6,9,3,6,27,21,3
702202,3,0,6,0,0,12,12,0
702300,3,12,18,6,15,54,42,6
702401,3,6,3,0,3,12,15,0
702402,3,21,36,9,12,87,75,6
702500,3,39,66,9,15,144,129,18
702600,3,12,24,6,9,60,48,9
702700,3,18,39,9,6,81,78,12
702800,3,33,30,6,0,81,78,9
702900,3,27,39,9,6,87,81,6
703000,3,27,42,3,27,108,78,12
703100,3,36,48,12,0,102,102,6
703200,3,21,27,9,15,81,66,9
703300,3,42,27,3,12,84,75,3
703400,3,21,39,6,9,84,75,9
703500,3,18,24,3,12,66,54,9
703600,3,36,42,9,12,114,102,15
703700,3,48,45,6,3,117,114,15
