meshblock_id,census_year_id,full_and_part_time,full_time,not_stated,not_studying,part_time,total,total_stated
2848500,3,0,6,15,168,0,192,177
2848600,3,0,6,21,81,0,108,84
2848700,3,0,9,12,12,0,33,24
2848801,3,0,0,0,0,0,0,0
2848805,3,0,0,0,0,0,0,0
2848806,3,0,0,0,0,0,0,0
2848807,3,0,0,0,0,0,0,0
2848808,3,0,0,0,0,0,0,0
2848900,3,0,3,6,45,3,57,54
2849000,3,0,3,6,27,3,36,30
2849100,3,0,0,9,24,0,33,24
2849200,3,0,0,3,24,0,27,24
2849300,3,0,3,3,15,3,21,21
2849401,3,0,0,0,0,0,3,0
2849402,3,0,3,3,18,0,21,21
2849501,3,0,0,0,0,0,3,0
2849502,3,0,3,6,33,3,42,39
2849600,3,0,6,0,18,0,21,21
2849700,3,0,3,6,30,0,39,33
2849800,3,0,0,3,9,3,12,9
2849902,3,0,0,6,6,0,15,6
2849903,3,0,0,0,0,0,0,0
2849904,3,0,0,0,0,0,3,0
2850000,3,0,0,0,15,0,15,15
2850101,3,0,0,0,0,0,6,0
2850102,3,0,3,6,66,0,75,69
2850200,3,0,0,12,78,0,93,81
2850301,3,0,0,0,0,0,3,0
2850302,3,0,0,3,12,0,15,12
2850401,3,0,0,0,0,0,3,0
2850402,3,0,0,3,54,0,54,51
2850501,3,0,0,0,9,0,12,9
2850502,3,0,3,12,15,0,30,18
2850600,3,0,0,0,0,0,3,0
2850700,3,0,0,0,0,0,0,0
2850801,3,0,0,0,0,0,3,0
2850802,3,0,0,0,0,0,6,0
2850900,3,0,0,6,48,6,60,51
2851001,3,0,0,0,39,0,39,39
2851002,3,0,3,6,42,3,51,48
2851101,3,0,0,0,0,0,0,0
2851102,3,0,0,0,0,0,0,0
2851200,3,0,0,0,0,0,0,0
2851300,3,0,0,0,0,0,3,0
2851401,3,0,0,6,24,3,33,27
2851402,3,0,0,0,0,0,0,0
2851500,3,0,0,0,0,0,6,0
2851600,3,0,0,0,0,0,6,0
2851700,3,0,0,12,45,3,60,45
2851800,3,0,0,0,12,0,12,9
2851900,3,0,0,6,45,0,51,48
2852001,3,0,3,15,81,0,99,84
2852002,3,0,3,12,60,0,81,66
2852100,3,0,3,3,15,0,18,15
2852202,3,0,0,0,0,0,0,0
2852203,3,0,0,0,0,0,6,6
2852204,3,0,0,0,0,0,0,0
2852205,3,0,0,0,0,0,3,0
2852206,3,0,0,0,0,0,0,0
2852300,3,0,3,3,21,0,30,24
2852400,3,0,0,0,0,0,0,0
2852500,3,0,0,6,48,3,60,51
2852600,3,0,3,6,45,0,57,51
2852700,3,0,6,27,135,3,168,144
2852800,3,0,3,3,24,3,30,27
2852900,3,0,3,12,30,3,45,36
2853000,3,0,3,15,54,0,72,57
2853100,3,0,6,15,63,3,84,72
2853200,3,0,0,15,69,0,84,72
2853300,3,0,3,9,42,3,57,48
2853400,3,0,3,3,24,0,30,27
2853500,3,0,3,0,21,0,27,27
2853600,3,0,3,3,27,0,30,27
2853700,3,0,0,0,12,0,12,9
2853800,3,0,0,0,39,0,39,39
2853900,3,0,0,3,21,0,24,18
2854000,3,0,3,6,12,0,18,15
2854100,3,0,3,12,60,0,78,63
2854200,3,0,0,0,6,0,12,9
2854300,3,0,0,3,33,3,36,36
2854400,3,0,3,3,21,3,30,27
2854500,3,0,0,3,9,0,12,9
2854600,3,0,3,0,18,0,24,24
2854700,3,0,0,6,21,0,27,24
2854800,3,0,0,0,27,0,27,30
2854900,3,0,3,0,39,3,45,42
2855000,3,0,0,3,18,0,24,21
2855101,3,0,0,0,9,0,6,6
2855102,3,0,3,3,27,0,30,30
2855201,3,0,0,0,9,0,9,9
2855202,3,0,3,6,18,0,24,18
2855300,3,0,0,0,6,0,6,6
2855400,3,0,3,0,45,3,51,51
2855500,3,0,9,27,129,6,171,144
2855601,3,0,6,18,60,3,87,66
2855602,3,0,9,12,105,3,132,120
2855700,3,0,6,12,117,0,135,123
2855800,3,0,0,3,15,3,18,15
2855900,3,0,0,3,27,0,33,27
2856000,3,0,6,6,45,0,57,54
2856101,3,0,0,0,0,0,0,0
2856103,3,0,3,21,123,0,147,126
2856104,3,0,3,21,105,0,132,111
2856201,3,0,0,0,6,0,6,9
2856202,3,0,0,0,0,0,3,0
2856301,3,0,0,0,27,3,27,27
2856302,3,0,0,0,9,0,9,9
2856401,3,0,3,3,21,0,27,27
2856402,3,0,3,0,27,3,33,30
2856501,3,0,3,3,51,0,57,54
2856502,3,0,0,0,12,3,15,15
2856601,3,0,0,0,0,0,0,0
2856602,3,0,3,3,21,0,24,24
2856700,3,0,9,12,99,3,123,111
2856800,3,0,3,3,12,0,15,15
2856900,3,0,3,12,72,3,93,81
2857001,3,0,0,3,54,3,63,57
2857002,3,0,0,0,6,0,9,9
2857101,3,0,6,6,84,0,99,93
2857102,3,0,3,6,51,3,63,60
2857200,3,0,0,0,0,0,3,0
2857300,3,0,0,0,0,0,3,0
2857400,3,0,3,3,24,3,36,30
2857500,3,0,3,6,12,0,18,15
2857600,3,0,0,3,24,3,30,27
2857700,3,0,0,3,9,0,9,9
2857800,3,0,9,6,78,3,93,87
2857900,3,0,15,15,147,6,183,168
2858000,3,0,3,12,60,3,81,69
2858100,3,0,0,3,12,0,12,12
2858200,3,0,0,0,0,0,0,0
2858300,3,0,3,3,36,6,51,48
2858400,3,0,3,3,24,0,30,24
2858501,3,0,3,3,36,3,45,42
2858502,3,0,0,0,9,0,9,9
2858601,3,0,0,0,0,0,0,0
2858603,3,0,6,3,96,9,111,108
2858604,3,0,0,0,0,0,0,0
2858701,3,0,0,0,0,0,0,0
2858702,3,0,9,6,123,6,141,135
2858800,3,0,3,3,30,3,36,33
2858901,3,0,3,0,15,0,18,18
2858902,3,0,3,0,18,0,21,21
2858903,3,0,3,0,12,3,18,15
2859000,3,0,9,3,75,3,87,87
2859101,3,0,6,0,30,3,36,36
2859102,3,0,3,6,36,3,48,39
2859201,3,0,0,0,0,0,6,0
2859203,3,0,0,0,0,0,3,0
2859204,3,0,3,0,24,0,30,30
2859300,3,0,3,3,60,6,75,69
2859400,3,0,0,3,45,3,57,51
2859500,3,0,0,0,0,0,0,0
2859600,3,0,3,0,30,3,36,36
2859700,3,0,6,6,57,6,72,69
2859800,3,0,3,9,9,0,18,12
2859900,3,0,6,12,42,0,60,48
2860000,3,0,9,9,33,3,51,39
2860100,3,0,0,0,0,0,3,0
2860200,3,0,0,0,0,0,0,0
2860300,3,0,0,0,0,0,0,0
2860400,3,0,6,3,18,0,24,21
2860500,3,0,0,0,6,0,9,6
2860600,3,0,3,3,33,6,45,42
2860700,3,0,9,6,33,3,48,42
2860800,3,0,3,9,60,6,81,69
2860900,3,0,3,3,45,3,57,54
2861000,3,0,9,6,78,3,96,90
2861100,3,0,3,3,36,0,39,36
2861200,3,0,6,6,45,0,63,54
2861300,3,0,6,3,66,6,87,84
2861400,3,0,3,3,45,3,54,51
2861500,3,0,6,3,39,3,51,48
2861600,3,0,9,6,57,3,75,69
2861700,3,0,0,0,0,0,0,0
2861800,3,0,0,0,0,0,0,0
2861901,3,0,3,15,54,0,75,60
2861903,3,0,3,3,30,0,42,36
2861904,3,0,12,9,96,3,123,111
2862000,3,0,6,6,27,3,36,33
2862100,3,0,9,9,123,6,144,135
2862201,3,0,3,6,30,3,42,33
2862202,3,0,3,3,39,0,48,45
2862203,3,0,6,9,60,3,78,66
2862300,3,0,3,3,45,0,51,48
2862400,3,0,3,6,54,0,60,57
2862500,3,0,12,6,69,0,87,81
2862600,3,0,0,0,0,0,0,0
2862700,3,0,9,6,81,3,99,90
2862800,3,0,0,0,27,0,30,30
2862900,3,0,9,6,51,3,69,63
2863000,3,0,0,0,0,0,0,0
2863100,3,0,9,3,48,3,66,60
2863200,3,0,0,3,21,0,24,21
2863301,3,0,6,3,24,0,30,30
2863302,3,0,3,6,33,3,42,39
2863400,3,0,12,6,54,3,78,72
2863500,3,0,3,3,30,3,33,33
2863601,3,0,9,9,45,3,63,54
2863602,3,0,0,3,39,0,42,39
2863700,3,0,6,21,96,3,126,105
2863801,3,0,0,9,6,0,18,6
2863802,3,0,0,3,12,0,15,12
2863803,3,0,0,6,12,0,18,12
2863804,3,0,3,3,24,3,30,30
2863805,3,0,3,0,15,0,21,18
2863806,3,0,0,3,18,0,21,18
2863807,3,0,0,0,18,0,21,18
2863808,3,0,3,9,24,3,36,30
2863809,3,0,0,9,27,0,36,27
2863900,3,0,9,9,87,3,111,102
2864001,3,0,0,0,0,0,0,0
2864002,3,0,0,0,0,0,0,0
2864100,3,0,0,0,0,0,0,0
2864200,3,0,132,12,27,3,171,162
2864300,3,0,66,6,6,0,84,75
2864400,3,0,147,24,15,3,189,165
2864500,3,0,213,51,27,9,300,246
2864600,3,0,273,39,21,3,339,300
2864700,3,0,147,9,30,6,195,183
2864800,3,0,12,6,12,3,27,24
2864900,3,0,63,18,15,3,96,81
2865000,3,0,96,12,30,3,144,132
2865100,3,0,72,6,9,0,87,81
2865200,3,0,93,18,21,0,132,114
2865300,3,0,141,3,9,3,162,159
2865400,3,0,150,15,27,0,195,177
2865500,3,0,123,15,27,3,165,150
2865601,3,0,192,27,18,6,243,213
2865602,3,0,180,15,3,6,207,189
2865700,3,0,147,12,21,6,186,174
2865800,3,0,141,24,30,9,201,180
2865900,3,0,165,21,33,6,225,204
2866000,3,0,135,15,21,3,177,162
2866101,3,0,90,18,3,3,117,99
2866102,3,0,138,9,9,6,162,153
2866200,3,0,123,6,12,6,144,138
2866300,3,0,111,30,6,0,150,120
2866400,3,0,75,12,15,3,102,93
2866500,3,0,48,9,18,3,72,66
2866600,3,0,138,15,9,0,165,150
2866700,3,0,171,6,6,6,186,183
2866800,3,0,48,18,3,3,69,51
2866900,3,0,48,24,12,3,90,63
2867000,3,0,0,0,0,0,0,0
2867100,3,0,15,6,3,0,24,18
2867200,3,0,0,0,0,0,0,0
2867300,3,0,0,0,0,0,0,0
2867400,3,0,0,0,0,0,0,0
2867500,3,0,15,0,0,0,15,15
2867600,3,0,9,0,3,3,12,12
2867700,3,0,15,0,3,3,21,18
2867800,3,0,0,0,0,0,0,0
2867900,3,0,0,0,0,0,6,0
2868000,3,0,96,6,6,6,111,108
2868100,3,0,306,21,27,6,360,336
2868200,3,0,30,6,6,0,42,39
2868300,3,0,9,0,3,0,12,12
2868400,3,0,18,3,0,0,21,18
2868500,3,0,96,21,9,3,126,108
2868600,3,0,114,9,12,3,144,129
2868700,3,3,105,15,18,3,144,129
2868800,3,0,111,6,3,3,126,120
2868900,3,0,162,15,9,3,189,177
2869000,3,0,225,15,15,6,261,243
2869100,3,0,0,0,0,0,0,0
2869200,3,0,0,0,0,0,3,0
2869300,3,0,0,0,0,0,0,0
2869400,3,0,138,6,18,0,165,159
2869500,3,0,183,12,18,6,216,204
2869600,3,0,219,9,12,0,240,234
2869700,3,0,87,9,9,3,108,96
2869800,3,0,0,0,0,0,9,6
2869900,3,0,387,12,9,6,417,402
2870001,3,0,78,0,6,0,84,84
2870002,3,0,126,15,15,6,159,144
2870100,3,0,210,6,6,0,222,216
2870200,3,0,435,6,12,6,459,453
2870300,3,0,39,9,63,6,114,108
2870400,3,0,18,0,45,6,66,63
2870500,3,0,57,12,57,3,132,117
2870600,3,0,69,18,72,3,159,141
2870700,3,3,408,15,30,3,459,441
2870800,3,0,0,0,0,0,9,6
2870900,3,0,69,12,39,6,129,114
2871001,3,0,6,12,33,0,48,39
2871002,3,0,6,6,21,0,33,27
2871003,3,0,6,6,30,3,45,39
2871004,3,0,3,3,15,0,18,18
2871100,3,0,15,0,33,0,51,48
2871200,3,0,24,3,69,6,99,99
2871300,3,0,18,3,45,3,72,69
2871400,3,0,21,15,54,6,96,84
2871500,3,0,6,3,45,3,54,51
2871600,3,0,30,3,75,3,114,111
2871700,3,0,39,9,48,3,99,90
2871800,3,0,3,6,21,3,36,30
2871900,3,0,12,6,63,3,84,75
2872000,3,0,15,3,63,3,81,81
2872100,3,0,6,42,144,3,195,153
2872200,3,0,6,3,33,0,45,42
2872300,3,0,6,3,36,3,48,45
2872401,3,0,6,3,36,0,45,42
2872402,3,0,12,3,27,6,48,42
2872403,3,0,6,3,27,3,36,36
2872404,3,0,3,0,12,3,18,18
2872500,3,0,3,9,36,0,51,45
2872600,3,0,15,15,87,3,120,105
2872700,3,0,18,6,78,3,105,96
2872800,3,0,12,0,42,3,57,57
2872900,3,0,24,3,60,3,90,87
2873000,3,0,51,18,57,6,132,111
2873100,3,0,45,6,48,9,105,99
2873200,3,0,27,6,39,0,75,69
2873300,3,0,42,6,21,3,72,63
2873400,3,0,78,18,66,6,168,150
2873500,3,0,6,0,21,0,30,27
2873601,3,0,21,6,15,0,45,39
2873602,3,0,120,12,57,9,198,186
2873701,3,0,12,3,27,0,45,39
2873702,3,0,24,9,6,0,36,30
2873703,3,0,45,3,24,0,75,69
2873704,3,0,51,15,12,6,84,69
2873800,3,0,63,9,24,3,99,93
2873900,3,0,96,6,24,6,135,129
2874000,3,0,6,0,39,3,48,45
2874100,3,0,3,6,30,3,42,36
2874200,3,0,3,3,36,0,42,39
2874300,3,0,9,0,36,6,51,48
2874400,3,0,156,9,66,6,240,231
2874500,3,0,6,15,42,3,72,57
2874600,3,0,15,6,45,3,69,66
2874700,3,0,18,15,57,3,90,75
2874800,3,0,24,6,66,3,99,90
2874900,3,0,21,21,60,3,105,81
2875000,3,0,0,0,9,0,12,9
2875100,3,0,3,3,57,3,63,60
2875200,3,0,3,6,33,0,42,36
2875300,3,0,18,0,57,6,84,81
2875400,3,0,6,6,30,0,39,33
2875500,3,0,3,3,21,0,27,24
2875600,3,0,9,3,57,3,72,66
2875700,3,0,6,9,51,0,69,60
2875800,3,0,9,12,39,0,57,45
2875900,3,0,3,0,18,0,27,24
2876000,3,0,0,0,6,0,6,6
2876100,3,0,0,0,6,0,9,6
2876200,3,0,15,9,105,6,135,126
2876300,3,0,6,6,84,3,99,93
2876401,3,0,9,3,84,3,93,93
2876402,3,0,0,0,0,0,12,6
2876500,3,0,9,6,39,0,57,48
2876600,3,0,9,9,57,3,84,72
2876700,3,0,3,3,72,3,78,78
2876800,3,0,12,12,108,12,144,132
2876900,3,0,18,9,81,6,117,108
2877000,3,0,3,3,39,3,48,42
2877100,3,0,6,3,45,3,54,51
2877200,3,0,6,3,63,3,75,72
2877300,3,0,3,12,69,3,87,75
2877400,3,0,12,12,63,6,96,84
2877500,3,0,6,0,42,0,51,48
2877600,3,0,0,0,0,0,0,0
2877700,3,0,3,3,69,3,78,75
2877800,3,0,12,3,60,3,81,78
2877900,3,0,6,0,33,0,42,39
2878000,3,0,6,3,42,3,54,51
2878100,3,0,6,6,24,0,33,30
2878200,3,0,9,3,45,6,63,60
2878300,3,0,12,0,51,3,63,66
2878400,3,0,12,0,48,6,69,69
2878500,3,0,15,9,66,6,90,84
2878600,3,0,57,9,99,12,174,165
2878700,3,0,24,9,78,6,114,105
2878800,3,0,33,9,90,6,141,129
2878901,3,0,0,0,0,0,3,0
2878902,3,0,12,0,0,0,12,9
2879001,3,0,0,0,0,0,6,0
2879002,3,0,6,9,84,6,102,96
2879100,3,0,9,9,45,3,63,54
2879200,3,0,3,3,60,6,72,69
2879300,3,0,12,3,39,3,51,48
2879400,3,0,9,3,45,3,63,60
2879500,3,0,9,0,66,3,78,78
2879600,3,0,6,3,54,0,63,57
2879700,3,0,12,0,36,3,54,51
2879800,3,0,15,9,45,6,72,63
2879900,3,0,9,12,45,3,69,54
2880000,3,0,0,0,6,0,9,9
2880100,3,0,0,0,0,0,0,0
2880200,3,0,12,9,81,3,105,96
2880300,3,0,12,3,45,0,63,57
2880400,3,0,9,6,66,3,78,75
2880500,3,0,3,3,45,3,57,54
2880600,3,0,12,6,63,6,87,78
2880701,3,0,6,3,48,6,63,60
2880702,3,0,9,6,42,0,60,51
2880703,3,0,0,3,24,3,30,30
2880801,3,0,0,0,0,0,0,0
2880802,3,0,6,3,60,3,72,69
2880901,3,0,9,9,48,0,63,57
2880902,3,0,12,3,51,3,66,63
2881000,3,0,3,3,24,0,30,27
2881100,3,0,9,6,57,6,78,72
2881200,3,0,12,9,90,3,117,105
2881300,3,0,6,0,30,3,39,36
2881400,3,0,18,6,90,3,111,105
2881500,3,0,3,0,12,0,15,15
2881600,3,0,15,18,111,3,147,129
2881701,3,0,6,12,69,6,93,84
2881702,3,0,9,21,57,6,93,72
2881800,3,0,3,6,39,0,54,45
2881900,3,0,0,0,36,3,45,42
2882000,3,0,6,15,57,3,81,66
2882100,3,0,3,12,78,3,96,84
2882200,3,0,9,9,54,3,78,66
2882300,3,0,6,12,39,3,60,51
2882400,3,0,3,6,54,0,63,57
2882500,3,0,9,9,63,3,87,78
2882600,3,0,12,12,54,3,84,72
2882700,3,0,0,30,57,0,87,60
2882800,3,0,12,12,63,3,90,78
2882900,3,0,9,9,66,0,84,75
2883000,3,0,6,57,84,6,150,93
2883100,3,0,3,3,21,3,30,24
2883200,3,0,6,9,81,0,96,90
2883300,3,0,6,9,36,3,48,42
2883400,3,0,6,6,42,3,54,45
2883500,3,0,6,21,84,3,111,90
2883600,3,0,21,18,147,3,189,168
2883700,3,0,3,15,30,0,51,36
2883800,3,0,15,9,84,3,108,102
2883900,3,0,18,6,189,3,219,210
2884001,3,0,6,3,72,3,84,81
2884002,3,0,3,0,24,3,30,30
2884100,3,0,6,3,69,0,81,78
2884200,3,0,12,6,78,6,99,93
2884300,3,0,3,12,69,3,84,75
2884400,3,0,9,12,63,6,87,78
2884500,3,0,3,3,15,3,21,18
2884600,3,0,6,6,48,3,63,57
2884700,3,0,15,9,144,6,177,165
2884800,3,0,9,12,78,6,108,96
2884900,3,0,6,6,39,6,57,51
2885000,3,0,6,9,60,0,75,66
2885100,3,0,9,12,93,0,117,105
2885200,3,0,6,3,66,3,78,75
2885300,3,0,9,3,45,3,60,57
2885400,3,0,3,3,33,0,42,42
2885500,3,0,3,6,36,3,48,42
2885600,3,0,12,6,63,0,81,75
2885700,3,0,0,0,21,0,24,24
2885800,3,0,3,3,60,3,69,66
2885900,3,0,9,3,81,3,96,93
2886001,3,0,9,6,45,9,69,63
2886002,3,0,0,0,24,0,27,21
2886100,3,0,9,18,54,3,84,66
2886200,3,0,3,3,27,3,36,33
2886300,3,0,12,15,102,6,132,117
2886400,3,0,6,0,39,0,48,48
2886500,3,0,3,6,30,3,39,36
2886600,3,0,9,12,45,6,66,57
2886700,3,0,0,3,39,0,48,42
2886800,3,0,3,3,42,3,48,48
2886900,3,0,6,3,33,0,42,39
2887000,3,0,15,6,63,3,87,81
2887100,3,0,6,3,57,6,69,66
2887200,3,0,15,6,105,3,129,123
2887300,3,0,9,9,57,0,78,69
2887400,3,0,3,9,54,3,66,57
2887500,3,0,6,6,21,0,33,27
2887600,3,0,9,3,54,0,66,63
2887700,3,0,6,6,42,0,51,45
2887800,3,0,9,3,66,0,75,75
2887900,3,0,6,3,45,0,54,51
2888000,3,0,9,6,39,0,54,48
2888100,3,0,3,6,57,0,66,63
2888201,3,0,3,3,48,3,60,57
2888202,3,0,0,0,0,0,0,0
2888300,3,0,3,6,96,3,105,99
2888400,3,0,6,6,51,0,63,57
2888500,3,0,9,6,51,6,69,63
2888600,3,0,3,9,51,0,63,57
2888700,3,0,3,3,27,0,27,27
2888800,3,0,3,3,39,0,45,45
2888900,3,0,3,6,60,0,66,60
2889000,3,0,3,3,69,3,78,72
2889100,3,0,9,3,54,3,69,66
2889200,3,0,3,3,60,3,66,63
2889300,3,0,18,15,96,6,135,120
2889400,3,0,12,9,75,6,102,90
2889501,3,0,0,0,0,0,0,0
2889502,3,0,12,15,171,3,201,186
2889600,3,0,36,9,165,6,213,201
2889700,3,0,9,12,102,6,126,114
2889800,3,0,12,9,96,3,123,111
2889900,3,0,12,6,63,3,81,75
2890000,3,0,6,6,36,3,51,45
2890100,3,0,6,6,42,0,54,51
2890200,3,0,0,0,0,0,0,0
2890300,3,0,24,18,141,9,189,171
2890401,3,0,9,12,81,9,108,93
2890402,3,0,15,6,129,3,153,147
2890500,3,0,9,3,27,3,39,39
2890600,3,0,0,0,9,0,9,12
2890700,3,0,12,15,81,6,114,96
2890800,3,0,9,3,60,3,75,72
2890900,3,0,12,3,30,3,45,42
2891000,3,0,78,6,57,6,144,138
2891100,3,0,18,18,21,3,60,42
2891201,3,0,15,3,6,0,24,21
2891202,3,0,24,0,6,3,33,33
2891300,3,0,105,3,48,3,159,156
2891400,3,0,9,6,42,0,57,48
2891500,3,0,15,3,81,3,102,99
2891600,3,0,0,0,21,3,24,24
2891700,3,0,12,12,72,6,105,93
2891800,3,0,6,6,63,0,75,69
2891900,3,0,6,6,54,3,69,63
2892000,3,0,9,3,42,3,60,54
2892101,3,0,15,3,63,6,90,87
2892102,3,0,12,9,75,6,105,96
2892200,3,0,12,3,45,0,63,60
2892300,3,0,0,0,0,0,0,0
2892400,3,0,18,3,66,6,90,87
2892500,3,0,0,3,36,3,42,42
2892600,3,0,18,3,24,3,48,45
2892701,3,0,6,3,27,3,36,33
2892702,3,0,9,6,45,0,57,51
2892800,3,0,6,3,36,0,48,42
2892900,3,0,3,6,33,3,45,36
2893000,3,0,3,0,21,3,24,24
2893101,3,0,9,0,36,3,45,48
2893102,3,0,0,6,48,3,57,48
2893200,3,0,39,3,93,3,141,138
2893300,3,0,12,6,42,3,60,57
2893400,3,0,9,6,99,3,120,114
2893500,3,0,18,6,60,0,81,75
2893600,3,0,18,9,48,0,78,66
2893700,3,0,21,6,81,0,108,102
2893800,3,0,9,9,90,6,111,102
2893900,3,0,6,9,27,0,45,36
2894000,3,0,6,3,24,0,30,27
2894100,3,0,9,0,30,3,45,45
2894200,3,0,24,9,78,3,111,102
2894300,3,0,9,3,42,0,54,48
2894400,3,0,0,0,0,0,0,0
2894500,3,0,0,0,0,0,0,0
2894600,3,0,0,0,0,0,0,0
2894700,3,0,0,0,0,0,0,0
2894800,3,0,3,3,6,0,12,9
2894900,3,0,0,0,0,0,0,0
2895000,3,0,0,0,0,0,3,0
2895100,3,0,0,0,0,0,0,0
2895200,3,0,0,0,0,0,0,0
2895300,3,0,27,3,24,3,54,51
2895400,3,0,42,27,30,0,96,72
2895500,3,0,6,3,9,3,18,15
2895600,3,0,6,3,3,0,15,12
2895700,3,0,3,3,6,0,12,9
2895800,3,0,0,0,0,0,0,0
2895900,3,0,0,0,0,0,3,0
2896000,3,0,0,0,0,0,0,0
2896100,3,0,18,6,90,0,117,111
2896200,3,0,18,12,30,6,60,48
2896300,3,0,18,21,102,9,153,126
2896400,3,0,30,18,51,6,105,84
2896500,3,0,15,6,57,6,84,78
2896600,3,0,15,12,33,3,60,48
2896700,3,0,21,39,69,6,135,96
2896800,3,0,42,18,78,6,141,123
2896900,3,0,12,3,9,3,27,24
2897000,3,0,18,6,57,3,84,78
2897100,3,0,30,45,51,3,126,84
2897200,3,0,15,12,51,3,78,66
2897300,3,0,0,3,30,0,36,30
2897400,3,0,27,15,72,6,120,105
2897500,3,0,21,15,75,3,114,99
2897600,3,0,0,0,0,0,3,0
2897700,3,0,6,12,51,3,72,57
2897800,3,0,9,3,54,3,69,69
2897900,3,0,24,3,78,3,108,102
2898000,3,0,18,6,51,6,81,75
2898100,3,0,27,9,42,3,87,75
2898200,3,0,27,3,45,3,78,75
2898300,3,0,21,33,39,9,99,69
2898400,3,0,21,0,30,6,54,54
2898500,3,0,9,6,30,0,42,39
2898600,3,0,24,18,99,6,141,123
2898700,3,0,24,3,27,3,57,51
2898800,3,0,81,18,57,12,165,147
2898900,3,0,0,0,0,0,3,0
2899000,3,0,0,0,0,0,0,0
2899100,3,0,39,6,18,6,63,57
2899200,3,0,42,9,39,0,90,81
2899300,3,0,45,9,42,3,96,90
2899400,3,0,3,3,15,0,21,18
2899500,3,0,0,3,9,0,12,9
2899600,3,0,3,6,9,0,18,15
2899700,3,0,30,0,15,3,48,45
2899800,3,0,0,0,6,0,9,6
2899900,3,0,24,3,6,0,33,30
2900000,3,0,42,9,24,0,78,66
2900100,3,0,0,0,0,0,6,6
2900200,3,0,6,0,30,3,36,36
2900300,3,0,27,6,48,3,87,78
2900400,3,0,30,15,66,3,111,96
2900500,3,0,30,6,36,3,78,75
2900600,3,0,30,24,60,6,117,93
2900700,3,0,33,9,69,9,120,111
2900800,3,0,12,12,24,0,51,39
2900900,3,0,24,6,30,3,63,54
2901000,3,0,0,0,0,0,6,0
2901100,3,0,0,0,0,0,6,0
2901200,3,0,3,3,21,0,27,24
2901300,3,0,462,6,12,9,489,480
2901400,3,0,6,3,6,0,15,12
2901500,3,0,0,0,0,0,0,0
2901600,3,0,66,6,12,0,84,78
2901700,3,0,0,0,0,0,0,0
2901800,3,0,99,6,12,6,120,114
2901900,3,0,15,0,3,0,18,15
2902000,3,0,48,9,3,6,69,60
2902100,3,0,120,6,9,3,135,129
2902200,3,0,117,9,9,6,141,132
2902300,3,0,24,9,15,3,51,42
2902400,3,0,141,27,84,12,264,237
2902500,3,0,126,15,87,9,237,222
2902600,3,0,153,30,54,9,246,216
2902700,3,0,63,9,24,3,99,90
2902800,3,0,0,0,12,0,12,12
2902900,3,0,21,0,6,0,24,24
2903000,3,0,0,0,0,0,3,0
2903100,3,0,9,6,3,0,18,9
2903200,3,0,0,0,6,0,9,9
2903300,3,0,0,0,0,0,0,0
2903400,3,0,0,0,0,0,0,0
2903500,3,0,21,3,15,0,39,33
2903600,3,0,0,0,12,0,15,12
2903700,3,0,15,6,0,0,21,15
2903800,3,0,69,12,48,3,135,123
2903900,3,0,126,36,48,6,219,183
2904000,3,0,15,3,6,0,24,21
2904100,3,0,138,18,45,0,198,183
2904200,3,0,33,9,30,0,75,66
2904300,3,0,60,6,27,6,96,90
2904400,3,0,51,9,66,6,132,123
2904500,3,0,6,3,42,0,51,48
2904600,3,0,18,6,102,3,126,120
2904700,3,0,3,6,60,3,75,66
2904800,3,0,9,3,81,6,102,96
2904900,3,0,24,6,105,6,144,135
2905000,3,0,0,0,0,0,0,0
2905100,3,0,0,0,12,0,12,12
2905201,3,0,3,0,24,6,33,30
2905202,3,0,3,0,18,0,21,21
2905300,3,0,15,3,63,3,84,81
2905400,3,0,12,9,90,9,114,108
2905500,3,0,21,15,123,6,165,150
2905600,3,0,12,3,60,3,78,78
2905700,3,0,6,9,33,3,48,39
2905800,3,0,9,0,27,3,39,39
2905900,3,0,12,12,69,9,99,90
2906001,3,0,21,9,57,6,93,84
2906002,3,0,0,0,0,0,3,0
2906100,3,0,39,12,78,6,132,120
2906200,3,0,6,3,42,3,51,48
2906300,3,0,30,3,90,3,129,126
2906400,3,0,27,3,72,9,111,108
2906500,3,0,3,0,9,0,15,12
2906600,3,0,6,0,18,3,27,24
2906700,3,0,15,0,66,0,81,81
2906800,3,0,15,3,45,3,69,66
2906900,3,0,0,3,69,3,78,75
2907000,3,0,18,3,15,0,33,30
2907100,3,0,9,6,27,3,48,45
2907200,3,0,9,6,36,6,51,45
2907300,3,0,6,6,69,6,87,81
2907400,3,0,6,0,51,6,63,60
2907500,3,0,0,0,12,3,12,12
2907600,3,0,3,6,45,9,66,57
2907700,3,0,3,78,57,3,144,63
2907800,3,0,3,6,21,0,27,24
2907900,3,0,9,18,63,6,96,75
2908000,3,0,9,6,51,0,69,60
2908100,3,0,6,6,69,6,90,84
2908200,3,0,9,3,51,3,66,63
2908300,3,0,18,6,93,3,120,111
2908401,3,0,0,9,39,0,48,39
2908402,3,0,3,3,42,3,48,45
2908403,3,0,3,0,18,0,24,24
2908404,3,0,3,3,21,3,33,30
2908500,3,0,12,3,42,0,63,57
2908600,3,0,6,3,78,0,90,87
2908700,3,0,0,3,15,0,15,12
2908800,3,0,12,6,57,6,84,75
2908900,3,0,6,3,33,3,39,39
