meshblock_id,census_year_id,household,looking_after_child_not_own_household,looking_after_child_own_household,looking_after_not_own_household_member_who_is_ill_or_disable,looking_after_own_household_member_who_is_ill_or_disabled,none,not_elsewhere_included,total,total_stated,voluntary
2184500,3,33,0,3,3,3,0,0,3,33,3
2184600,3,39,9,15,0,0,6,6,6,48,6
2184700,3,75,12,27,15,9,3,3,6,78,12
2184800,3,99,18,24,3,0,6,6,6,102,12
2184900,3,48,9,15,3,3,6,6,6,57,9
2185000,3,93,6,27,6,3,9,6,3,99,15
2185100,3,120,15,33,12,9,9,9,18,129,24
2185200,3,33,6,6,3,0,6,3,0,39,6
2185300,3,39,6,12,3,0,0,9,3,39,12
2185400,3,30,0,6,0,3,3,6,3,33,0
2185500,3,69,9,21,6,3,6,9,3,78,15
2185600,3,99,9,21,6,3,12,6,15,117,18
2185700,3,30,3,12,0,0,3,3,3,30,6
2185800,3,54,6,9,6,3,3,6,9,57,18
2185900,3,87,6,30,12,3,9,3,24,96,15
2186000,3,87,12,18,3,6,3,3,9,90,18
2186100,3,96,15,21,6,18,6,6,6,102,18
2186200,3,81,15,15,9,3,3,3,9,87,15
2186300,3,81,9,6,6,0,6,9,6,87,15
2186400,3,30,9,3,0,0,3,3,3,36,3
2186500,3,141,21,21,12,6,12,3,27,159,24
2186600,3,60,12,6,9,0,6,3,6,66,18
2186701,3,45,3,0,0,0,6,3,9,51,3
2186702,3,33,3,6,3,3,0,0,3,33,9
2186703,3,66,18,21,3,6,9,6,15,78,15
2186800,3,90,12,30,3,6,6,6,15,99,24
2186900,3,78,12,15,3,3,6,0,12,84,21
2187000,3,102,15,15,12,3,6,6,12,108,27
2187101,3,0,0,0,0,0,0,0,0,0,0
2187102,3,0,0,0,0,0,0,0,0,0,0
2187201,3,69,12,24,6,3,3,3,9,72,6
2187202,3,72,9,24,3,6,9,6,3,84,15
2187203,3,195,21,48,15,6,18,9,12,216,24
2187301,3,0,0,0,0,0,0,0,0,0,0
2187303,3,180,39,69,24,21,18,18,87,201,36
2187304,3,195,39,66,30,15,12,9,15,207,30
2187306,3,189,21,60,18,12,9,21,27,204,30
2187307,3,9,0,3,0,0,0,9,0,9,3
2187402,3,156,21,45,12,9,12,12,15,174,30
2187403,3,63,9,30,6,6,6,48,30,69,15
2187404,3,123,12,48,9,6,6,12,36,132,27
2187405,3,126,15,51,18,6,15,9,9,147,27
2187406,3,129,21,39,18,3,6,12,48,138,24
2187500,3,108,15,51,15,3,6,12,24,120,21
2187600,3,75,9,27,6,0,6,9,6,78,12
2187700,3,99,15,39,9,6,6,12,12,108,12
2187801,3,24,6,12,0,0,3,3,6,27,6
2187802,3,45,6,12,0,3,3,3,6,51,15
2187803,3,42,6,12,3,3,3,6,0,45,9
2187900,3,96,15,48,6,0,9,9,12,108,21
2188001,3,66,18,39,3,6,12,6,6,78,15
2188002,3,45,9,9,6,3,0,0,0,45,6
2188101,3,30,3,12,3,0,0,0,3,33,3
2188102,3,69,9,30,3,6,3,12,6,78,18
2188200,3,66,12,30,6,3,3,6,6,72,18
2188300,3,99,18,45,12,12,15,6,0,114,15
2188400,3,108,12,45,9,9,6,3,15,117,21
2188500,3,42,12,21,6,0,0,3,6,45,9
2188601,3,30,9,15,0,0,3,0,6,33,3
2188602,3,36,3,9,3,0,3,3,6,39,3
2188700,3,84,18,36,15,3,3,3,9,87,9
2188800,3,99,12,24,9,3,3,6,6,102,12
2188900,3,75,15,30,9,9,3,9,12,78,18
2189000,3,123,18,39,9,9,9,15,21,132,27
2189100,3,69,12,15,9,6,3,3,9,72,9
2189200,3,117,18,45,15,6,6,12,24,129,21
2189300,3,111,21,42,9,9,6,9,18,123,24
2189400,3,48,15,18,9,6,3,3,9,48,15
2189500,3,69,15,33,12,9,6,0,6,81,15
2189600,3,75,18,27,12,6,6,9,24,87,9
2189700,3,24,3,3,3,0,0,3,3,24,3
2189800,3,63,12,30,6,6,3,9,6,69,18
2189901,3,21,3,3,3,0,0,3,3,21,0
2189902,3,12,0,12,0,0,0,0,18,12,0
2190001,3,129,18,42,15,9,6,9,15,138,18
2190003,3,30,9,9,3,0,0,0,3,30,3
2190004,3,12,0,0,0,0,0,0,0,12,0
2190100,3,42,12,21,0,0,3,3,3,45,12
2190200,3,0,0,0,0,0,0,0,0,0,0
2190300,3,72,12,30,12,6,9,9,12,84,15
2190400,3,108,21,45,12,9,9,9,42,120,12
2190500,3,78,12,30,9,3,3,6,30,84,12
2190600,3,93,21,36,12,3,9,3,54,105,21
2190700,3,105,18,42,15,15,12,3,27,117,18
2190800,3,60,9,21,6,6,9,6,21,72,18
2190900,3,66,15,36,0,6,9,3,6,78,15
2191000,3,81,15,36,9,3,9,15,36,87,15
2191100,3,63,12,30,3,9,6,3,12,69,24
2191200,3,90,27,30,0,9,3,6,9,99,27
2191301,3,72,18,24,3,9,12,9,3,84,9
2191302,3,9,0,6,0,0,0,0,0,12,0
2191401,3,15,0,9,0,0,0,0,0,15,0
2191402,3,12,6,6,0,0,6,0,0,18,0
2191403,3,15,3,3,0,3,0,0,0,18,3
2191500,3,69,12,27,3,9,6,0,3,78,9
2191602,3,39,6,12,3,6,3,3,3,39,6
2191603,3,24,3,9,3,3,3,0,3,30,3
2191604,3,30,6,6,0,3,3,0,3,36,6
2191605,3,15,0,3,3,0,3,0,0,18,3
2191701,3,39,6,18,3,6,3,0,6,42,6
2191702,3,24,3,12,3,0,0,0,3,27,3
2191800,3,93,27,42,12,3,6,3,15,99,21
2191900,3,57,12,30,6,6,0,6,6,60,18
2192000,3,45,12,24,6,6,6,0,54,54,15
2192100,3,78,15,33,9,3,6,3,15,84,24
2192200,3,27,9,12,6,3,0,3,0,27,6
2192301,3,12,0,6,0,0,0,0,0,12,0
2192302,3,54,12,9,6,6,3,3,3,57,18
2192400,3,84,18,27,6,3,6,9,6,93,15
2192500,3,90,18,33,12,9,9,6,12,96,21
2192600,3,72,15,42,9,6,0,3,9,78,18
2192700,3,84,15,27,15,6,3,0,6,90,12
2192800,3,36,3,18,3,6,3,6,3,42,9
2192900,3,174,18,60,9,9,3,15,27,180,36
2193000,3,78,12,27,6,6,0,3,9,81,18
2193100,3,30,6,6,0,3,3,12,0,33,3
2193200,3,3,0,3,3,0,0,12,21,12,6
2193300,3,57,12,33,3,3,0,3,9,57,12
2193400,3,132,15,33,12,9,15,6,21,150,15
2193500,3,78,12,30,6,9,6,9,9,87,12
2193600,3,99,18,33,12,3,3,6,12,102,33
2193700,3,81,12,36,6,3,9,6,6,93,18
2193801,3,69,15,33,6,3,3,3,6,72,9
2193802,3,21,3,3,0,0,3,9,12,27,3
2193900,3,39,0,12,3,3,3,0,126,39,6
2194001,3,21,3,9,3,6,3,3,3,27,9
2194002,3,12,0,0,0,0,0,0,0,15,0
2194003,3,21,3,9,3,3,0,0,0,30,3
2194101,3,39,9,9,3,3,3,3,6,45,9
2194102,3,15,0,6,3,0,0,3,3,18,3
2194103,3,66,18,27,9,3,0,6,3,69,9
2194201,3,102,18,36,15,3,3,12,9,105,15
2194202,3,36,6,15,3,0,0,3,0,39,6
2194203,3,87,18,45,12,6,12,6,3,102,18
2194301,3,93,15,39,3,9,6,6,9,96,18
2194302,3,0,0,0,0,0,0,0,0,0,0
2194400,3,54,15,21,6,3,6,3,30,60,9
2194500,3,69,12,30,6,9,6,6,3,75,15
2194600,3,126,21,57,3,6,9,18,15,138,21
2194701,3,39,9,18,0,0,3,3,6,42,6
2194702,3,0,0,0,0,0,0,0,0,0,0
2194803,3,33,9,12,6,0,3,3,12,36,6
2194804,3,24,3,3,6,3,0,0,9,27,6
2194805,3,9,0,0,0,0,0,0,0,9,0
2194806,3,72,12,30,3,3,3,6,9,75,3
2194900,3,84,15,33,6,6,3,12,9,84,15
2195000,3,102,18,45,3,9,9,12,9,111,15
2195100,3,96,15,42,6,9,3,9,6,105,15
2195201,3,21,3,9,3,3,9,15,3,30,3
2195202,3,33,3,12,3,3,3,3,6,36,6
2195203,3,30,6,9,3,0,3,3,3,33,6
2195204,3,42,9,15,3,3,3,3,0,45,6
2195300,3,24,0,6,3,3,0,0,0,24,3
2195400,3,6,0,0,0,0,0,0,0,9,0
2195501,3,21,3,6,0,0,3,0,3,21,0
2195502,3,27,9,3,0,3,0,6,9,30,9
2195503,3,15,6,6,3,3,0,0,3,18,0
2195601,3,42,6,12,3,3,3,0,6,48,9
2195602,3,69,6,15,0,3,3,9,6,72,12
2195603,3,57,15,30,9,0,3,6,3,60,6
2195700,3,33,9,18,3,3,0,3,3,36,6
2195800,3,90,18,27,9,6,3,3,12,93,24
2195900,3,60,9,15,6,0,6,9,9,69,15
2196000,3,93,18,27,3,0,3,0,6,96,18
2196100,3,36,6,3,6,3,6,0,0,42,3
2196200,3,87,12,39,6,6,3,3,6,93,15
2196300,3,51,9,24,6,0,3,3,6,57,3
2196400,3,72,3,18,9,6,3,9,9,75,9
2196500,3,63,3,24,6,3,3,9,9,69,15
2196600,3,81,9,21,12,6,6,9,9,90,15
2196700,3,81,15,30,3,3,3,6,9,87,24
2196801,3,24,6,3,0,3,0,3,0,24,6
2196802,3,42,12,18,6,3,0,0,21,42,9
2196901,3,39,6,15,3,0,3,6,6,45,6
2196902,3,36,3,12,3,3,3,0,3,42,3
2197000,3,111,18,36,9,6,6,9,6,120,24
2197101,3,36,3,15,3,0,9,12,3,45,12
2197102,3,48,6,12,3,3,3,3,3,51,3
2197201,3,30,6,18,3,3,9,6,3,39,6
2197202,3,60,12,15,9,6,9,6,12,72,15
2197301,3,72,9,24,9,6,3,12,9,75,9
2197302,3,57,15,9,12,3,6,3,0,63,15
2197400,3,102,12,39,9,3,9,15,12,114,21
2197500,3,39,6,15,0,3,3,3,6,42,9
2197600,3,78,12,21,9,9,6,0,3,87,21
2197700,3,81,18,30,6,6,3,6,6,87,21
2197800,3,72,15,30,9,6,6,6,9,81,21
2197900,3,93,12,30,6,6,6,12,6,105,12
2198001,3,48,12,18,3,3,3,9,3,51,9
2198002,3,21,6,6,0,0,3,3,0,27,3
2198100,3,81,15,24,6,6,6,3,3,90,24
2198201,3,42,9,6,3,3,6,6,0,48,12
2198202,3,39,3,15,3,3,9,3,3,51,3
2198301,3,21,6,6,0,0,0,0,0,21,3
2198302,3,51,6,12,3,3,6,0,0,60,6
2198400,3,96,9,27,6,9,12,9,6,108,21
2198500,3,0,0,0,0,0,0,0,0,0,0
2198600,3,69,6,24,6,6,3,3,9,72,9
2198700,3,45,12,18,3,0,0,0,3,48,9
2198800,3,27,3,6,0,3,0,0,6,30,3
2198901,3,45,3,12,3,3,3,0,6,51,6
2198902,3,30,0,6,3,0,3,3,0,33,6
2199000,3,72,15,33,6,6,3,3,6,78,15
2199101,3,72,12,18,6,6,6,6,3,84,9
2199102,3,30,3,9,3,6,0,0,0,33,9
2199200,3,129,27,45,15,12,6,6,12,135,33
2199300,3,90,21,21,15,3,6,3,6,93,12
2199400,3,117,15,27,12,6,9,6,9,132,21
2199500,3,78,15,18,12,6,3,9,9,84,21
2199600,3,57,9,21,6,0,0,0,9,60,12
2199700,3,90,9,21,3,0,3,3,6,96,12
2199800,3,45,9,21,9,3,0,3,6,48,18
2199900,3,24,9,12,3,3,0,3,6,24,9
2200000,3,84,18,21,12,12,6,9,9,93,24
2200101,3,27,6,9,6,3,3,3,3,30,3
2200102,3,39,3,18,0,0,0,0,3,39,6
2200103,3,30,6,15,3,3,0,0,3,33,6
2200201,3,6,0,0,0,0,0,0,0,9,0
2200202,3,39,9,9,3,3,3,6,3,42,6
2200300,3,90,6,24,6,9,9,3,9,96,18
2200400,3,75,12,27,6,9,9,6,6,81,15
2200500,3,60,6,12,6,3,3,3,15,63,15
2200600,3,0,0,0,0,0,0,0,0,0,0
2200700,3,0,0,0,0,0,0,0,3,0,0
2200800,3,0,0,0,0,0,0,0,0,0,0
2200900,3,0,0,0,0,0,0,0,0,0,0
2201000,3,0,0,0,0,0,0,0,3,0,0
2201100,3,0,0,0,0,0,0,0,0,0,0
2201200,3,69,12,12,3,6,9,6,36,78,9
2201300,3,108,18,33,12,6,9,6,15,120,18
2201400,3,27,3,12,3,3,0,3,75,30,6
2201500,3,27,6,15,3,3,6,3,3,33,0
2201601,3,66,15,30,3,3,6,12,15,72,12
2201602,3,75,9,27,9,6,15,12,0,93,12
2201700,3,27,12,15,3,9,3,21,3,36,6
2201800,3,84,6,30,6,6,12,33,6,96,15
2201901,3,54,18,21,12,6,6,9,3,63,6
2201902,3,36,9,12,3,0,30,9,15,69,3
2201903,3,30,6,9,3,0,0,3,0,30,3
2201904,3,30,6,6,3,3,3,3,0,33,6
2202001,3,42,9,18,0,0,9,6,3,51,9
2202002,3,72,6,21,6,6,6,9,15,78,3
2202003,3,27,6,3,0,0,3,3,6,30,3
2202004,3,48,6,18,6,3,3,12,3,48,3
2202101,3,90,18,21,9,6,9,12,6,99,18
2202102,3,36,9,12,3,3,15,12,3,54,3
2202201,3,45,6,18,6,9,6,6,6,48,9
2202202,3,24,3,9,3,6,6,0,6,30,3
2202203,3,21,6,3,3,3,0,0,3,21,3
2202301,3,48,12,18,3,3,3,3,3,54,9
2202302,3,12,0,9,0,0,0,0,0,9,0
2202303,3,18,3,15,3,3,6,3,3,24,3
2202304,3,63,3,27,3,3,12,6,9,75,9
2202401,3,18,3,6,0,6,0,0,0,18,3
2202402,3,48,9,15,3,3,3,9,6,48,9
2202501,3,12,3,12,0,3,3,0,0,18,3
2202502,3,21,3,12,0,3,6,3,0,30,0
2202601,3,45,9,24,3,0,0,3,3,45,12
2202602,3,39,6,12,6,3,6,3,9,45,3
2202701,3,30,6,12,3,3,3,9,0,36,3
2202702,3,45,3,18,0,3,3,6,3,51,3
2202703,3,42,15,27,6,0,3,3,3,48,12
2202704,3,21,3,6,3,0,27,6,21,51,0
2202800,3,57,18,24,9,3,3,3,33,60,15
2202900,3,63,12,30,9,0,9,3,531,75,18
2203000,3,81,27,45,3,3,6,3,36,84,9
2203101,3,21,0,9,0,0,0,0,6,24,3
2203102,3,12,0,6,0,0,0,0,3,12,0
2203200,3,72,9,27,6,9,6,6,12,78,15
2203300,3,72,9,21,3,6,0,12,45,72,9
2203400,3,75,15,24,9,3,6,3,9,81,9
2203500,3,0,0,0,0,0,0,0,249,0,0
2203600,3,57,9,15,6,6,3,3,6,63,6
2203700,3,18,3,12,0,0,6,0,9,21,0
2203800,3,165,24,54,6,12,18,12,99,192,33
2203900,3,135,21,66,6,15,3,15,15,144,18
2204000,3,87,18,33,12,6,0,0,12,93,21
2204100,3,87,12,42,6,3,9,12,12,99,12
2204200,3,105,12,30,9,3,0,12,24,105,15
2204300,3,111,24,45,9,9,3,9,15,117,21
2204400,3,78,6,33,3,0,6,12,9,81,9
2204500,3,111,15,39,6,6,12,9,54,126,24
2204600,3,108,15,51,6,15,9,6,30,120,15
2204700,3,90,15,27,9,6,3,9,12,99,12
2204800,3,78,12,27,6,3,9,9,9,90,15
2204900,3,93,12,45,12,12,0,3,9,96,15
2205000,3,78,6,27,6,0,12,0,9,93,15
2205100,3,66,12,33,3,6,3,9,9,72,9
2205200,3,51,12,30,6,0,0,6,6,57,12
2205300,3,93,15,36,6,18,9,6,18,108,24
2205400,3,120,24,60,6,15,15,9,18,144,24
2205500,3,78,12,24,12,6,21,12,21,99,15
2205600,3,96,18,36,6,9,12,6,27,108,15
2205701,3,51,9,21,3,3,6,3,12,54,9
2205702,3,54,6,18,6,6,6,9,3,63,12
2205800,3,75,15,24,6,3,3,6,15,81,12
2205901,3,33,0,9,0,0,3,3,0,36,3
2205902,3,30,12,6,3,0,3,6,0,33,3
2205903,3,57,9,27,9,6,9,6,15,66,3
2206001,3,33,3,9,6,6,6,6,69,39,9
2206002,3,42,3,15,6,3,12,9,3,54,9
2206003,3,12,0,0,0,0,3,6,3,15,3
2206004,3,27,3,6,3,6,9,3,117,36,9
2206101,3,51,12,18,3,0,18,6,6,66,9
2206102,3,54,6,24,6,3,15,6,99,69,12
2206103,3,45,12,18,3,0,6,6,3,54,9
2206200,3,18,3,9,6,0,3,3,549,21,3
2206300,3,81,12,42,6,12,12,15,9,93,9
2206400,3,78,9,33,6,9,12,9,9,96,3
2206500,3,78,6,27,6,9,15,6,9,93,12
2206600,3,57,9,24,3,6,9,6,225,66,6
2206700,3,9,0,9,0,0,0,0,3,12,0
2206800,3,57,6,21,6,9,12,9,15,72,9
2206900,3,81,12,27,18,12,12,6,6,99,9
2207000,3,63,9,21,6,3,15,6,39,78,6
2207100,3,66,15,36,9,9,9,12,6,78,15
2207201,3,48,6,6,3,3,9,3,9,60,6
2207202,3,54,6,18,3,6,6,12,15,63,6
2207203,3,45,3,9,6,3,6,9,3,51,9
2207301,3,36,3,12,6,0,6,3,30,42,12
2207302,3,42,9,24,6,3,3,0,6,48,3
2207400,3,90,15,39,12,9,12,6,18,108,15
2207500,3,129,18,42,9,18,21,15,12,153,15
2207600,3,54,9,21,6,3,9,3,3,69,9
2207700,3,84,12,21,9,9,6,9,9,90,15
2207800,3,78,12,33,6,9,6,12,9,81,12
2207900,3,111,21,36,9,18,12,6,12,120,9
2208000,3,42,9,18,3,3,6,9,0,48,9
2208100,3,81,9,27,6,6,3,3,3,87,9
2208200,3,18,3,12,3,0,0,6,3,18,6
2208300,3,54,12,21,3,6,12,9,6,69,6
2208400,3,90,15,24,12,9,9,3,12,105,18
2208500,3,108,15,30,12,3,9,12,9,120,15
2208600,3,84,9,21,9,6,9,12,3,96,15
2208700,3,45,12,24,3,3,3,0,3,57,15
2208800,3,48,9,18,0,3,6,3,3,57,9
2208900,3,99,12,33,9,9,12,24,12,114,9
2209000,3,105,15,27,12,9,9,18,12,117,24
2209100,3,36,6,15,0,6,3,15,12,45,6
2209200,3,54,3,12,3,6,15,18,15,69,3
2209300,3,63,6,12,9,3,3,0,6,66,15
2209400,3,30,3,12,3,3,0,6,18,30,3
2209500,3,63,9,30,9,3,6,3,18,75,18
2209600,3,96,18,30,9,6,6,9,27,102,12
2209700,3,75,15,15,9,3,3,9,6,81,15
2209800,3,102,24,42,9,6,6,3,18,111,18
2209900,3,78,15,18,12,6,3,6,9,84,15
2210000,3,87,12,39,6,6,9,3,12,99,21
2210100,3,51,9,30,9,9,6,6,9,60,12
2210200,3,150,30,57,15,15,6,3,15,159,33
2210300,3,33,6,12,6,3,3,6,6,39,12
2210400,3,81,15,33,6,6,6,9,27,87,9
2210500,3,48,12,15,12,6,6,3,9,54,15
2210600,3,72,9,36,6,0,3,3,15,72,15
2210700,3,45,6,24,6,6,3,0,33,48,9
2210800,3,66,24,27,9,6,12,3,21,78,6
2210900,3,69,15,33,3,3,3,6,6,69,15
2211000,3,36,3,15,3,6,0,3,6,36,6
2211100,3,93,15,51,9,6,6,3,42,96,18
2211200,3,39,9,27,3,9,3,3,24,39,9
2211300,3,51,9,24,3,3,3,0,6,54,6
2211400,3,84,18,33,6,6,6,9,6,93,12
2211500,3,54,12,30,6,6,3,3,12,57,12
2211600,3,132,24,72,9,9,3,0,30,135,27
2211700,3,42,6,21,3,9,6,3,24,48,12
2211800,3,60,9,36,3,6,3,9,15,63,12
2211900,3,63,18,33,9,3,6,3,9,69,21
2212000,3,18,3,6,0,0,0,3,3,18,6
2212100,3,72,9,30,6,12,0,3,12,75,9
2212200,3,108,12,51,15,9,9,9,15,123,30
2212300,3,30,0,15,6,3,3,0,45,30,6
2212400,3,30,9,9,6,3,0,6,6,36,6
2212500,3,96,18,18,12,6,6,3,15,99,12
2212600,3,78,12,36,6,6,6,0,9,87,15
2212700,3,135,18,42,21,21,24,12,18,165,18
2212800,3,105,12,51,9,9,9,9,9,117,21
2212900,3,48,12,27,6,3,6,6,6,60,12
2213000,3,99,6,36,12,6,9,3,6,108,18
2213100,3,51,9,24,6,3,6,6,6,57,6
2213200,3,75,15,33,15,9,6,3,9,84,15
2213300,3,0,0,0,0,0,0,0,0,9,0
2213400,3,153,21,51,9,6,9,9,21,168,24
2213500,3,24,3,9,3,3,3,3,6,27,3
2213600,3,108,21,57,9,6,6,6,6,117,15
2213700,3,54,6,15,3,3,6,3,3,60,6
2213800,3,36,0,15,3,0,0,0,3,42,9
2213900,3,120,18,54,9,9,12,15,6,135,18
2214000,3,81,24,27,6,3,9,6,3,90,15
2214100,3,63,12,30,9,6,9,15,12,75,9
2214200,3,27,3,12,3,3,3,0,0,30,3
2214300,3,57,9,18,9,3,3,6,12,63,12
2214400,3,75,12,39,9,6,6,6,3,81,21
2214500,3,93,18,48,15,6,0,12,3,93,15
2214600,3,66,15,33,3,6,9,15,75,81,21
2214700,3,39,6,3,3,6,6,9,6,45,12
2214800,3,36,6,12,3,0,0,6,6,39,15
2214900,3,54,9,27,3,0,27,24,6,87,9
2215000,3,72,9,33,9,6,15,6,3,93,12
2215100,3,72,21,30,9,6,6,6,6,81,12
2215200,3,63,12,30,6,6,3,9,6,72,9
2215300,3,48,6,18,6,3,9,12,6,63,12
2215400,3,15,0,0,0,0,0,0,9,15,0
2215500,3,51,9,15,3,3,3,0,132,54,9
2215600,3,66,9,15,9,9,6,9,9,75,12
2215700,3,84,15,27,9,6,24,30,6,111,18
2215800,3,39,6,18,3,9,3,9,0,42,6
2215900,3,75,12,27,12,6,15,21,6,96,18
2216000,3,138,21,66,21,6,12,15,12,156,27
2216100,3,75,24,42,9,24,21,21,3,105,21
2216200,3,78,12,15,9,9,12,12,6,90,15
2216300,3,108,9,36,9,9,9,9,9,120,12
2216400,3,84,21,45,9,9,6,6,6,93,12
2216500,3,99,27,33,18,9,39,30,138,138,30
2216600,3,63,24,15,9,6,9,21,21,78,21
2216700,3,78,18,27,15,12,6,12,6,87,30
2216801,3,0,0,0,0,0,0,0,66,0,0
2216802,3,18,3,6,0,3,0,3,3,21,3
2216900,3,39,9,18,6,3,3,3,0,39,12
2217000,3,27,9,6,3,3,3,12,3,27,6
2217100,3,39,12,12,6,6,9,6,12,48,9
2217200,3,30,3,15,6,0,3,6,3,33,3
2217300,3,27,6,3,3,3,0,6,3,30,12
2217400,3,6,0,0,0,0,0,0,78,9,0
2217500,3,12,0,9,0,0,0,0,3,12,0
2217600,3,18,3,9,0,0,3,0,0,21,3
2217700,3,0,0,0,0,0,0,0,39,0,0
2217800,3,12,6,6,3,6,3,3,24,15,0
2217900,3,9,0,0,0,0,0,0,147,15,0
2218000,3,0,0,0,0,0,0,0,18,6,0
2218100,3,27,6,12,3,6,3,9,3,27,6
2218200,3,15,3,6,0,3,0,3,3,15,3
2218300,3,63,15,24,6,6,9,12,24,75,15
2218401,3,57,24,12,21,9,6,6,6,63,21
2218402,3,60,15,12,3,3,3,6,18,63,18
2218500,3,54,12,15,9,3,12,6,0,66,18
2218600,3,69,12,15,9,6,6,9,15,75,12
2218700,3,69,21,24,9,6,6,6,3,75,24
2218800,3,39,9,15,9,3,6,6,6,48,9
2218900,3,57,12,21,6,3,12,9,30,69,12
2219000,3,9,0,0,0,0,0,0,18,12,0
2219100,3,21,6,9,6,0,0,0,12,18,6
2219200,3,9,0,0,0,0,0,0,72,12,0
2219300,3,24,6,12,6,0,3,6,3,30,6
2219400,3,81,21,30,18,15,9,9,6,93,27
2219500,3,42,12,12,9,6,3,6,24,51,15
2219600,3,30,6,9,6,6,6,6,3,39,9
2219700,3,48,15,27,12,9,12,15,0,63,18
2219800,3,39,9,21,6,6,9,6,6,48,12
2219900,3,30,3,6,0,3,3,0,33,30,6
2220000,3,30,6,15,0,3,3,3,18,36,6
2220100,3,51,6,12,9,3,0,9,24,51,9
2220201,3,6,0,0,0,0,0,0,0,9,0
2220202,3,42,9,6,12,3,6,0,27,45,18
2220300,3,30,3,15,3,6,3,3,15,33,6
2220400,3,12,0,0,0,0,0,0,3,12,0
2220500,3,39,6,18,6,0,6,0,39,42,9
2220600,3,27,9,12,6,3,0,3,120,30,12
2220700,3,24,6,6,3,3,0,3,9,30,9
2220800,3,15,3,9,3,3,3,0,6,18,3
2220900,3,0,0,0,0,0,0,0,0,0,0
2221000,3,39,6,12,6,3,3,3,12,39,9
2221102,3,33,12,6,9,6,3,3,3,39,9
2221103,3,9,0,0,0,0,0,0,0,9,0
2221104,3,0,0,0,0,0,0,0,3,0,0
2221200,3,39,9,15,6,6,6,3,18,45,9
2221300,3,57,9,21,3,6,6,6,27,66,12
2221400,3,9,0,6,0,0,0,0,9,12,0
2221500,3,51,9,18,6,3,3,3,27,54,12
2221600,3,21,6,3,0,0,0,3,15,24,9
2221701,3,30,6,9,3,3,3,3,15,30,9
2221702,3,0,0,0,0,0,0,0,6,0,0
2221800,3,36,12,6,6,0,3,6,12,36,9
2221900,3,36,3,12,3,9,3,6,15,42,6
2222000,3,24,6,6,3,0,6,3,27,30,6
2222101,3,39,18,12,6,3,9,3,12,48,6
2222102,3,27,6,9,0,0,3,0,18,30,6
2222201,3,30,9,15,6,3,6,6,9,33,12
2222202,3,36,6,12,0,3,0,6,6,33,6
2222300,3,39,6,18,3,3,6,3,27,45,9
2222400,3,36,6,18,3,0,3,3,15,42,12
2222500,3,21,3,6,0,0,0,3,9,18,3
2222600,3,9,0,6,0,0,0,0,9,9,0
2222700,3,30,3,15,3,3,3,3,18,36,9
2222800,3,0,0,0,0,0,0,0,0,0,0
2222900,3,21,3,9,0,0,0,6,15,24,6
2223000,3,30,9,15,0,6,6,0,21,36,9
2223100,3,15,3,3,0,3,0,3,12,18,3
2223200,3,36,3,21,3,3,3,3,30,39,9
2223300,3,0,0,0,0,0,0,0,6,6,0
2223400,3,12,0,0,0,0,0,0,9,9,0
2223500,3,18,6,6,0,3,0,6,9,18,6
2223600,3,30,9,12,6,0,6,0,18,33,9
2223700,3,9,0,0,0,0,0,0,6,12,0
2223800,3,12,0,6,0,0,0,0,12,15,6
2223900,3,30,9,18,6,3,6,3,24,39,12
2224000,3,18,6,6,3,3,0,6,3,24,3
2224101,3,21,6,6,0,0,3,0,15,24,3
2224102,3,0,0,0,0,0,0,0,3,0,0
2224200,3,24,9,12,3,0,3,3,24,30,9
2224300,3,18,3,15,0,0,0,3,18,21,3
2224400,3,12,0,0,0,0,0,0,12,15,0
2224500,3,18,6,6,3,0,3,0,12,24,6
2224600,3,9,0,0,0,0,0,0,6,9,0
2224701,3,6,0,0,0,0,0,0,6,6,0
2224702,3,0,0,0,0,0,0,0,0,6,0
2224800,3,15,3,6,0,3,0,6,12,18,6
2224903,3,0,0,0,0,0,0,0,0,0,0
2224904,3,0,0,0,0,0,0,0,0,0,0
2224905,3,0,0,0,0,0,0,0,3,0,0
2224906,3,0,0,0,0,0,0,0,0,0,0
2225001,3,9,0,9,0,0,0,0,6,9,6
2225002,3,0,0,0,0,0,0,0,0,0,0
2225100,3,21,3,6,0,3,3,3,15,24,3
2225200,3,36,3,9,3,3,9,9,18,48,6
2225300,3,48,9,12,6,9,6,15,9,57,18
2225400,3,30,6,9,3,0,3,0,15,33,6
2225500,3,9,0,0,0,0,0,0,0,12,0
2225600,3,33,6,12,3,3,3,3,18,36,9
2225700,3,33,6,6,3,0,6,3,3,42,9
2225800,3,24,0,9,3,3,3,3,3,24,3
2225900,3,30,9,6,6,3,6,6,3,33,6
2226000,3,39,3,6,3,3,3,3,9,42,9
2226100,3,24,6,18,0,6,0,0,18,27,12
2226200,3,24,6,9,3,0,3,6,12,27,9
2226300,3,15,0,0,0,0,0,0,9,15,0
2226400,3,9,0,3,0,3,0,3,9,12,3
2226500,3,24,3,6,3,0,0,3,27,24,12
2226600,3,9,0,0,0,0,0,0,3,9,0
2226700,3,6,0,0,0,0,0,0,3,6,0
2226800,3,39,0,12,6,3,6,0,30,45,12
2226900,3,0,0,0,0,0,0,0,6,9,0
2227000,3,42,6,21,3,3,3,0,27,45,15
2227100,3,39,0,21,3,0,6,3,27,45,6
2227200,3,30,9,15,3,3,9,3,21,36,9
