meshblock_id,census_year_id,ex,never,not_elsewhere_included,regular,total,total_stated
1843100,3,18,69,6,6,105,99
1843200,3,30,60,42,21,150,108
1843301,3,15,39,9,9,72,66
1843302,3,9,24,6,21,60,51
1843400,3,9,33,9,18,72,63
1843500,3,27,69,12,18,129,117
1843600,3,24,51,12,27,117,105
1843700,3,9,18,3,3,33,30
1843800,3,9,21,18,15,60,42
1843901,3,9,24,18,12,57,39
1843902,3,3,15,3,6,24,21
1844000,3,15,36,3,12,72,66
1844100,3,0,0,0,0,0,0
1844201,3,21,33,6,24,87,78
1844202,3,3,6,0,3,12,12
1844300,3,6,15,3,3,30,27
1844400,3,18,27,6,21,69,66
1844500,3,3,9,3,12,27,27
1844600,3,12,27,0,9,48,48
1844700,3,21,27,6,18,72,63
1844800,3,54,96,12,27,186,174
1844900,3,21,30,12,27,90,78
1845001,3,9,45,3,15,75,72
1845002,3,0,0,0,0,3,0
1845100,3,0,0,0,0,0,0
1845200,3,6,24,6,6,42,36
1845300,3,18,72,12,18,120,111
1845400,3,12,27,3,9,48,45
1845500,3,9,30,6,9,57,48
1845601,3,6,0,0,3,15,15
1845602,3,33,69,15,9,120,105
1845603,3,3,15,0,3,21,21
1845700,3,21,66,6,6,96,93
1845800,3,15,51,3,9,75,72
1845900,3,12,42,0,3,60,57
1846000,3,21,33,0,3,60,60
1846100,3,9,36,15,6,66,51
1846200,3,15,48,12,6,84,72
1846300,3,15,36,6,9,69,60
1846400,3,15,27,9,6,54,48
1846500,3,24,108,9,18,162,150
1846600,3,21,78,3,12,117,114
1846700,3,27,66,6,15,111,108
1846801,3,6,15,3,12,36,33
1846802,3,3,15,3,3,27,24
1846803,3,6,15,3,3,27,24
1846900,3,15,30,3,9,57,51
1847000,3,51,93,12,21,177,168
1847100,3,12,30,3,15,60,57
1847200,3,24,42,18,12,99,81
1847300,3,12,57,9,3,84,75
1847400,3,21,60,0,3,87,87
1847500,3,30,75,12,15,132,120
1847600,3,42,114,9,15,180,171
1847700,3,15,75,24,6,117,99
1847801,3,18,60,9,24,114,105
1847802,3,3,15,3,0,18,18
1847900,3,12,48,3,3,66,66
1848000,3,12,81,12,21,126,111
1848100,3,15,72,18,6,105,90
1848200,3,12,51,6,3,72,66
1848300,3,18,90,3,3,117,111
1848400,3,6,18,3,0,27,24
1848500,3,30,81,6,12,126,120
1848600,3,18,78,3,12,108,105
1848700,3,15,81,6,12,117,108
1848800,3,33,87,3,9,135,132
1848900,3,6,63,3,6,81,75
1849000,3,33,105,9,12,156,150
1849100,3,18,54,0,3,75,75
1849200,3,18,57,3,3,81,78
1849300,3,18,87,9,9,120,114
1849400,3,15,63,6,3,87,84
1849501,3,9,45,3,6,63,57
1849502,3,0,0,0,0,9,9
1849600,3,3,24,0,6,33,33
1849700,3,21,87,9,3,117,111
1849800,3,12,57,12,3,87,75
1849901,3,0,9,0,0,12,9
1849902,3,9,39,3,6,57,54
1850001,3,12,27,3,0,42,36
1850002,3,6,27,0,3,42,39
1850003,3,12,33,0,3,48,48
1850100,3,9,27,0,3,39,42
1850200,3,27,123,9,6,165,156
1850300,3,21,45,6,9,84,78
1850400,3,6,33,3,9,51,48
1850500,3,12,48,6,9,72,69
1850600,3,15,48,6,12,84,75
1850700,3,9,36,6,6,57,51
1850800,3,12,48,6,6,75,69
1850900,3,3,36,0,12,57,51
1851000,3,9,45,9,9,72,63
1851100,3,12,36,3,3,57,54
1851200,3,9,57,6,12,87,81
1851300,3,12,30,3,15,57,54
1851400,3,9,60,6,6,78,75
1851500,3,9,18,3,3,33,33
1851601,3,3,27,0,0,30,30
1851603,3,6,24,6,3,33,27
1851604,3,15,39,0,3,54,54
1851605,3,12,27,0,3,45,42
1851701,3,6,21,3,15,42,39
1851702,3,12,51,3,3,66,63
1851703,3,9,48,3,9,69,63
1851704,3,6,48,0,9,66,66
1851800,3,21,69,3,6,96,93
1851900,3,9,42,0,9,66,66
1852000,3,3,15,6,6,27,21
1852100,3,9,12,3,6,30,27
1852200,3,15,30,9,15,63,57
1852300,3,9,12,3,6,33,27
1852400,3,15,21,0,3,39,36
1852500,3,9,21,3,6,42,36
1852600,3,15,18,6,3,39,33
1852700,3,6,21,3,6,42,36
1852800,3,6,18,3,6,33,30
1852900,3,0,6,3,3,12,9
1853000,3,0,0,0,0,3,0
1853100,3,6,12,3,6,27,24
1853201,3,30,57,9,27,126,114
1853202,3,27,39,3,27,96,93
1853203,3,21,36,6,9,72,66
1853300,3,12,39,3,9,66,63
1853400,3,24,42,15,9,90,78
1853501,3,0,0,0,0,0,0
1853502,3,0,0,0,0,0,0
1853600,3,12,24,6,9,48,42
1853700,3,6,18,6,3,30,27
1853800,3,9,24,6,9,45,39
1853900,3,15,24,3,9,51,48
1854000,3,6,9,0,0,15,12
1854100,3,6,6,3,0,15,12
1854200,3,15,27,3,3,45,45
1854300,3,9,12,3,0,24,21
1854400,3,12,24,18,12,66,51
1854500,3,0,0,0,0,0,0
1854601,3,18,33,6,12,69,63
1854602,3,0,0,0,0,0,0
1854700,3,6,12,3,6,27,24
1854800,3,6,18,3,3,24,21
1854901,3,15,39,3,9,66,60
1854902,3,0,0,0,0,3,0
1855000,3,12,39,6,12,66,60
1855100,3,21,60,3,12,99,93
1855200,3,36,72,6,3,117,111
1855301,3,30,54,18,9,111,96
1855303,3,0,0,0,0,0,0
1855304,3,0,0,0,0,0,0
1855400,3,21,21,21,27,87,69
1855500,3,3,12,9,6,27,21
1855600,3,18,15,3,18,54,51
1855700,3,33,69,3,9,120,114
1855800,3,12,30,6,6,57,48
1855900,3,9,3,0,9,18,15
1856000,3,3,12,3,0,18,15
1856103,3,18,30,6,18,69,66
1856104,3,15,15,9,6,42,33
1856105,3,12,21,3,18,48,45
1856106,3,6,12,3,3,30,24
1856200,3,24,36,9,12,78,72
1856300,3,15,39,3,15,75,69
1856400,3,9,12,3,12,39,36
1856500,3,15,21,3,3,39,39
1856600,3,6,39,9,6,63,54
1856700,3,3,30,3,9,45,45
1856800,3,9,33,9,12,63,54
1856901,3,6,27,0,0,33,33
1856902,3,15,24,6,12,54,51
1856903,3,12,12,0,6,27,27
1856904,3,9,27,0,0,36,36
1856905,3,18,45,3,9,75,69
1856906,3,6,27,6,15,57,48
1856907,3,12,24,9,6,57,45
1857000,3,3,24,0,3,33,33
1857100,3,18,36,9,15,78,66
1857200,3,6,12,0,3,24,21
1857300,3,6,6,6,0,15,9
1857400,3,9,24,9,9,51,42
1857500,3,3,18,9,6,36,27
1857600,3,21,42,3,9,78,72
1857701,3,12,12,3,9,39,36
1857702,3,12,24,0,6,42,39
1857703,3,15,27,0,3,48,45
1857704,3,12,30,3,12,57,54
1857705,3,12,21,3,6,39,36
1857800,3,6,12,6,3,24,21
1857900,3,6,12,0,3,21,24
1858000,3,15,54,9,6,87,78
1858100,3,12,15,6,9,36,33
1858201,3,9,9,9,3,30,21
1858202,3,12,24,0,12,51,45
1858203,3,12,27,3,6,48,42
1858204,3,15,24,3,0,45,42
1858300,3,51,99,18,21,192,171
1858401,3,0,0,0,0,9,6
1858402,3,21,45,6,6,78,69
1858500,3,0,0,0,0,0,0
1858600,3,0,0,0,0,0,0
1858700,3,33,48,6,18,108,99
1858800,3,33,48,6,15,102,96
1858901,3,48,132,9,24,213,204
1858902,3,27,57,12,9,105,93
1859001,3,3,24,3,9,39,36
1859002,3,21,27,6,9,63,57
1859003,3,9,15,0,3,24,27
1859004,3,6,24,6,6,39,36
1859005,3,6,33,6,6,51,45
1859006,3,15,15,3,3,33,33
1859100,3,9,12,3,3,27,24
1859200,3,12,21,3,9,48,42
1859300,3,12,18,0,18,51,48
1859401,3,9,48,6,12,78,72
1859402,3,3,3,3,0,9,9
1859500,3,15,21,3,6,48,45
1859601,3,33,24,6,21,84,75
1859602,3,15,21,6,3,48,42
1859700,3,0,0,0,0,0,0
1859800,3,0,0,0,0,0,0
1859901,3,12,12,9,9,39,33
1859902,3,27,33,6,6,78,69
1859903,3,27,21,6,3,57,51
1860001,3,9,6,3,6,24,18
1860002,3,3,6,3,3,12,12
1860003,3,6,15,3,0,21,21
1860004,3,21,12,6,9,42,36
1860005,3,12,6,0,9,27,27
1860100,3,9,12,0,12,30,30
1860200,3,3,9,0,3,15,12
1860300,3,0,0,0,0,6,0
1860400,3,9,9,3,12,27,27
1860500,3,24,27,18,24,87,69
1860600,3,21,27,18,15,84,66
1860700,3,3,6,3,0,12,12
1860800,3,6,6,9,15,36,27
1860900,3,3,6,0,9,18,15
1861000,3,9,9,6,6,33,24
1861100,3,27,45,9,27,108,96
1861200,3,30,48,18,33,129,111
1861300,3,33,51,12,18,114,102
1861400,3,15,21,9,12,57,48
1861500,3,15,33,0,15,63,60
1861600,3,18,33,3,15,69,66
1861700,3,9,45,15,12,84,66
1861800,3,6,12,15,6,36,21
1861900,3,30,87,6,9,132,126
1862000,3,39,63,6,9,120,114
1862100,3,18,36,3,3,60,57
1862200,3,21,51,6,18,96,90
1862303,3,24,51,3,6,84,78
1862304,3,30,51,6,9,99,90
1862305,3,24,33,3,6,66,60
1862306,3,12,36,3,6,57,54
1862307,3,12,33,6,6,54,48
1862308,3,15,33,6,15,66,63
1862401,3,9,21,3,0,33,33
1862402,3,6,6,0,0,15,15
1862403,3,3,27,3,0,33,30
1862404,3,18,57,3,3,84,78
1862500,3,15,30,3,12,63,63
1862601,3,12,9,3,6,30,27
1862602,3,6,15,3,9,33,30
1862603,3,18,27,6,3,51,48
1862604,3,6,12,3,3,24,21
1862700,3,15,39,6,12,66,63
1862800,3,18,72,6,27,123,117
1862900,3,3,3,3,6,12,15
1863000,3,6,15,0,6,24,24
1863100,3,6,15,0,3,27,24
1863200,3,12,33,3,9,54,51
1863300,3,18,33,9,6,66,57
1863400,3,36,75,9,30,147,138
1863500,3,27,57,6,27,117,108
1863600,3,24,75,3,30,129,126
1863700,3,30,69,12,24,135,120
1863800,3,27,39,3,9,75,72
1863900,3,12,30,3,9,57,57
1864000,3,18,33,9,27,87,81
1864100,3,36,42,12,42,132,117
1864200,3,27,36,9,27,99,90
1864300,3,30,42,12,18,105,93
1864400,3,21,48,9,21,105,93
1864500,3,45,84,9,33,171,162
1864600,3,36,69,18,24,147,129
1864700,3,33,63,27,15,138,111
1864800,3,39,60,9,24,132,120
1864900,3,9,33,0,9,54,51
1865000,3,3,3,3,0,9,6
1865100,3,33,69,12,33,144,132
1865200,3,21,42,6,12,78,75
1865301,3,12,18,6,12,42,36
1865302,3,6,15,0,6,27,27
1865303,3,15,21,3,3,39,36
1865304,3,9,15,0,9,36,33
1865400,3,0,0,0,0,0,0
1865500,3,0,0,0,0,3,0
1865600,3,18,45,12,18,93,81
1865700,3,12,33,6,12,66,57
1865801,3,3,6,0,3,12,12
1865802,3,3,9,3,3,21,15
1865803,3,3,6,0,9,18,18
1865901,3,9,24,3,0,36,33
1865902,3,15,21,12,6,54,42
1865903,3,6,21,3,6,33,30
1866000,3,15,27,9,12,63,57
1866100,3,45,87,15,18,165,150
1866200,3,27,39,6,12,87,81
1866300,3,33,48,15,27,123,108
1866400,3,9,21,3,6,42,36
1866500,3,12,21,9,21,63,54
1866600,3,9,18,3,12,42,39
1866700,3,12,27,6,21,63,60
1866803,3,12,15,3,6,36,33
1866804,3,12,18,3,9,45,42
1866805,3,18,27,3,15,63,60
1866806,3,12,24,6,6,51,42
1866807,3,18,24,6,12,60,54
1866900,3,42,72,12,18,144,132
1867003,3,12,51,6,3,72,66
1867005,3,6,12,6,3,24,21
1867006,3,21,36,15,21,96,78
1867007,3,6,3,3,0,12,9
1867008,3,39,78,63,3,186,120
1867009,3,6,24,3,0,33,33
1867010,3,12,48,0,6,66,66
1867011,3,3,6,0,3,12,12
1867012,3,9,36,3,3,54,51
1867100,3,21,42,9,21,90,81
1867200,3,18,42,6,15,78,72
1867301,3,9,27,12,6,54,45
1867302,3,6,30,9,3,45,39
1867303,3,21,21,6,9,57,51
1867304,3,6,39,6,6,57,54
1867305,3,12,24,9,6,54,45
1867400,3,12,24,3,12,54,48
1867501,3,6,18,3,3,27,24
1867502,3,6,12,0,3,21,24
1867600,3,18,42,15,21,93,81
1867701,3,21,51,6,3,81,75
1867702,3,9,30,3,3,48,48
1867703,3,12,30,6,12,60,54
1867800,3,36,75,15,15,141,126
1867900,3,12,18,3,24,57,54
1868000,3,21,36,3,12,72,66
1868100,3,18,24,6,15,66,57
1868200,3,21,33,12,18,84,75
1868300,3,21,60,18,18,120,105
1868401,3,0,18,6,9,33,27
1868402,3,9,21,3,9,42,39
1868403,3,3,9,3,12,27,24
1868404,3,33,42,0,6,84,84
1868405,3,0,0,0,0,3,0
1868500,3,33,54,12,6,102,90
1868600,3,15,39,3,18,75,72
1868700,3,12,24,12,9,57,45
1868800,3,18,33,3,18,69,66
1868900,3,18,30,6,6,57,51
1869000,3,24,30,6,21,84,75
1869100,3,27,48,9,15,96,87
1869200,3,33,51,12,21,117,105
1869300,3,21,39,3,15,78,75
1869401,3,0,0,0,0,0,0
1869402,3,18,30,9,9,66,57
1869500,3,0,0,0,0,0,0
1869600,3,0,0,0,0,9,0
1869700,3,0,0,0,0,3,0
1869800,3,24,27,9,15,75,66
1869900,3,30,39,12,9,87,78
1870000,3,12,42,3,18,75,72
1870100,3,0,0,0,0,3,0
1870200,3,24,51,6,48,126,120
1870300,3,9,66,6,9,87,81
1870400,3,9,21,6,18,54,48
1870500,3,6,18,18,18,60,45
1870600,3,24,36,6,36,102,96
1870700,3,24,48,12,21,105,93
1870800,3,33,30,15,15,87,75
1870900,3,3,24,3,21,57,51
1871003,3,30,54,6,18,111,105
1871004,3,6,9,3,0,15,12
1871005,3,21,48,0,24,99,96
1871006,3,6,6,3,3,21,15
1871101,3,27,57,15,21,120,102
1871102,3,57,69,36,36,192,159
1871200,3,30,66,18,30,141,123
1871300,3,36,75,18,48,183,165
1871400,3,24,45,6,18,90,84
1871500,3,27,42,9,15,90,84
1871600,3,9,30,3,12,51,48
1871700,3,9,15,15,15,54,39
1871800,3,12,15,12,12,51,39
1871900,3,33,54,12,24,129,114
1872000,3,24,39,9,9,81,72
1872100,3,27,45,9,21,102,96
1872200,3,27,51,33,24,138,102
1872300,3,6,12,6,15,39,33
1872400,3,18,36,18,18,93,72
1872500,3,0,6,3,6,15,12
1872601,3,9,9,51,3,66,15
1872602,3,15,30,3,21,69,63
1872701,3,3,12,3,15,36,30
1872703,3,33,78,27,12,150,123
1872705,3,18,45,6,48,117,114
1872706,3,15,36,9,39,99,90
1872800,3,9,18,6,9,39,36
1872901,3,12,12,0,12,39,36
1872902,3,12,12,3,9,30,30
1872903,3,0,3,0,3,9,9
1872904,3,6,6,0,9,21,21
1873001,3,21,51,21,42,135,114
1873003,3,30,54,27,54,168,138
1873004,3,15,18,21,45,96,78
1873005,3,30,45,24,36,135,111
1873100,3,0,0,0,0,0,0
1873200,3,0,0,0,0,6,0
1873300,3,18,18,6,9,54,48
1873400,3,24,42,6,24,96,87
1873500,3,36,27,15,30,111,93
1873600,3,9,12,3,9,30,33
1873700,3,6,24,9,18,57,48
1873800,3,21,24,0,21,69,66
1873900,3,21,21,6,12,57,51
1874000,3,15,54,18,24,111,93
1874100,3,0,0,0,0,3,0
1874202,3,15,21,6,6,48,45
1874203,3,24,18,9,9,60,51
1874204,3,42,81,15,15,153,138
1874205,3,30,57,6,6,99,96
1874206,3,78,159,6,18,264,255
1874300,3,6,12,3,3,24,21
1874400,3,15,24,9,9,51,42
1874500,3,24,39,3,15,78,78
1874600,3,21,15,12,12,60,51
1874702,3,21,51,6,6,87,81
1874703,3,21,45,3,12,81,81
1874704,3,36,78,6,9,129,123
1874706,3,24,45,3,3,75,72
1874707,3,15,36,0,3,54,54
1874708,3,30,48,6,12,93,90
1874804,3,33,63,9,9,111,105
1874805,3,30,51,6,15,99,93
1874807,3,6,15,3,0,21,18
1874808,3,12,45,3,12,69,66
1874811,3,15,27,9,3,57,45
1874813,3,24,48,9,15,96,87
1874814,3,9,18,0,3,27,27
1874815,3,15,30,0,9,54,54
1874816,3,30,66,6,9,114,108
1874817,3,42,99,12,15,165,156
1874818,3,27,72,3,6,105,102
1874819,3,30,54,9,9,102,93
1874820,3,36,69,6,9,117,111
1874821,3,27,48,3,3,84,81
1874900,3,51,72,9,24,159,147
1875003,3,12,18,3,0,33,30
1875004,3,6,12,0,0,18,15
1875005,3,21,33,0,0,54,51
1875006,3,15,15,3,6,36,33
1875007,3,15,24,3,6,45,42
1875008,3,9,18,3,6,33,33
1875009,3,12,24,0,6,42,42
1875104,3,6,12,0,0,15,15
1875105,3,15,12,0,9,39,39
1875106,3,9,15,0,0,24,24
1875107,3,15,36,6,3,54,51
1875108,3,12,27,3,0,42,39
1875109,3,12,24,0,3,42,39
1875110,3,6,21,0,3,33,33
1875111,3,15,15,3,0,33,30
1875112,3,15,18,0,6,39,36
1875113,3,15,12,0,3,30,27
1875114,3,3,27,0,6,36,33
1875115,3,12,15,3,6,36,33
1875116,3,6,15,0,0,21,24
1875117,3,12,18,3,3,33,30
1875201,3,51,69,15,12,147,135
1875203,3,3,21,0,0,24,21
1875204,3,9,15,0,3,27,27
1875205,3,9,33,3,0,45,42
1875206,3,3,27,3,9,42,39
1875207,3,9,15,3,3,30,27
1875208,3,9,24,6,0,39,36
1875300,3,36,69,3,3,108,105
1875400,3,57,90,9,9,159,156
1875500,3,21,33,6,9,66,63
1875601,3,0,0,0,0,3,0
1875603,3,33,45,9,9,93,87
1875604,3,15,12,6,6,39,33
1875605,3,9,18,0,3,33,33
1875606,3,6,30,6,0,45,39
1875700,3,24,75,3,12,114,114
1875800,3,21,54,9,9,99,87
1875900,3,60,123,9,18,207,198
1876001,3,30,75,6,21,135,129
1876002,3,15,27,6,3,54,48
1876100,3,60,126,12,21,216,204
1876201,3,33,60,6,9,111,105
1876202,3,72,93,6,18,189,183
1876300,3,21,39,6,6,69,63
1876400,3,30,69,15,9,123,111
1876501,3,63,120,9,15,204,198
1876502,3,18,42,9,6,78,66
1876600,3,6,0,3,3,9,6
1876700,3,57,111,9,12,186,177
1876801,3,54,93,36,9,195,159
1876802,3,69,108,9,18,207,195
1876900,3,15,24,9,6,57,48
1877001,3,51,96,6,9,162,156
1877002,3,60,108,12,21,201,189
1877003,3,18,30,0,6,57,57
1877100,3,63,129,3,9,207,204
1877200,3,60,87,12,9,165,153
1877301,3,51,102,33,6,192,159
1877302,3,39,75,6,6,126,117
1877303,3,36,72,3,9,114,114
1877400,3,51,75,21,33,183,162
1877500,3,18,27,6,9,66,57
1877600,3,0,0,0,0,9,9
1877700,3,6,3,0,3,18,15
1877800,3,24,24,6,15,69,63
1877900,3,0,0,0,0,3,0
1878000,3,30,45,9,18,99,90
1878100,3,0,0,0,0,3,0
1878200,3,12,12,3,6,36,33
1878300,3,27,39,12,27,108,93
1878401,3,18,33,9,12,75,66
1878403,3,21,33,9,18,81,72
1878404,3,30,45,3,33,111,105
1878405,3,39,33,3,15,90,84
1878500,3,12,18,12,3,48,33
1878600,3,33,39,12,24,108,96
1878700,3,12,30,9,6,57,51
1878800,3,69,96,12,27,204,192
1878900,3,39,54,3,18,114,111
1879000,3,66,102,18,24,210,192
1879100,3,30,51,15,18,108,93
1879200,3,3,6,0,3,12,12
1879300,3,12,9,3,6,30,24
1879400,3,6,18,3,9,33,30
1879501,3,12,42,6,6,66,60
1879502,3,15,24,0,6,48,48
1879503,3,6,18,3,6,36,30
1879504,3,18,15,3,3,42,36
1879505,3,6,21,0,6,36,30
1879506,3,6,30,12,6,54,42
1879600,3,12,15,3,9,39,36
1879700,3,48,63,21,15,144,120
1879800,3,51,135,15,24,222,207
1879900,3,15,12,3,9,39,33
1880000,3,6,6,3,3,18,15
1880100,3,9,6,3,3,21,15
1880201,3,0,0,0,0,9,6
1880202,3,6,12,0,9,30,27
1880203,3,9,27,3,12,54,51
1880204,3,21,15,6,12,48,42
1880300,3,33,42,12,12,96,84
1880400,3,63,60,18,30,177,156
1880500,3,27,27,6,12,75,69
1880600,3,36,45,3,21,105,102
1880701,3,18,21,0,9,48,48
1880702,3,6,18,3,6,27,27
1880703,3,9,18,3,18,48,45
1880704,3,9,9,0,3,21,21
1880801,3,9,12,12,18,51,39
1880802,3,6,15,0,9,30,30
1880803,3,9,15,3,6,36,30
1880804,3,6,18,9,0,33,24
1880901,3,3,9,3,6,21,21
1880902,3,0,0,0,0,9,6
1881001,3,9,27,9,9,57,45
1881002,3,18,30,3,15,63,60
1881100,3,9,15,9,9,36,30
1881200,3,6,15,3,12,39,36
1881300,3,9,15,3,0,24,21
1881401,3,45,66,21,12,144,123
1881402,3,0,0,0,0,0,0
1881500,3,0,0,0,0,3,0
1881600,3,36,45,9,18,108,99
1881700,3,12,21,3,15,48,45
1881800,3,9,12,15,15,54,36
1881901,3,21,42,6,9,75,69
1881902,3,15,18,3,6,42,36
1881903,3,51,57,12,33,153,144
1882001,3,0,6,3,3,15,12
1882002,3,0,0,0,0,3,0
1882100,3,12,18,6,12,45,39
1882200,3,21,42,0,12,75,75
1882300,3,51,72,9,30,162,153
1882403,3,12,21,6,3,39,36
1882404,3,18,36,3,9,69,63
1882405,3,0,0,0,0,3,0
1882406,3,3,6,3,0,15,9
1882505,3,6,12,3,3,27,24
1882506,3,0,0,0,0,3,0
1882507,3,9,9,0,0,18,18
1882508,3,6,9,0,0,18,18
1882509,3,6,9,3,0,21,15
1882510,3,0,0,0,0,9,6
1882511,3,15,42,0,3,63,60
1882512,3,0,0,0,0,0,0
1882513,3,6,12,3,3,27,24
1882514,3,0,12,0,0,12,12
1882515,3,0,6,0,0,9,9
1882600,3,15,36,3,6,60,57
1882701,3,9,12,3,0,24,24
1882702,3,12,27,0,0,39,39
1882800,3,63,99,3,15,177,174
1882900,3,21,33,3,6,63,60
1883001,3,9,12,3,9,36,30
1883002,3,15,18,0,3,33,36
1883101,3,18,45,9,9,81,72
1883102,3,0,0,0,0,0,0
1883202,3,0,0,0,0,3,0
1883203,3,0,0,0,0,6,0
1883204,3,3,15,0,3,21,18
1883205,3,0,6,3,6,12,12
1883206,3,0,0,0,0,3,0
1883300,3,27,42,3,24,102,96
1883400,3,15,42,3,6,63,63
1883500,3,33,93,3,18,147,144
1883600,3,0,0,0,0,0,0
1883701,3,3,6,0,0,12,9
1883703,3,30,57,9,6,102,93
1883704,3,21,27,51,3,102,51
1883705,3,18,27,3,3,51,45
1883706,3,12,24,6,9,48,42
1883802,3,63,117,9,15,201,195
1883803,3,6,18,0,3,27,27
1883804,3,87,165,12,3,270,255
1883806,3,48,81,9,6,144,135
1883807,3,27,45,15,18,105,90
1883808,3,57,99,9,24,192,180
1883809,3,21,42,6,9,75,69
1883810,3,12,36,9,3,60,54
1883901,3,33,33,3,6,78,72
1883902,3,9,36,6,6,51,48
1883903,3,18,24,0,6,45,45
1883904,3,9,18,0,0,33,30
1884001,3,12,30,6,3,48,45
1884002,3,6,21,3,15,48,48
1884003,3,6,9,9,12,36,27
1884004,3,18,18,3,12,48,45
1884005,3,12,27,6,9,57,48
1884006,3,27,24,6,9,66,57
1884100,3,39,48,12,9,108,99
1884201,3,12,24,6,3,42,39
1884202,3,24,69,3,18,111,111
1884300,3,36,57,15,18,126,111
1884400,3,36,63,6,3,111,105
1884501,3,39,60,6,6,111,108
1884502,3,45,69,6,18,132,129
1884600,3,30,48,3,6,87,81
1884701,3,48,60,6,12,126,117
1884702,3,3,21,3,6,30,27
1884801,3,9,33,6,6,51,45
1884802,3,3,12,0,3,21,21
1884900,3,36,99,3,15,150,147
1885000,3,18,45,6,3,75,69
1885100,3,0,0,0,0,0,0
1885200,3,12,18,3,9,42,39
1885300,3,9,36,0,6,51,54
1885400,3,15,30,0,9,57,54
1885500,3,21,30,3,6,57,54
1885600,3,18,33,3,9,63,60
1885700,3,21,42,6,18,87,78
1885801,3,3,9,0,0,12,12
1885802,3,15,42,0,15,69,66
1885901,3,12,51,15,27,105,90
1885902,3,27,69,6,24,129,123
1886000,3,21,39,0,12,69,69
1886100,3,18,45,3,6,72,69
1886200,3,27,72,6,12,117,111
1886300,3,9,18,3,9,36,33
1886400,3,60,132,15,12,219,204
1886500,3,21,36,6,15,78,72
1886600,3,0,6,3,0,15,12
1886700,3,12,33,3,24,75,72
1886800,3,15,33,9,15,72,63
1886900,3,18,42,3,21,87,81
1887000,3,15,48,12,18,93,84
1887100,3,30,54,3,15,105,102
1887200,3,18,60,12,9,96,87
1887300,3,21,48,6,18,93,87
1887400,3,18,54,0,24,99,96
1887500,3,15,24,3,21,66,63
1887600,3,18,21,3,6,48,45
1887701,3,9,18,0,6,33,33
1887702,3,9,12,0,6,24,27
1887800,3,15,60,6,9,90,84
1887900,3,12,72,12,15,111,99
1888000,3,39,84,48,12,183,135
1888100,3,24,33,3,12,75,72
1888200,3,9,45,3,6,69,66
1888300,3,24,42,6,12,78,75
1888400,3,21,63,9,21,117,105
1888501,3,18,42,0,6,72,69
1888502,3,9,27,3,12,48,48
1888600,3,15,33,0,12,60,63
1888700,3,21,30,3,9,63,60
1888800,3,6,9,3,3,18,18
1888900,3,15,27,0,6,51,48
1889000,3,9,51,0,6,66,66
1889100,3,18,39,3,12,75,69
1889200,3,24,33,6,6,69,60
1889300,3,15,45,0,9,69,66
1889400,3,18,36,0,15,72,72
1889500,3,21,63,9,12,108,99
1889600,3,24,33,9,18,84,72
1889700,3,18,42,6,15,84,78
1889800,3,21,45,3,12,78,78
1889900,3,15,45,3,9,69,66
1890000,3,30,63,12,15,117,108
1890100,3,15,33,9,12,66,60
1890200,3,33,81,6,15,135,129
1890300,3,18,57,12,9,99,87
1890400,3,21,54,3,15,96,90
1890500,3,9,30,12,15,66,57
1890600,3,21,51,6,6,84,81
1890701,3,18,36,3,15,69,69
1890702,3,0,15,0,3,18,18
1890800,3,3,12,6,9,27,21
1890900,3,21,51,21,18,111,90
1891000,3,15,33,6,12,63,57
1891100,3,30,33,9,15,84,75
1891200,3,9,21,3,3,36,33
1891300,3,12,51,9,18,93,81
1891400,3,9,15,9,12,45,39
1891500,3,9,21,6,12,48,42
1891600,3,15,42,6,21,87,81
1891701,3,21,39,6,9,75,69
1891702,3,9,33,6,9,57,51
1891800,3,12,21,6,15,54,48
1891900,3,12,39,6,21,78,72
1892000,3,9,33,6,15,66,60
1892100,3,15,54,12,21,105,90
1892200,3,12,42,9,3,63,60
1892300,3,36,81,3,3,126,123
1892400,3,6,24,6,3,36,33
1892500,3,15,21,6,9,48,45
1892600,3,21,36,6,18,81,75
1892700,3,15,21,3,6,42,39
1892800,3,30,54,6,24,114,108
1892900,3,36,60,9,27,129,120
1893000,3,39,84,21,27,171,150
1893100,3,15,36,9,18,75,66
1893200,3,21,54,0,12,87,84
1893300,3,30,54,9,18,114,105
1893400,3,21,27,6,15,66,60
1893501,3,12,18,3,6,39,33
1893502,3,15,24,0,9,48,48
1893600,3,12,27,15,12,63,48
1893700,3,21,63,6,12,96,93
1893800,3,36,54,12,18,117,105
1893900,3,36,54,6,21,123,117
1894000,3,18,39,3,3,63,57
1894100,3,18,39,3,6,66,66
1894200,3,27,63,15,21,123,108
1894300,3,15,36,9,15,72,63
1894400,3,48,75,15,12,150,135
1894501,3,0,9,0,6,18,15
1894502,3,3,33,6,0,42,33
1894600,3,18,45,9,9,81,69
1894701,3,9,24,6,6,42,36
1894703,3,15,36,3,9,60,54
1894704,3,12,15,6,21,54,45
1894800,3,18,30,9,27,84,75
1894900,3,30,60,3,21,117,114
1895000,3,54,108,9,12,180,171
1895100,3,27,72,9,18,123,114
1895200,3,21,36,9,18,84,75
1895300,3,36,87,6,30,159,153
1895400,3,27,69,15,24,135,120
1895500,3,27,66,3,21,117,111
1895600,3,21,51,12,21,102,93
1895701,3,30,39,3,6,75,72
