meshblock_id,census_year_id,housing_new_zealand,local_authority_or_city_council,not_elsewhere_included,private_person_trust_or_business,stated_owned,total,total_stated
2057507,3,0,0,0,0,0,3,0
2057508,3,6,0,0,0,0,9,9
2057601,3,6,0,0,3,0,12,12
2057602,3,6,0,0,9,0,15,15
2057700,3,6,0,0,15,0,21,21
2057800,3,0,0,0,0,0,3,0
2057901,3,0,0,0,0,0,3,0
2057902,3,0,0,0,6,0,9,6
2058001,3,0,0,0,0,0,0,0
2058002,3,15,0,0,9,0,24,24
2058101,3,9,3,0,6,0,18,18
2058102,3,21,0,0,3,0,21,24
2058200,3,12,0,0,9,0,24,24
2058300,3,0,0,0,0,0,6,6
2058400,3,18,0,0,3,0,18,21
2058500,3,24,0,0,6,0,27,27
2058600,3,33,0,0,9,0,45,42
2058701,3,9,3,3,3,0,15,15
2058702,3,0,0,0,0,0,0,0
2058801,3,15,0,0,3,0,18,18
2058802,3,0,0,0,0,0,0,0
2058901,3,0,0,0,12,0,12,12
2058902,3,0,0,0,0,0,0,0
2059000,3,15,0,0,6,0,24,21
2059100,3,9,0,0,6,0,18,18
2059200,3,9,0,0,6,0,15,12
2059300,3,9,0,3,3,0,18,15
2059400,3,12,0,3,18,0,33,30
2059500,3,12,0,0,15,0,27,27
2059600,3,9,0,0,3,0,15,12
2059700,3,9,0,0,6,0,18,15
2059800,3,9,0,3,3,0,12,12
2059900,3,18,0,0,3,0,24,24
2060001,3,9,0,0,3,0,12,9
2060002,3,12,0,0,0,0,12,12
2060100,3,9,0,0,6,0,15,15
2060200,3,12,0,0,3,0,18,18
2060300,3,12,0,0,3,0,15,15
2060400,3,12,0,0,6,0,18,18
2060500,3,9,0,0,6,0,15,18
2060600,3,18,0,0,3,0,21,21
2060700,3,9,0,0,3,0,15,15
2060800,3,18,0,0,3,0,21,18
2060900,3,12,0,0,0,0,12,12
2061000,3,12,0,0,0,0,15,15
2061100,3,12,0,3,3,0,15,12
2061200,3,18,0,0,6,0,24,24
2061300,3,9,0,0,9,0,18,15
2061400,3,9,0,0,9,0,15,18
2061501,3,3,0,0,9,0,12,12
2061502,3,0,0,0,0,0,0,0
2061503,3,0,0,0,0,0,0,0
2061504,3,0,0,0,0,0,0,0
2061600,3,21,0,3,3,0,24,24
2061700,3,12,0,0,3,0,18,18
2061800,3,18,0,0,0,0,18,18
2061900,3,9,0,0,3,0,12,9
2062000,3,18,0,0,0,0,18,18
2062100,3,15,0,0,3,0,18,18
2062200,3,0,0,0,0,0,0,0
2062300,3,0,0,0,0,0,0,0
2062400,3,15,0,3,3,0,18,15
2062500,3,0,0,0,0,0,3,0
2062600,3,0,0,0,0,0,3,0
2062700,3,0,0,0,0,0,9,9
2062801,3,0,0,0,0,0,0,0
2062802,3,0,0,0,0,0,3,0
2062900,3,12,0,0,3,0,18,15
2063000,3,12,0,0,3,0,18,18
2063100,3,15,0,0,0,0,18,15
2063200,3,15,0,3,0,0,18,12
2063300,3,12,0,0,0,0,15,15
2063400,3,9,0,3,9,0,21,18
2063501,3,0,0,0,0,0,0,0
2063502,3,12,0,0,3,0,12,15
2063600,3,21,0,0,0,0,21,21
2063700,3,0,0,0,0,0,3,0
2063800,3,12,0,0,0,0,12,12
2063900,3,27,0,0,3,0,27,27
2064000,3,9,0,0,6,0,15,15
2064100,3,12,0,0,3,0,12,12
2064200,3,0,0,0,0,0,6,6
2064300,3,12,0,0,0,0,15,12
2064400,3,15,0,3,3,0,18,18
2064500,3,15,0,0,3,0,21,21
2064600,3,9,0,0,6,0,15,12
2064700,3,15,0,0,3,0,21,18
2064800,3,3,0,0,6,0,12,12
2064900,3,15,0,0,3,0,21,18
2065000,3,9,0,0,6,0,15,15
2065100,3,6,0,0,0,0,12,9
2065200,3,9,0,0,6,0,18,15
2065300,3,0,0,0,0,0,6,0
2065401,3,0,0,0,9,0,9,6
2065402,3,0,0,0,0,0,3,0
2065403,3,0,0,0,0,0,0,0
2065500,3,0,0,0,0,0,6,0
2065600,3,0,0,0,0,0,3,0
2065700,3,0,0,0,0,0,6,0
2065801,3,0,0,0,9,0,9,9
2065802,3,0,0,0,0,0,3,0
2065900,3,0,0,0,0,0,3,0
2066001,3,0,0,0,0,0,0,0
2066002,3,0,0,0,0,0,6,0
2066100,3,0,0,0,6,0,9,9
2066201,3,0,0,0,6,0,6,6
2066202,3,0,0,0,0,0,3,0
2066301,3,0,0,0,0,0,3,0
2066302,3,0,0,0,0,0,3,0
2066303,3,0,0,0,0,0,3,0
2066401,3,0,0,0,18,0,18,15
2066402,3,0,0,0,9,0,9,9
2066403,3,0,0,0,0,0,3,0
2066500,3,0,0,0,6,0,9,6
2066600,3,0,0,0,0,0,3,0
2066701,3,0,0,0,0,0,0,0
2066703,3,0,0,0,0,0,3,0
2066704,3,0,0,0,0,0,0,0
2066705,3,0,0,0,0,0,0,0
2066706,3,0,0,0,0,0,0,0
2066800,3,0,0,0,0,0,3,0
2066900,3,0,0,0,0,0,3,0
2067000,3,0,0,0,0,0,3,0
2067100,3,0,0,0,12,0,12,12
2067200,3,0,0,0,9,0,9,9
2067301,3,0,0,0,6,0,6,6
2067302,3,0,0,0,0,0,3,0
2067400,3,0,0,0,0,0,0,0
2067500,3,0,0,0,0,0,3,0
2067600,3,0,0,0,12,0,12,12
2067700,3,0,0,0,9,0,9,12
2067801,3,0,0,0,0,0,3,0
2067802,3,0,0,0,0,0,3,0
2067900,3,0,0,0,12,0,12,12
2068000,3,0,0,0,0,0,3,0
2068100,3,0,0,0,0,0,3,0
2068200,3,0,0,0,18,0,18,21
2068300,3,0,0,3,12,0,15,12
2068400,3,0,0,0,18,0,18,15
2068500,3,0,0,0,9,0,9,9
2068600,3,0,0,0,0,0,0,0
2068700,3,0,0,0,12,0,12,12
2068800,3,0,0,0,9,0,12,9
2068900,3,0,0,0,0,0,3,0
2069001,3,0,0,0,0,0,0,0
2069003,3,0,0,0,0,0,0,0
2069004,3,0,0,0,0,0,6,0
2069005,3,0,0,0,0,0,3,0
2069103,3,0,0,0,0,0,3,0
2069105,3,0,0,0,0,0,3,0
2069106,3,0,0,0,6,0,9,6
2069107,3,0,0,0,0,0,3,0
2069108,3,0,0,0,0,0,0,0
2069203,3,0,0,0,6,0,9,9
2069204,3,0,0,0,9,0,12,9
2069205,3,0,0,0,0,0,6,0
2069206,3,0,0,0,6,0,9,6
2069207,3,0,0,0,0,0,0,0
2069208,3,0,0,0,0,0,6,0
2069303,3,0,0,0,6,0,6,9
2069304,3,0,0,0,9,0,9,9
2069307,3,0,0,0,0,0,3,0
2069308,3,0,0,0,0,0,3,0
2069309,3,0,0,0,0,0,6,0
2069310,3,0,0,3,12,0,12,12
2069311,3,0,0,0,0,0,3,0
2069400,3,0,0,0,0,0,3,0
2069500,3,0,0,0,9,0,12,9
2069600,3,0,0,0,0,0,3,0
2069700,3,0,0,0,9,0,12,9
2069801,3,9,0,0,18,0,27,27
2069802,3,0,0,0,6,0,6,6
2069900,3,0,0,0,6,0,6,6
2070000,3,0,0,0,0,0,3,0
2070101,3,0,0,0,0,0,3,0
2070102,3,0,0,0,0,0,6,0
2070103,3,0,0,0,0,0,3,0
2070104,3,0,0,0,0,0,3,0
2070201,3,0,0,0,9,0,6,9
2070202,3,0,0,0,0,0,3,0
2070203,3,0,0,0,0,0,3,0
2070301,3,0,0,0,0,0,3,0
2070302,3,0,0,0,0,0,6,0
2070303,3,0,0,0,0,0,0,0
2070401,3,0,0,0,0,0,0,0
2070402,3,0,0,0,18,0,21,21
2070403,3,0,0,0,0,0,0,0
2070405,3,0,0,0,21,0,21,18
2070406,3,0,0,0,0,0,0,0
2070500,3,0,0,0,0,0,3,0
2070600,3,0,0,0,12,0,15,12
2070700,3,0,0,0,12,0,15,15
2070800,3,0,0,0,0,0,6,0
2070901,3,0,0,0,9,0,9,9
2070902,3,0,0,0,0,0,0,0
2070903,3,0,0,0,0,0,6,0
2071003,3,0,0,0,0,0,0,0
2071004,3,0,0,0,0,0,3,0
2071005,3,0,0,0,0,0,0,0
2071006,3,0,0,0,0,0,0,0
2071100,3,0,0,0,12,0,12,12
2071201,3,0,0,0,0,0,3,0
2071202,3,0,0,0,0,0,6,0
2071203,3,0,0,0,9,0,9,9
2071204,3,0,0,0,9,0,9,9
2071205,3,0,0,0,0,0,6,0
2071206,3,0,0,0,6,0,6,6
2071207,3,0,0,0,6,0,9,6
2071301,3,0,0,0,0,0,3,0
2071302,3,0,0,0,0,0,3,0
2071304,3,0,0,0,0,0,0,0
2071305,3,0,0,0,0,0,3,0
2071306,3,0,0,0,0,0,6,0
2071307,3,0,0,0,0,0,3,0
2071401,3,0,0,0,9,0,9,9
2071402,3,0,0,0,6,0,6,9
2071403,3,0,0,0,9,0,9,6
2071503,3,0,0,0,0,0,3,0
2071504,3,0,0,0,0,0,3,0
2071505,3,0,0,0,0,0,3,0
2071506,3,0,0,0,0,0,0,0
2071601,3,0,0,0,0,0,3,0
2071602,3,0,0,0,12,3,12,12
2071700,3,0,0,0,6,0,6,6
2071800,3,0,0,0,0,0,3,0
2071901,3,0,0,0,0,0,6,6
2071902,3,0,0,0,0,0,3,0
2072000,3,0,0,0,9,0,6,9
2072101,3,0,0,0,0,0,0,0
2072102,3,0,0,0,0,0,6,0
2072203,3,0,0,0,0,0,3,0
2072204,3,0,0,0,0,0,0,0
2072205,3,0,0,0,0,0,0,0
2072206,3,0,0,0,0,0,0,0
2072300,3,0,0,0,0,0,0,0
2072401,3,0,0,0,0,0,0,0
2072402,3,0,0,0,9,0,12,12
2072403,3,0,0,0,0,0,3,0
2072404,3,0,0,0,9,0,6,6
2072406,3,0,0,0,0,0,3,0
2072407,3,0,0,0,0,0,0,0
2072408,3,0,0,0,0,0,0,0
2072409,3,0,0,0,9,0,12,9
2072411,3,0,0,0,0,0,3,0
2072414,3,0,0,0,0,0,0,0
2072415,3,0,0,0,0,0,0,0
2072416,3,0,0,0,0,0,0,0
2072417,3,0,0,0,0,0,3,0
2072418,3,0,0,0,0,0,6,0
2072419,3,0,0,0,0,0,0,0
2072420,3,0,0,0,0,0,3,0
2072421,3,0,0,0,0,0,3,0
2072422,3,0,0,0,0,0,0,0
2072423,3,0,0,0,0,0,3,0
2072424,3,0,0,0,0,0,3,0
2072425,3,0,0,0,0,0,3,0
2072426,3,0,0,0,0,0,6,0
2072427,3,0,0,0,0,0,0,0
2072504,3,0,0,3,15,0,15,15
2072505,3,0,0,3,15,0,21,15
2072506,3,3,0,0,12,0,15,15
2072507,3,0,0,0,0,0,3,0
2072511,3,0,0,0,12,0,12,12
2072515,3,0,0,0,12,0,12,12
2072516,3,0,0,0,6,0,6,6
2072517,3,0,0,0,0,0,3,0
2072518,3,0,0,0,0,0,6,0
2072519,3,0,0,0,0,0,3,0
2072520,3,0,0,0,0,0,0,0
2072522,3,0,0,0,12,0,15,15
2072524,3,0,0,0,0,0,0,0
2072525,3,0,0,0,0,0,0,0
2072526,3,0,0,0,12,0,15,15
2072527,3,0,0,0,6,0,6,6
2072528,3,0,0,0,15,0,15,15
2072529,3,0,0,0,6,0,6,6
2072530,3,0,0,0,6,0,6,6
2072531,3,0,0,0,0,0,0,0
2072532,3,0,0,0,0,0,3,0
2072533,3,0,0,0,9,0,6,9
2072534,3,0,0,0,0,0,6,0
2072535,3,0,0,0,12,0,9,9
2072536,3,0,0,0,9,0,9,9
2072537,3,0,0,0,0,0,3,0
2072538,3,0,0,0,0,0,0,0
2072539,3,0,0,0,0,0,0,0
2072540,3,0,0,0,0,0,0,0
2072541,3,0,0,0,0,0,3,0
2072542,3,0,0,0,0,0,3,0
2072543,3,0,0,0,0,0,3,0
2072600,3,0,0,0,0,0,3,0
2072702,3,0,0,0,0,0,0,0
2072705,3,0,0,0,0,0,0,0
2072706,3,0,0,0,0,0,0,0
2072708,3,0,0,0,0,0,3,0
2072709,3,0,0,0,0,0,0,0
2072710,3,0,0,0,0,0,0,0
2072711,3,0,0,0,0,0,0,0
2072712,3,0,0,0,0,0,0,0
2072713,3,0,0,0,0,0,0,0
2072800,3,0,0,0,18,3,18,18
2072900,3,0,0,3,12,0,12,12
2073000,3,0,0,0,6,0,6,6
2073103,3,0,0,0,6,0,6,6
2073105,3,0,0,0,9,0,9,9
2073106,3,0,0,0,9,0,12,9
2073107,3,0,0,0,6,0,6,6
2073108,3,3,0,0,15,0,15,15
2073109,3,0,0,0,12,0,9,12
2073110,3,0,0,0,0,0,6,0
2073111,3,0,0,0,0,0,3,0
2073201,3,0,0,0,0,0,6,0
2073202,3,0,0,3,9,0,12,9
2073300,3,0,0,3,9,0,12,9
2073400,3,6,3,0,30,0,45,42
2073500,3,0,0,0,6,0,6,6
2073600,3,0,0,0,9,0,9,9
2073700,3,0,0,0,0,0,3,0
2073800,3,3,21,0,18,3,45,45
2073900,3,0,0,0,21,0,24,24
2074000,3,0,0,0,0,0,6,0
2074100,3,0,0,3,15,0,15,12
2074201,3,0,0,0,15,0,15,15
2074202,3,0,0,0,12,0,12,12
2074301,3,3,0,0,15,0,21,18
2074302,3,0,0,3,30,0,33,30
2074400,3,0,0,0,12,0,9,9
2074500,3,0,0,0,21,0,21,21
2074600,3,0,0,3,18,0,24,18
2074700,3,0,0,0,9,0,9,6
2074800,3,0,0,0,6,0,9,9
2074900,3,6,0,0,6,0,12,12
2075000,3,0,0,0,0,0,3,0
2075101,3,0,0,0,15,0,15,15
2075102,3,0,0,0,0,0,3,0
2075103,3,0,0,0,9,0,12,6
2075200,3,0,0,0,0,0,6,0
2075301,3,3,0,0,6,0,12,9
2075302,3,0,0,0,0,0,6,0
2075401,3,0,0,0,0,0,3,0
2075402,3,0,0,0,12,0,12,12
2075500,3,0,0,0,12,0,12,12
2075600,3,0,0,0,9,0,9,9
2075700,3,0,0,0,0,0,6,0
2075800,3,0,0,0,9,0,6,6
2075900,3,0,0,0,9,0,9,6
2076000,3,0,0,0,6,0,6,6
2076100,3,12,0,0,21,0,33,33
2076200,3,0,0,0,9,0,9,9
2076300,3,0,0,0,9,0,9,6
2076400,3,0,0,0,0,0,3,0
2076500,3,0,0,0,0,0,6,0
2076600,3,0,0,0,0,0,6,0
2076700,3,0,0,0,6,0,6,6
2076800,3,0,0,0,6,0,9,6
2076900,3,0,0,0,18,0,21,18
2077000,3,0,0,0,0,0,6,0
2077100,3,0,0,0,27,0,30,27
2077200,3,0,0,0,15,0,18,15
2077300,3,0,0,3,9,0,12,9
2077400,3,0,0,0,6,0,6,6
2077501,3,0,0,0,9,0,9,6
2077502,3,0,0,0,0,0,3,0
2077503,3,0,0,0,0,0,0,0
2077600,3,0,0,0,27,0,27,24
2077700,3,0,0,0,21,0,21,21
2077800,3,0,0,0,0,0,6,0
2077900,3,0,0,0,12,0,12,15
2078000,3,0,0,0,6,0,9,9
2078100,3,0,0,0,0,0,6,0
2078200,3,0,0,0,0,0,0,0
2078302,3,0,0,0,6,0,6,9
2078303,3,0,0,0,0,0,0,0
2078304,3,0,0,0,0,0,0,0
2078400,3,0,0,0,9,0,12,9
2078500,3,3,0,0,15,0,18,18
2078600,3,0,0,3,9,0,15,9
2078701,3,0,0,3,30,0,33,30
2078702,3,0,0,0,0,0,6,0
2078800,3,0,0,0,15,0,15,18
2078900,3,0,0,0,15,0,18,15
2079000,3,0,0,0,6,0,6,6
2079100,3,0,0,3,12,0,15,15
2079200,3,0,0,0,18,0,18,18
2079300,3,0,0,0,9,0,12,9
2079401,3,0,0,0,0,0,6,0
2079402,3,0,0,0,0,0,3,0
2079500,3,0,0,0,9,0,9,9
2079600,3,0,0,0,0,0,3,0
2079700,3,0,0,0,15,0,18,18
2079800,3,0,0,0,12,0,9,9
2079900,3,0,0,0,6,0,9,6
2080000,3,0,0,0,15,0,15,15
2080100,3,0,0,3,30,0,33,33
2080200,3,0,0,0,9,0,9,9
2080300,3,0,0,0,15,0,15,12
2080400,3,0,0,0,24,0,27,27
2080500,3,0,0,0,9,0,12,9
2080600,3,0,0,0,0,0,6,0
2080700,3,0,0,0,12,0,15,12
2080800,3,0,0,0,0,0,3,0
2080900,3,0,0,0,0,0,6,0
2081000,3,0,0,0,15,0,15,15
2081100,3,3,0,0,39,0,42,42
2081200,3,0,0,0,12,0,12,12
2081300,3,0,0,3,9,0,15,12
2081401,3,0,0,0,0,0,6,0
2081402,3,3,0,0,18,0,21,21
2081403,3,0,0,0,15,0,18,18
2081501,3,0,0,0,0,0,6,0
2081502,3,0,0,0,0,0,3,0
2081601,3,0,0,0,9,0,9,9
2081602,3,0,0,0,0,0,3,0
2081700,3,0,0,0,15,0,18,15
2081800,3,0,0,0,27,0,27,24
2081901,3,0,0,0,0,0,3,0
2081902,3,0,0,0,0,0,3,0
2081903,3,0,0,0,12,0,15,12
2082001,3,0,0,0,9,0,12,9
2082002,3,0,0,0,12,0,12,9
2082100,3,3,0,3,27,0,33,30
2082200,3,3,0,3,45,0,57,51
2082300,3,6,0,0,18,3,24,24
2082400,3,0,0,0,0,0,0,0
2082500,3,9,0,0,42,0,51,48
2082600,3,3,42,3,0,0,45,45
2082700,3,0,0,0,6,0,6,6
2082800,3,0,0,0,6,0,6,6
2082900,3,3,3,0,9,0,15,15
2083000,3,15,0,0,21,0,36,36
2083100,3,6,0,0,12,0,21,18
2083200,3,12,0,0,18,0,27,27
2083300,3,3,0,0,21,0,21,21
2083400,3,12,0,0,9,0,18,18
2083500,3,0,0,0,0,0,0,0
2083600,3,0,0,0,0,0,6,0
2083700,3,3,0,3,6,0,15,12
2083800,3,3,0,0,15,0,15,15
2083900,3,3,0,0,9,0,12,12
2084000,3,0,0,0,0,0,3,0
2084101,3,0,0,0,12,0,12,12
2084102,3,0,0,0,0,0,0,0
2084200,3,0,0,0,0,0,3,0
2084301,3,0,0,0,12,0,12,9
2084302,3,0,0,0,0,0,0,0
2084400,3,0,0,3,12,0,15,12
2084500,3,0,0,0,18,0,18,18
2084600,3,0,0,0,27,0,30,30
2084700,3,3,0,0,12,0,15,15
2084800,3,0,0,0,6,0,9,9
2084900,3,6,0,0,6,0,12,12
2085000,3,9,0,3,9,0,24,21
2085100,3,0,0,0,0,0,3,0
2085202,3,0,0,0,0,0,3,0
2085203,3,0,0,0,0,0,0,0
2085204,3,0,0,0,0,0,3,0
2085302,3,0,0,0,0,0,0,0
2085303,3,0,0,0,0,0,3,0
2085304,3,0,0,0,0,0,6,0
2085400,3,6,0,0,21,0,27,24
2085500,3,9,0,3,15,0,24,24
2085600,3,0,0,0,0,0,9,9
2085700,3,0,0,0,6,0,9,9
2085800,3,0,0,0,9,0,12,9
2085901,3,0,0,0,6,0,6,9
2085903,3,0,0,0,9,0,6,9
2085904,3,0,0,3,24,0,27,24
2085905,3,0,0,0,12,0,12,12
2086000,3,0,0,0,0,0,6,6
2086101,3,0,0,0,0,0,0,0
2086102,3,0,0,0,0,0,0,0
2086103,3,0,0,0,0,0,9,9
2086104,3,12,0,3,12,3,24,21
2086201,3,0,0,0,0,0,0,0
2086203,3,0,0,9,45,0,57,48
2086204,3,0,0,0,21,0,18,18
2086302,3,0,0,0,6,0,6,6
2086303,3,0,0,0,18,0,18,18
2086304,3,0,0,0,18,0,18,18
2086306,3,0,0,0,18,0,18,21
2086307,3,0,0,0,0,0,0,0
2086310,3,0,0,0,18,0,18,18
2086311,3,0,0,0,0,0,0,0
2086312,3,0,0,0,6,0,9,9
2086313,3,0,0,0,0,0,0,0
2086315,3,0,0,3,18,0,21,21
2086316,3,0,0,0,9,0,9,9
2086317,3,0,0,3,15,0,15,15
2086318,3,0,0,0,21,0,21,21
2086401,3,0,0,0,0,0,0,0
2086403,3,0,0,0,0,0,3,0
2086404,3,0,0,3,30,0,33,30
2086406,3,0,0,0,12,0,15,12
2086407,3,3,0,0,18,0,21,18
2086408,3,0,0,0,0,0,0,0
2086409,3,0,0,3,9,0,12,9
2086501,3,0,0,0,0,0,3,0
2086502,3,0,0,0,6,0,9,6
2086605,3,0,0,0,9,0,9,9
2086606,3,0,0,0,0,0,3,0
2086607,3,0,0,0,9,0,9,9
2086608,3,0,0,0,0,0,3,0
2086609,3,0,0,0,0,0,6,0
2086610,3,0,0,0,12,0,12,12
2086611,3,0,0,0,9,0,9,9
2086612,3,0,0,0,24,0,24,24
2086613,3,0,0,0,0,0,3,0
2086614,3,0,0,0,24,0,24,24
2086615,3,0,0,0,15,0,15,15
2086701,3,0,0,0,0,0,0,0
2086704,3,0,0,0,0,0,3,0
2086706,3,0,0,0,12,0,12,12
2086708,3,0,0,0,6,0,6,6
2086709,3,0,0,3,27,0,30,27
2086710,3,0,0,0,15,0,15,15
2086713,3,0,0,0,0,0,0,0
2086714,3,0,0,0,0,0,3,0
2086715,3,0,0,0,0,0,3,0
2086716,3,0,0,0,9,0,9,9
2086720,3,0,0,0,0,0,0,0
2086722,3,0,0,0,18,0,21,21
2086723,3,0,0,0,15,0,15,15
2086724,3,0,0,0,6,0,9,6
2086725,3,0,0,0,6,0,6,6
2086726,3,0,0,0,9,0,9,12
2086729,3,0,0,0,0,0,0,0
2086730,3,0,0,0,0,0,3,0
2086731,3,0,0,0,0,0,6,0
2086732,3,0,0,0,0,0,3,0
2086733,3,0,0,0,0,0,0,0
2086734,3,0,0,0,0,0,3,0
2086735,3,0,0,0,0,0,0,0
2086736,3,0,0,0,0,0,3,0
2086737,3,0,0,0,0,0,0,0
2086738,3,0,0,0,0,0,0,0
2086739,3,0,0,0,6,0,9,9
2086740,3,0,0,0,0,0,6,0
2086801,3,0,0,0,12,0,12,12
2086802,3,0,0,0,9,0,12,12
2086803,3,0,0,0,0,0,3,0
2086900,3,0,0,0,12,0,12,12
2087001,3,0,0,3,18,0,24,18
2087002,3,0,0,0,12,0,15,12
2087101,3,0,0,0,0,0,0,0
2087103,3,0,0,0,0,0,0,0
2087104,3,0,0,0,9,0,6,9
2087200,3,0,0,0,6,0,6,6
2087300,3,0,0,0,0,0,3,0
2087401,3,0,0,0,0,0,3,0
2087402,3,0,0,0,0,0,0,0
2087500,3,0,0,0,0,0,0,0
2087603,3,0,0,0,15,0,18,15
2087604,3,0,0,0,18,0,18,18
2087605,3,0,0,0,9,0,9,6
2087606,3,0,0,0,6,0,6,9
2087607,3,0,0,0,12,0,15,12
2087700,3,0,0,3,30,0,30,30
2087800,3,0,0,0,9,0,9,9
2087900,3,0,0,0,9,0,12,9
2088000,3,0,0,0,0,0,6,0
2088100,3,0,0,0,6,0,6,6
2088200,3,0,0,0,12,0,9,12
2088300,3,0,0,0,0,0,0,0
2088400,3,0,0,0,0,0,0,0
2088500,3,0,0,0,6,0,6,6
2088600,3,0,0,0,6,0,9,9
2088701,3,0,0,0,18,0,15,18
2088703,3,0,0,3,21,0,24,24
2088704,3,0,0,0,0,0,0,0
2088705,3,0,0,0,0,0,0,0
2088800,3,0,0,0,0,0,3,0
2088900,3,0,6,0,6,0,15,18
2089001,3,0,0,0,0,0,6,0
2089002,3,0,0,0,0,0,3,0
2089100,3,0,0,0,15,0,12,15
2089200,3,0,0,0,15,0,15,15
2089300,3,0,0,0,9,0,9,9
2089400,3,0,0,0,0,0,0,0
2089500,3,0,0,0,0,0,3,0
2089600,3,0,0,0,0,0,3,0
2089700,3,0,0,0,15,0,12,12
2089801,3,0,0,0,21,0,21,21
2089802,3,6,0,0,9,0,15,15
2089803,3,0,0,0,9,0,9,9
2089804,3,0,0,0,9,0,9,9
2089900,3,0,0,0,0,0,0,0
2090001,3,0,0,0,0,0,3,0
2090002,3,0,0,0,6,0,6,6
2090101,3,6,0,0,9,0,12,12
2090102,3,0,0,3,12,0,15,12
2090201,3,0,0,0,9,0,6,6
2090202,3,0,0,0,0,0,0,0
2090203,3,0,0,0,9,0,9,9
2090300,3,3,0,0,9,0,12,12
2090402,3,0,0,0,0,0,3,0
2090403,3,3,0,0,9,0,12,12
2090404,3,0,0,0,15,0,18,15
2090500,3,0,0,0,12,0,12,12
2090601,3,0,0,0,9,0,12,12
2090603,3,0,0,0,12,0,12,12
2090604,3,0,0,0,0,0,0,0
2090700,3,0,0,0,0,0,6,0
2090800,3,0,0,0,6,0,6,6
2090900,3,0,0,0,9,0,9,6
2091000,3,0,0,0,18,0,18,18
2091100,3,0,0,0,6,0,6,6
2091200,3,0,0,0,9,0,9,9
2091300,3,0,0,0,6,0,9,9
2091400,3,0,0,0,0,0,3,0
2091500,3,0,0,0,0,0,6,0
2091602,3,0,0,0,0,0,3,0
2091603,3,0,0,0,0,0,0,0
2091604,3,0,0,0,0,0,3,0
2091700,3,0,0,0,0,0,6,9
2091800,3,0,0,0,6,0,6,6
2091900,3,0,0,0,0,0,3,0
2092000,3,0,0,0,9,0,9,9
2092100,3,0,0,0,9,0,9,9
2092200,3,3,0,0,6,0,12,12
2092300,3,0,0,0,6,0,6,6
2092400,3,0,0,0,0,0,6,0
2092500,3,0,0,3,9,0,12,9
2092600,3,0,0,0,9,0,12,9
2092700,3,0,0,0,0,0,3,0
2092800,3,0,0,0,9,0,9,9
2092900,3,0,0,0,6,0,9,9
2093000,3,0,0,0,0,0,6,6
2093100,3,0,0,0,9,0,12,9
2093200,3,0,0,0,0,0,6,0
2093300,3,0,0,0,0,0,3,0
2093400,3,0,0,0,0,0,0,0
2093500,3,0,0,0,6,0,6,6
2093600,3,0,0,0,0,0,0,0
2093701,3,0,0,0,0,0,3,0
2093703,3,0,0,0,0,0,6,6
2093704,3,0,0,0,9,0,9,9
2093705,3,0,0,0,12,0,9,9
2093706,3,0,0,0,12,0,12,9
2093707,3,0,0,0,12,0,12,12
2093803,3,0,0,0,0,0,3,0
2093804,3,0,0,0,6,0,9,6
2093805,3,0,0,0,0,0,0,0
2093806,3,0,0,0,9,0,6,6
2093807,3,0,0,0,18,0,21,21
2093900,3,0,0,0,0,0,6,0
2094001,3,0,0,0,0,0,3,0
2094002,3,0,0,0,9,0,9,9
2094101,3,0,0,0,6,0,6,6
2094102,3,0,0,0,9,0,12,12
2094200,3,0,0,0,0,0,0,0
2094300,3,0,0,0,9,0,12,9
2094400,3,0,0,0,21,0,18,18
2094500,3,0,0,0,12,0,12,12
2094601,3,0,0,0,9,0,9,9
2094602,3,0,0,0,6,0,6,6
2094700,3,0,0,0,0,0,0,0
2094801,3,0,0,0,0,0,6,0
2094802,3,0,0,0,0,0,3,0
2094803,3,0,0,0,0,0,3,0
2094804,3,0,0,0,0,0,3,0
2094805,3,0,0,0,9,0,9,9
2094900,3,0,0,0,6,0,6,6
2095000,3,0,0,0,0,0,3,0
2095101,3,0,0,0,0,0,3,0
2095102,3,0,0,0,9,0,9,9
2095103,3,0,0,0,0,0,3,0
2095202,3,0,3,0,15,0,18,18
2095203,3,0,0,0,0,0,3,0
2095204,3,0,0,0,9,0,9,9
2095205,3,0,0,0,0,0,0,0
2095300,3,0,0,0,0,0,0,0
2095400,3,0,0,0,15,0,12,15
2095500,3,0,0,0,9,0,9,9
2095600,3,0,0,0,0,0,6,0
2095700,3,0,0,0,0,0,0,0
2095800,3,0,0,0,0,0,6,0
2095900,3,0,0,0,0,0,3,0
2096000,3,0,0,0,0,0,6,6
2096100,3,0,0,0,12,0,12,12
2096200,3,0,0,0,0,0,6,9
2096300,3,0,0,0,6,0,9,9
2096400,3,0,0,0,15,0,15,15
2096500,3,0,0,0,6,0,6,6
2096600,3,0,0,0,0,0,6,0
2096700,3,0,0,0,6,0,9,9
2096800,3,6,0,0,12,0,18,18
2096900,3,0,0,0,6,0,6,9
2097000,3,0,0,0,0,0,6,0
2097100,3,0,0,0,21,0,24,21
2097200,3,0,0,0,6,0,9,9
2097300,3,0,0,0,6,0,9,9
2097400,3,0,0,0,0,0,3,0
2097502,3,0,0,0,0,0,6,0
2097503,3,0,0,0,0,0,3,0
2097504,3,0,0,0,0,0,0,0
2097601,3,0,0,0,18,0,15,18
