meshblock_id,census_year_id,employer,not_elsewhere_included,paid_employee,self_employed_without_employee,total,total_stated,unpaid_family_worker
1134400,3,6,0,15,0,18,21,3
1134500,3,0,0,0,0,6,0,0
1134600,3,0,0,12,3,9,9,0
1134700,3,0,3,12,0,15,15,0
1134800,3,0,0,12,0,15,12,0
1134900,3,0,6,30,3,36,33,0
1135000,3,0,6,72,6,87,78,0
1135100,3,0,3,30,0,30,30,0
1135200,3,0,3,30,0,36,33,0
1135300,3,0,3,21,0,21,21,0
1135400,3,0,3,51,0,57,54,3
1135500,3,3,0,33,0,39,36,3
1135600,3,3,0,36,0,42,39,0
1135702,3,6,0,18,0,24,24,3
1135703,3,0,0,15,3,18,15,0
1135704,3,0,0,0,0,0,0,0
1135800,3,0,0,0,0,6,0,0
1135901,3,0,0,42,0,42,42,0
1135902,3,3,0,21,3,27,24,0
1136000,3,15,3,78,9,102,102,0
1136100,3,6,0,69,9,81,78,0
1136200,3,0,3,48,6,54,57,0
1136300,3,9,3,96,6,108,108,0
1136400,3,3,3,57,3,63,60,0
1136500,3,0,3,39,0,42,39,0
1136600,3,0,0,12,0,12,12,0
1136701,3,0,0,18,3,21,18,0
1136702,3,3,0,18,0,21,21,0
1136801,3,0,3,15,3,21,18,0
1136802,3,0,0,0,0,0,0,0
1136900,3,0,0,0,0,6,0,0
1137000,3,0,3,21,0,24,21,0
1137100,3,0,0,27,3,33,30,0
1137200,3,0,0,9,0,12,9,0
1137300,3,6,3,39,3,54,48,3
1137400,3,0,0,15,0,18,18,0
1137500,3,0,0,12,0,15,15,0
1137600,3,0,0,15,0,18,18,0
1137700,3,0,0,21,0,24,21,0
1137800,3,0,3,21,0,24,18,0
1137900,3,0,0,15,0,15,15,0
1138000,3,3,3,9,0,12,12,0
1138100,3,0,0,21,0,24,24,0
1138200,3,0,0,15,3,18,18,0
1138300,3,0,6,18,6,30,27,0
1138400,3,3,0,21,0,24,21,0
1138500,3,0,0,6,3,9,9,0
1138600,3,0,0,6,0,9,9,0
1138700,3,0,0,9,3,12,9,0
1138800,3,0,3,9,0,12,9,0
1138904,3,0,0,36,0,39,36,0
1138905,3,3,3,51,0,60,57,0
1138906,3,0,3,45,3,51,48,0
1138907,3,3,0,57,6,63,60,0
1138908,3,6,0,21,0,27,30,0
1138909,3,0,3,30,3,33,33,0
1139000,3,0,0,0,0,0,0,0
1139100,3,0,0,0,0,3,0,0
1139200,3,0,0,0,0,0,0,0
1139300,3,0,0,0,0,6,6,0
1139401,3,0,0,0,0,0,0,0
1139402,3,0,0,0,0,0,0,0
1139500,3,0,0,0,0,0,0,0
1139600,3,0,0,0,0,0,0,0
1139700,3,0,0,0,0,0,0,0
1139800,3,0,0,15,0,18,15,0
1139900,3,0,0,15,0,15,18,0
1140000,3,0,0,21,0,21,21,0
1140100,3,0,0,21,0,21,24,0
1140200,3,0,0,15,0,15,15,0
1140300,3,0,0,18,3,24,24,0
1140400,3,0,0,6,0,6,6,0
1140500,3,0,0,15,0,15,18,0
1140600,3,0,3,24,3,33,30,3
1140700,3,0,0,12,0,15,15,0
1140800,3,0,0,21,0,24,24,0
1140900,3,0,0,6,0,6,6,0
1141000,3,0,0,15,3,21,18,0
1141100,3,0,0,15,0,15,15,0
1141200,3,0,0,15,0,15,15,0
1141300,3,0,0,18,0,18,15,0
1141400,3,0,3,15,3,21,18,0
1141500,3,3,0,24,0,27,27,0
1141600,3,0,3,27,3,33,30,0
1141700,3,3,3,12,0,18,15,0
1141800,3,3,3,6,0,12,9,0
1141900,3,0,0,9,0,12,9,0
1142000,3,0,3,12,0,15,12,0
1142100,3,0,0,9,0,9,12,0
1142200,3,0,3,24,3,33,27,0
1142300,3,0,0,6,0,9,9,0
1142400,3,0,0,9,0,9,9,0
1142500,3,0,3,21,3,27,24,0
1142600,3,0,0,15,0,18,15,0
1142700,3,0,3,15,0,15,15,0
1142800,3,3,0,15,0,21,18,0
1142900,3,0,0,0,0,6,0,0
1143000,3,0,0,15,0,15,15,0
1143100,3,0,0,0,0,0,0,0
1143200,3,0,0,0,0,0,0,0
1143300,3,0,0,6,0,6,6,0
1143400,3,0,0,18,0,21,18,0
1143500,3,0,3,21,0,18,18,0
1143600,3,0,3,15,0,18,15,0
1143700,3,0,0,15,0,18,12,0
1143800,3,0,0,9,0,6,6,0
1143900,3,0,0,0,0,0,0,0
1144000,3,0,6,30,0,36,30,0
1144100,3,0,0,12,0,12,12,0
1144200,3,0,0,21,0,21,21,3
1144300,3,0,0,9,0,9,6,0
1144400,3,0,0,21,3,21,21,0
1144500,3,0,0,0,0,3,0,0
1144600,3,0,0,18,3,21,21,0
1144700,3,0,0,0,0,0,0,0
1144800,3,0,0,0,0,0,0,0
1144900,3,0,3,12,0,9,9,0
1145000,3,0,0,0,0,3,0,0
1145100,3,0,0,0,0,0,0,0
1145200,3,0,0,18,0,21,18,0
1145300,3,0,3,12,0,15,15,0
1145401,3,0,0,0,0,0,0,0
1145402,3,0,0,0,0,3,0,0
1145500,3,3,0,18,3,24,21,0
1145600,3,0,0,27,0,27,27,0
1145701,3,0,3,27,0,27,24,0
1145702,3,0,3,15,0,18,18,0
1145800,3,0,3,27,0,33,30,0
1145900,3,3,0,15,0,21,18,3
1146000,3,0,0,18,3,18,21,0
1146101,3,0,3,9,0,12,12,0
1146102,3,6,0,15,0,24,24,0
1146200,3,3,3,24,0,27,24,0
1146301,3,0,3,21,3,30,27,0
1146302,3,0,0,21,0,21,21,0
1146400,3,0,3,36,0,36,36,0
1146500,3,0,0,36,0,36,36,0
1146601,3,3,0,21,0,24,24,0
1146602,3,0,0,0,0,9,0,0
1146700,3,0,0,0,0,0,0,0
1146800,3,0,0,15,0,18,15,0
1146900,3,3,0,6,0,12,9,0
1147000,3,0,3,51,0,54,51,0
1147100,3,0,3,54,6,60,60,0
1147200,3,0,6,33,6,45,42,0
1147300,3,0,3,27,0,33,27,0
1147400,3,3,0,15,0,21,18,3
1147500,3,0,0,0,0,6,0,0
1147600,3,0,0,9,0,9,9,0
1147700,3,0,0,27,0,27,24,0
1147800,3,0,0,21,0,21,21,0
1147900,3,0,0,12,0,12,12,0
1148000,3,0,0,9,0,9,12,3
1148100,3,0,3,12,0,12,12,0
1148200,3,0,3,12,3,18,15,0
1148300,3,0,0,12,0,12,9,0
1148400,3,3,3,27,0,30,30,0
1148500,3,0,0,12,0,15,15,0
1148600,3,0,0,15,0,15,15,0
1148700,3,0,0,27,0,27,30,0
1148800,3,0,0,6,0,9,6,0
1148900,3,0,0,9,0,12,12,0
1149000,3,0,3,21,3,30,27,0
1149100,3,0,0,15,0,18,15,0
1149200,3,0,0,24,0,24,24,0
1149300,3,0,0,27,3,33,33,0
1149400,3,9,3,72,3,90,87,3
1149500,3,0,0,0,0,0,0,0
1149600,3,3,0,24,3,30,30,0
1149700,3,3,3,27,3,36,33,0
1149800,3,0,0,0,0,0,0,0
1149900,3,0,0,0,0,0,0,0
1150000,3,0,0,21,0,24,24,0
1150100,3,0,0,30,0,33,33,0
1150200,3,0,0,24,0,24,21,0
1150300,3,0,0,15,0,18,18,0
1150400,3,0,3,42,3,51,45,0
1150500,3,0,0,21,0,27,24,0
1150601,3,0,0,21,3,24,24,0
1150602,3,0,3,33,0,33,33,0
1150603,3,0,0,21,0,24,24,0
1150604,3,0,0,9,0,12,9,0
1150702,3,0,0,0,0,0,0,0
1150703,3,0,0,15,0,15,15,0
1150704,3,0,0,9,3,12,12,0
1150801,3,3,0,9,3,15,12,0
1150802,3,0,0,6,0,6,6,0
1150903,3,0,0,15,0,18,18,0
1150904,3,0,0,9,0,9,9,0
1150905,3,3,0,27,0,30,27,0
1150906,3,0,0,18,0,18,18,0
1150907,3,0,0,27,0,30,30,0
1150908,3,0,0,21,0,24,21,0
1150909,3,3,0,21,3,27,27,0
1151001,3,3,0,30,3,33,36,0
1151002,3,0,0,24,0,24,24,0
1151003,3,3,0,18,3,24,27,0
1151004,3,0,0,30,3,30,33,0
1151101,3,6,0,12,0,21,18,0
1151102,3,9,0,39,12,66,63,3
1151200,3,9,0,15,3,24,24,0
1151301,3,6,0,24,3,33,30,0
1151302,3,0,0,6,0,9,12,0
1151401,3,0,0,0,0,0,0,0
1151402,3,0,0,0,0,0,0,0
1151500,3,0,0,0,0,0,0,0
1151600,3,0,0,0,0,0,0,0
1151701,3,0,0,0,0,3,0,0
1151702,3,0,0,0,0,0,0,0
1151800,3,0,0,6,0,9,6,0
1151901,3,0,0,9,0,9,9,0
1151902,3,0,0,12,0,15,12,0
1152000,3,6,3,18,6,33,30,3
1152100,3,0,3,9,3,15,15,0
1152201,3,6,0,30,9,45,42,0
1152202,3,3,0,9,0,12,15,3
1152301,3,0,0,0,0,0,0,0
1152302,3,0,0,6,0,9,9,0
1152401,3,0,0,0,0,9,9,0
1152402,3,12,0,27,6,45,45,0
1152501,3,3,0,9,3,21,18,3
1152502,3,6,0,12,0,21,18,0
1152601,3,3,3,9,0,12,15,0
1152602,3,0,0,0,0,9,9,0
1152700,3,3,0,15,9,27,27,0
1152800,3,9,0,24,3,36,36,0
1152900,3,15,3,33,12,72,69,9
1153001,3,15,3,36,9,69,66,3
1153002,3,18,0,42,18,81,78,3
1153003,3,0,0,39,9,45,45,0
1153004,3,6,3,51,9,66,66,0
1153100,3,6,3,102,24,135,132,0
1153203,3,6,0,45,12,66,63,3
1153204,3,0,0,9,0,9,6,0
1153205,3,3,0,24,3,33,30,0
1153206,3,9,3,27,3,42,42,3
1153207,3,0,0,0,0,6,6,0
1153208,3,3,3,39,9,51,51,0
1153300,3,15,0,78,12,105,102,0
1153401,3,3,0,45,12,60,57,0
1153402,3,6,3,57,12,75,72,0
1153501,3,12,0,30,15,60,57,0
1153503,3,6,0,39,9,54,51,0
1153504,3,3,3,27,3,36,36,0
1153505,3,3,0,36,9,48,51,3
1153601,3,9,0,33,9,51,48,0
1153602,3,6,0,24,6,39,39,3
1153604,3,0,0,9,3,12,15,0
1153605,3,3,0,18,3,24,21,0
1153606,3,3,0,9,6,21,18,0
1153607,3,6,0,12,6,21,18,0
1153701,3,0,0,48,0,51,48,0
1153702,3,3,0,69,3,78,75,0
1153801,3,9,0,126,15,150,150,0
1153802,3,0,0,36,9,48,48,0
1153900,3,3,0,66,18,87,84,0
1154001,3,3,0,12,6,18,18,0
1154002,3,3,0,9,3,18,18,3
1154003,3,0,3,24,3,27,24,0
1154004,3,3,0,15,3,18,18,0
1154005,3,6,0,12,0,18,18,0
1154101,3,6,3,36,12,54,54,3
1154102,3,12,0,63,12,90,87,0
1154201,3,3,3,27,6,39,36,0
1154202,3,9,3,18,3,33,30,0
1154203,3,3,3,12,3,21,18,0
1154301,3,6,3,24,9,39,39,0
1154302,3,3,0,15,3,24,24,0
1154303,3,3,0,18,3,21,21,0
1154304,3,6,0,21,3,30,27,0
1154305,3,0,0,24,3,24,24,0
1154306,3,3,0,12,3,15,15,0
1154400,3,9,0,51,21,81,81,3
1154501,3,9,0,30,3,42,42,0
1154502,3,3,3,18,3,24,21,0
1154503,3,0,0,33,3,36,36,0
1154504,3,0,0,12,0,15,15,0
1154601,3,3,0,24,6,33,33,0
1154602,3,3,0,12,6,18,15,0
1154701,3,6,3,57,9,75,72,0
1154702,3,3,3,33,6,45,42,0
1154801,3,0,3,18,3,24,24,0
1154802,3,3,3,6,3,9,9,0
1154803,3,3,0,9,0,15,12,0
1154804,3,0,0,6,0,9,9,0
1154901,3,0,0,27,3,33,33,0
1154902,3,3,3,15,3,21,18,0
1154903,3,3,0,21,3,27,27,0
1155000,3,0,3,30,6,42,36,0
1155101,3,3,0,21,3,24,24,0
1155102,3,3,0,30,6,42,42,0
1155103,3,0,0,21,6,27,24,0
1155200,3,18,3,30,12,69,66,6
1155300,3,6,0,39,12,57,57,0
1155401,3,3,0,21,6,33,33,3
1155402,3,9,0,15,3,21,24,0
1155500,3,9,3,81,24,123,120,3
1155601,3,3,0,24,3,30,27,0
1155602,3,6,3,12,3,24,21,0
1155603,3,0,0,18,0,21,18,0
1155700,3,6,0,45,6,60,60,0
1155800,3,3,0,15,0,15,15,0
1155900,3,6,0,108,15,129,129,3
1156000,3,9,3,60,21,93,90,0
1156100,3,9,3,21,9,42,39,3
1156200,3,6,0,63,9,81,81,0
1156300,3,12,3,30,3,48,45,0
1156400,3,0,0,54,12,72,69,0
1156501,3,3,0,12,3,15,15,0
1156502,3,0,0,0,0,0,0,0
1156503,3,0,0,15,0,15,18,0
1156504,3,0,0,21,6,30,30,0
1156505,3,0,0,9,0,9,9,0
1156506,3,0,3,9,0,12,12,0
1156507,3,0,0,0,0,9,9,0
1156600,3,18,3,63,18,96,96,3
1156700,3,6,0,108,30,147,147,3
1156800,3,9,0,102,15,129,129,3
1156900,3,6,3,42,6,51,51,0
1157000,3,6,0,60,12,81,78,3
1157100,3,15,0,48,12,72,72,0
1157200,3,6,0,30,3,39,39,0
1157301,3,3,3,48,12,63,63,0
1157302,3,6,0,69,12,84,84,0
1157401,3,0,0,0,0,6,0,0
1157402,3,0,0,36,6,39,39,0
1157403,3,12,0,63,9,87,84,0
1157404,3,9,0,63,15,87,87,3
1157500,3,12,0,120,18,153,153,0
1157601,3,9,3,51,15,75,72,0
1157602,3,3,0,42,6,54,54,0
1157700,3,12,3,72,12,102,99,3
1157800,3,9,3,75,15,96,93,0
1157901,3,3,0,24,3,30,33,0
1157902,3,0,0,15,3,18,15,0
1157903,3,3,0,27,6,36,36,0
1157904,3,3,0,24,3,30,30,0
1157905,3,0,0,24,3,27,27,0
1157906,3,6,3,24,0,30,30,0
1158000,3,6,0,51,9,69,69,0
1158101,3,6,3,93,18,117,117,3
1158102,3,3,0,18,3,21,21,0
1158200,3,12,0,57,18,84,84,0
1158300,3,6,0,117,15,141,141,3
1158401,3,0,3,75,9,93,87,0
1158403,3,0,0,33,9,42,39,0
1158405,3,3,0,72,15,90,90,0
1158406,3,0,0,0,0,6,6,0
1158407,3,3,0,30,6,39,42,3
1158501,3,0,0,0,0,3,0,0
1158502,3,9,0,96,15,120,117,0
1158600,3,3,3,93,9,105,105,3
1158700,3,6,0,78,9,90,90,0
1158800,3,3,6,102,15,126,120,0
1158900,3,0,3,114,18,138,138,6
1159000,3,3,0,102,6,114,111,0
1159101,3,0,0,96,6,108,105,3
1159102,3,0,0,12,3,12,12,0
1159201,3,0,0,48,6,54,57,0
1159202,3,0,0,30,6,39,36,0
1159301,3,0,3,36,0,36,33,0
1159302,3,3,0,33,6,42,42,0
1159303,3,3,3,54,6,66,63,3
1159401,3,3,0,33,9,42,42,0
1159403,3,3,0,9,3,12,12,0
1159404,3,6,0,15,9,30,30,0
1159405,3,0,0,39,3,39,42,0
1159406,3,3,3,33,3,42,39,0
1159407,3,0,0,27,6,36,36,3
1159501,3,0,0,30,3,33,33,0
1159502,3,3,0,33,6,42,42,0
1159503,3,3,0,30,3,33,33,0
1159600,3,0,0,15,3,18,18,0
1159700,3,3,3,72,15,93,93,0
1159800,3,9,0,54,9,72,72,3
1159901,3,3,0,12,3,18,18,0
1159902,3,9,0,51,9,69,66,0
1160000,3,6,3,99,15,120,120,0
1160103,3,3,0,63,6,72,72,0
1160104,3,0,0,39,9,51,48,0
1160105,3,3,3,18,0,21,21,0
1160106,3,0,0,18,0,15,15,0
1160107,3,3,0,27,3,30,30,0
1160108,3,0,0,0,0,6,0,0
1160109,3,0,0,21,0,21,24,0
1160200,3,0,0,75,15,96,96,3
1160301,3,3,0,30,3,39,36,0
1160302,3,0,3,36,6,42,42,0
1160401,3,0,0,33,6,45,42,0
1160402,3,3,0,33,3,39,39,0
1160500,3,3,0,66,15,81,81,0
1160600,3,3,3,75,3,81,78,0
1160700,3,9,3,111,21,141,138,0
1160801,3,0,0,30,3,36,36,0
1160802,3,0,0,33,3,33,33,3
1160803,3,6,0,45,3,54,54,0
1160901,3,0,0,30,0,33,33,0
1160902,3,0,3,36,6,39,39,0
1160903,3,0,3,9,3,15,12,0
1161001,3,3,0,27,6,33,33,0
1161002,3,0,0,9,0,9,12,0
1161003,3,0,0,6,0,6,6,0
1161101,3,0,0,51,3,57,57,0
1161104,3,6,0,72,6,84,84,0
1161106,3,3,0,51,3,60,57,0
1161107,3,3,0,84,9,96,93,0
1161108,3,6,3,75,12,90,90,0
1161109,3,0,0,69,9,75,75,0
1161110,3,0,3,36,0,39,36,0
1161111,3,3,3,45,3,57,54,3
1161200,3,6,0,48,9,66,66,0
1161301,3,0,0,18,3,24,24,0
1161302,3,3,0,18,0,24,21,0
1161303,3,3,0,30,6,39,39,0
1161304,3,3,0,27,6,39,39,3
1161400,3,0,3,72,9,87,81,0
1161505,3,3,3,48,12,63,60,0
1161506,3,3,3,60,12,78,75,0
1161507,3,3,0,54,9,66,63,0
1161508,3,3,0,24,3,27,27,0
1161509,3,0,0,33,3,36,36,0
1161510,3,3,3,30,6,39,36,0
1161511,3,0,0,0,0,0,0,0
1161512,3,6,3,30,3,42,42,3
1161513,3,0,0,36,6,39,39,0
1161514,3,0,0,27,3,33,33,0
1161515,3,0,0,27,6,33,33,0
1161516,3,3,0,42,3,48,51,0
1161517,3,9,3,24,6,36,36,0
1161518,3,0,3,42,6,51,48,0
1161600,3,0,3,78,12,93,93,3
1161700,3,3,0,36,3,45,45,3
1161801,3,3,3,36,0,39,39,0
1161802,3,3,0,21,3,30,30,3
1161803,3,0,0,12,3,18,18,3
1161804,3,0,3,21,6,27,24,0
1161901,3,0,3,18,3,24,21,0
1161903,3,0,0,0,0,6,0,0
1161904,3,0,0,21,3,24,24,0
1161905,3,3,3,27,3,36,33,0
1162000,3,6,3,66,12,84,84,0
1162100,3,12,0,75,12,105,102,6
1162200,3,9,3,93,15,123,117,0
1162300,3,6,0,51,6,66,63,0
1162401,3,3,3,27,3,36,36,0
1162402,3,0,0,24,3,27,24,0
1162403,3,0,3,21,0,21,21,0
1162404,3,0,0,27,3,33,33,0
1162501,3,0,0,60,6,66,66,0
1162502,3,0,6,57,6,69,63,0
1162600,3,3,6,36,3,45,42,0
1162701,3,3,0,78,9,90,90,0
1162702,3,0,0,18,3,21,18,0
1162800,3,0,0,6,0,9,9,0
1162901,3,0,0,0,0,0,0,0
1162902,3,0,0,0,0,0,0,0
1163001,3,0,3,30,0,33,33,0
1163002,3,0,0,0,0,0,0,0
1163100,3,3,0,51,6,63,63,3
1163200,3,3,0,39,6,51,51,3
1163300,3,0,0,0,0,3,0,0
1163400,3,0,0,0,0,3,0,0
1163500,3,6,3,21,9,39,36,3
1163600,3,0,0,6,0,9,6,0
1163700,3,0,3,18,3,27,27,0
1163800,3,0,0,0,0,0,0,0
1163900,3,0,0,0,0,0,0,0
1164000,3,0,0,0,0,0,0,0
1164100,3,0,0,0,0,0,0,0
1164200,3,0,0,0,0,3,0,0
1164300,3,0,0,0,0,0,0,0
1164400,3,0,0,0,0,0,0,0
1164500,3,0,3,21,3,24,24,0
1164600,3,0,3,39,0,45,45,0
1164700,3,0,0,18,0,21,21,0
1164800,3,0,0,0,0,3,0,0
1164900,3,0,0,0,0,3,0,0
1165000,3,3,0,21,6,33,33,0
1165100,3,0,0,6,0,6,9,0
1165200,3,3,0,15,3,24,27,0
1165300,3,3,3,42,12,57,57,0
1165400,3,0,0,24,0,24,24,0
1165500,3,6,3,45,9,63,60,0
1165600,3,6,3,51,9,69,66,0
1165700,3,6,0,18,0,27,27,0
1165800,3,3,0,9,3,18,15,3
1165900,3,0,0,0,0,0,0,0
1166000,3,9,3,45,9,66,66,0
1166100,3,9,0,30,12,48,48,0
1166200,3,9,3,36,6,51,48,3
1166300,3,9,0,24,3,39,39,3
1166400,3,3,3,39,9,48,51,0
1166500,3,0,0,0,0,3,0,0
1166600,3,3,0,9,0,12,12,0
1166701,3,6,0,24,12,42,42,3
1166702,3,0,0,0,0,9,0,0
1166703,3,0,0,24,0,24,24,0
1166704,3,0,0,0,0,0,0,0
1166800,3,0,0,0,0,0,0,0
1166901,3,0,0,0,0,3,0,0
1166902,3,0,0,9,0,15,12,0
1166903,3,0,0,0,0,6,6,0
1167000,3,6,0,45,6,63,60,0
1167101,3,3,0,15,3,21,21,0
1167102,3,0,0,12,0,12,15,0
1167103,3,0,0,12,0,15,15,0
1167104,3,3,0,18,0,18,18,0
1167200,3,12,0,57,9,81,81,0
1167301,3,0,0,6,3,12,12,0
1167302,3,3,0,15,6,21,21,0
1167303,3,3,0,24,6,33,33,0
1167304,3,3,0,18,3,24,24,0
1167401,3,0,0,6,3,9,12,0
1167402,3,6,0,9,3,18,15,0
1167403,3,3,0,18,6,27,27,3
1167404,3,9,0,18,6,30,33,0
1167500,3,6,0,42,12,60,57,0
1167601,3,0,0,0,0,6,0,0
1167602,3,3,3,39,6,51,48,0
1167700,3,6,3,42,3,51,48,0
1167801,3,0,0,0,0,3,0,0
1167803,3,3,0,24,3,27,30,0
1167804,3,3,0,24,0,27,27,0
1167900,3,3,3,48,3,57,51,0
1168001,3,0,0,30,3,33,30,0
1168002,3,3,3,21,0,27,24,0
1168003,3,3,0,15,3,21,21,0
1168100,3,0,0,0,0,0,0,0
1168200,3,15,0,72,12,105,105,6
1168300,3,3,0,27,6,36,33,0
1168400,3,6,0,51,9,66,69,0
1168501,3,3,3,78,9,96,93,3
1168502,3,0,0,0,0,0,0,0
1168600,3,3,0,51,6,54,54,0
1168700,3,0,6,48,6,63,60,0
1168800,3,12,0,63,9,81,81,0
1168900,3,3,3,42,6,54,54,0
1169000,3,9,3,57,12,81,75,3
1169101,3,0,0,30,6,36,36,0
1169102,3,3,3,27,3,39,36,0
1169201,3,0,0,0,0,0,0,0
1169202,3,0,0,0,0,0,0,0
1169203,3,0,0,21,0,21,21,0
1169204,3,0,0,12,0,12,12,0
1169301,3,3,0,63,9,75,75,0
1169302,3,3,3,51,9,66,63,0
1169400,3,0,3,24,3,30,27,0
1169500,3,0,3,42,3,45,45,0
1169600,3,0,9,42,3,57,48,3
1169700,3,0,3,39,3,51,45,3
1169800,3,0,0,12,0,15,15,0
1169900,3,0,0,24,0,36,33,3
1170001,3,3,0,21,6,30,27,0
1170002,3,3,3,54,9,69,66,0
1170003,3,0,0,0,0,6,0,0
1170100,3,0,0,36,9,54,51,0
1170200,3,9,0,24,6,39,39,0
1170300,3,0,0,0,0,0,0,0
1170400,3,0,0,0,0,0,0,0
1170500,3,0,0,0,0,0,0,0
1170600,3,12,0,54,9,75,78,0
1170700,3,3,0,48,3,57,57,0
1170800,3,12,0,60,9,84,81,0
1170900,3,6,3,57,3,66,63,0
1171000,3,3,3,45,9,60,60,3
1171100,3,15,3,78,18,117,114,0
1171201,3,3,6,72,12,90,87,0
1171202,3,0,0,0,0,6,0,0
1171300,3,3,6,69,9,90,81,3
1171400,3,0,3,63,6,69,69,0
1171500,3,0,0,30,0,33,30,0
1171600,3,3,0,21,0,24,24,0
1171700,3,0,0,0,0,6,0,0
1171800,3,0,0,72,12,84,84,0
1171900,3,0,0,45,6,54,54,0
1172000,3,0,3,75,12,90,87,3
1172100,3,0,3,57,9,69,66,0
1172200,3,3,3,75,6,87,81,0
1172301,3,0,0,51,6,57,57,0
1172302,3,0,0,60,3,66,66,0
1172303,3,0,0,33,3,36,36,0
1172400,3,0,3,30,3,36,30,0
1172500,3,0,6,48,3,60,54,0
1172600,3,3,3,84,12,99,99,0
1172700,3,0,3,42,6,51,51,0
1172800,3,3,0,60,9,75,72,3
1172900,3,3,0,27,3,36,33,3
1173000,3,3,3,54,9,69,66,3
1173101,3,0,0,12,6,15,18,3
1173102,3,0,0,15,0,18,15,0
1173103,3,0,0,15,0,18,18,3
1173200,3,3,3,42,3,51,48,0
1173300,3,0,0,30,0,33,33,0
1173400,3,0,6,33,0,42,36,3
1173500,3,0,0,24,0,27,27,0
1173600,3,3,3,27,3,36,33,0
1173700,3,0,3,57,9,72,69,0
1173800,3,3,0,42,9,54,54,3
1173900,3,0,6,51,6,66,60,0
1174000,3,0,6,42,3,54,48,0
1174100,3,0,0,21,3,27,24,0
1174200,3,0,3,18,0,21,18,0
1174300,3,0,3,48,9,57,54,0
1174400,3,0,0,60,12,75,75,0
1174500,3,3,0,21,0,27,27,0
1174602,3,0,0,0,0,0,0,0
1174603,3,0,0,0,0,0,0,0
1174604,3,0,0,0,0,0,0,0
1174701,3,0,0,6,0,9,9,0
1174702,3,0,3,15,3,18,18,0
1174800,3,3,0,63,3,69,69,0
1174900,3,6,0,54,9,69,69,3
1175000,3,6,6,81,15,105,99,0
1175100,3,0,0,9,3,12,12,0
1175201,3,0,0,0,0,3,0,0
1175202,3,3,0,78,12,90,93,0
1175300,3,3,0,69,6,81,78,0
1175400,3,0,0,15,3,18,18,0
1175500,3,0,0,33,0,36,36,0
1175600,3,6,3,24,3,33,30,0
1175701,3,0,3,27,6,33,30,0
1175702,3,0,3,42,6,51,48,0
1175800,3,3,3,42,3,51,51,3
1175900,3,0,0,24,0,27,24,0
1176000,3,6,3,60,6,69,69,3
1176100,3,0,0,27,6,33,33,0
1176200,3,6,3,42,9,63,60,0
1176300,3,0,3,27,6,39,36,0
1176400,3,0,0,60,9,72,69,0
1176500,3,0,0,48,3,54,51,0
1176601,3,3,0,15,0,18,18,0
1176602,3,0,0,30,0,27,27,0
1176603,3,3,0,18,0,24,21,0
1176604,3,0,0,0,0,9,6,0
1176605,3,0,0,9,0,9,9,0
1176606,3,0,0,0,0,0,0,0
1176700,3,3,0,51,0,57,57,0
1176800,3,3,3,45,6,57,57,0
1176900,3,3,3,42,6,51,51,0
1177000,3,0,0,30,3,36,33,0
1177100,3,3,0,39,6,48,51,0
1177201,3,0,0,9,0,12,12,0
1177202,3,0,0,0,0,3,0,0
1177300,3,0,0,0,0,3,0,0
1177400,3,0,0,66,15,84,84,3
1177500,3,0,0,0,0,0,0,0
1177600,3,0,0,36,3,42,39,0
1177700,3,3,3,33,6,42,39,0
1177800,3,3,3,12,0,21,18,0
1177900,3,0,0,6,0,6,9,0
1178002,3,3,3,81,3,93,90,0
1178003,3,9,3,84,9,108,102,0
1178004,3,6,3,81,9,102,99,0
1178100,3,3,9,111,15,138,129,0
1178201,3,6,0,15,3,21,18,0
1178202,3,3,3,81,3,93,90,0
1178300,3,6,0,48,6,63,63,0
1178400,3,18,0,48,24,87,87,0
1178500,3,9,3,48,12,75,72,3
1178600,3,3,3,42,9,54,51,3
1178700,3,12,0,102,15,129,129,0
1178800,3,3,3,75,3,81,78,0
1178900,3,0,0,0,0,0,0,0
1179001,3,3,3,33,9,45,45,0
1179002,3,0,0,33,6,36,39,0
1179100,3,9,3,99,21,132,132,3
1179200,3,9,0,87,24,123,123,0
1179301,3,6,3,72,9,90,90,3
1179302,3,0,3,57,3,69,66,0
1179401,3,6,0,45,12,66,66,3
1179402,3,6,0,84,6,99,99,3
1179403,3,3,0,99,12,114,114,0
1179502,3,6,0,129,30,168,168,0
1179503,3,3,3,42,12,60,54,0
1179504,3,6,0,27,6,39,36,3
1179505,3,3,0,87,0,96,93,0
1179506,3,0,3,57,3,66,63,0
1179602,3,3,0,84,9,102,99,0
1179605,3,0,3,111,12,126,123,3
1179606,3,0,0,18,0,21,21,0
1179607,3,0,0,24,3,24,27,0
1179608,3,0,0,0,0,9,9,0
1179609,3,6,0,75,15,93,93,0
1179610,3,0,0,63,3,69,72,0
1179701,3,3,3,90,3,96,96,0
1179702,3,3,3,60,6,72,72,0
1179801,3,3,0,33,3,39,39,0
1179802,3,0,0,84,9,93,93,0
1179901,3,3,3,42,6,54,51,0
1179902,3,3,3,51,6,63,63,3
1179903,3,6,0,78,18,105,102,0
1180001,3,3,3,132,15,153,150,0
1180004,3,9,0,96,12,123,120,0
1180005,3,0,0,36,9,48,48,0
1180006,3,3,0,99,15,123,123,3
1180007,3,0,3,60,12,72,72,0
1180010,3,3,3,96,12,117,111,0
