meshblock_id,census_year_id,do_not_own,not_elsewhere_included,own_or_partly_own,total_people,total_stated
3144100,3,27,0,18,42,45
3144200,3,27,3,36,66,66
3144300,3,30,12,33,75,63
3144400,3,36,6,27,66,60
3144500,3,42,6,24,75,69
3144600,3,12,0,12,27,24
3144700,3,21,0,21,45,42
3144800,3,18,3,36,60,60
3144900,3,18,6,36,60,54
3145000,3,21,6,30,57,51
3145100,3,24,0,21,42,42
3145200,3,18,3,27,48,45
3145300,3,9,0,24,33,33
3145400,3,33,3,24,60,57
3145500,3,72,12,48,132,120
3145600,3,21,0,36,57,57
3145700,3,45,3,30,78,78
3145800,3,24,3,27,54,51
3145900,3,36,6,36,81,75
3146000,3,39,0,51,87,87
3146100,3,18,0,51,69,69
3146200,3,24,0,27,51,51
3146300,3,18,6,24,54,45
3146400,3,18,0,24,45,42
3146500,3,0,0,0,3,0
3146600,3,135,3,99,237,234
3146700,3,69,6,45,120,114
3146800,3,72,9,48,129,120
3146900,3,51,6,48,105,99
3147000,3,18,3,27,48,45
3147100,3,24,6,36,69,63
3147200,3,63,3,42,111,108
3147300,3,33,0,30,63,63
3147400,3,45,12,60,120,108
3147501,3,159,12,90,261,249
3147502,3,84,12,39,132,123
3147600,3,57,6,66,132,123
3147700,3,27,9,24,63,54
3147800,3,21,6,21,48,42
3147900,3,24,3,21,54,48
3148000,3,24,9,42,78,69
3148100,3,27,3,21,48,48
3148200,3,27,3,36,66,63
3148300,3,48,3,54,105,102
3148400,3,36,6,51,93,90
3148500,3,30,9,45,81,72
3148600,3,36,3,54,96,90
3148700,3,57,15,39,111,96
3148800,3,39,9,39,87,78
3148900,3,45,0,42,87,87
3149000,3,24,6,24,57,51
3149100,3,27,3,24,54,54
3149200,3,18,6,27,48,45
3149300,3,54,3,18,72,69
3149400,3,18,6,24,45,39
3149500,3,36,3,24,60,57
3149600,3,42,6,51,102,93
3149700,3,63,6,51,120,117
3149800,3,33,3,48,84,78
3149900,3,39,3,69,111,108
3150000,3,18,9,45,75,63
3150101,3,99,3,87,186,183
3150102,3,48,3,51,102,96
3150200,3,45,3,30,75,72
3150300,3,51,9,60,117,111
3150401,3,30,9,42,81,72
3150402,3,18,0,0,18,18
3150500,3,27,3,54,81,78
3150600,3,39,3,63,105,102
3150700,3,54,3,72,129,126
3150800,3,36,9,30,78,69
3150900,3,45,3,48,96,90
3151000,3,15,0,36,51,48
3151101,3,18,0,39,54,54
3151102,3,9,0,12,21,21
3151103,3,12,6,39,60,51
3151104,3,15,0,24,42,42
3151200,3,18,3,51,69,69
3151300,3,0,0,0,0,0
3151400,3,33,6,33,75,63
3151501,3,78,3,39,123,120
3151502,3,63,3,36,102,99
3151600,3,21,3,27,54,48
3151700,3,24,6,27,57,51
3151800,3,33,3,42,75,75
3151900,3,36,6,42,81,75
3152000,3,45,6,51,96,93
3152100,3,27,3,60,90,87
3152200,3,36,3,33,72,66
3152301,3,27,6,30,63,60
3152302,3,39,6,39,84,78
3152400,3,51,3,78,132,129
3152500,3,0,0,0,6,6
3152600,3,63,9,57,132,123
3152700,3,33,3,45,81,75
3152800,3,15,6,30,51,45
3152900,3,12,3,24,39,36
3153000,3,33,6,75,114,108
3153100,3,24,3,24,51,51
3153200,3,12,3,24,39,36
3153300,3,39,6,51,96,87
3153401,3,9,0,18,27,27
3153402,3,21,3,15,36,36
3153403,3,45,3,27,72,69
3153404,3,15,0,9,24,24
3153501,3,0,0,0,6,0
3153502,3,3,0,6,9,9
3153503,3,3,0,6,9,9
3153600,3,27,6,69,102,96
3153700,3,15,0,33,45,45
3153800,3,21,0,27,45,45
3153900,3,3,0,6,9,6
3154000,3,9,3,9,18,15
3154100,3,0,0,0,0,0
3154201,3,0,0,0,0,0
3154202,3,3,0,9,9,9
3154203,3,0,0,0,0,0
3154204,3,0,0,0,0,0
3154205,3,0,0,0,0,0
3154300,3,3,0,9,9,9
3154400,3,15,3,39,57,54
3154500,3,33,3,30,66,63
3154600,3,18,3,45,63,63
3154700,3,21,0,21,42,42
3154800,3,9,3,12,24,21
3154901,3,6,3,39,48,45
3154902,3,0,0,0,0,0
3155001,3,0,0,0,0,0
3155002,3,0,0,0,0,0
3155003,3,0,0,0,0,0
3155004,3,0,0,0,0,0
3155005,3,0,0,0,0,0
3155006,3,0,0,0,0,0
3155101,3,0,0,0,0,0
3155102,3,0,0,0,0,0
3155200,3,24,0,24,51,48
3155300,3,12,0,15,27,27
3155400,3,21,3,21,48,45
3155500,3,9,3,18,30,30
3155600,3,9,3,27,36,33
3155700,3,6,0,24,30,30
3155800,3,9,6,9,24,21
3155900,3,12,3,45,57,54
3156000,3,27,6,63,93,87
3156100,3,0,0,0,0,0
3156200,3,3,0,30,36,33
3156300,3,6,3,0,12,6
3156400,3,6,0,18,24,24
3156500,3,9,0,3,12,12
3156600,3,0,0,0,3,0
3156700,3,9,3,6,18,18
3156800,3,15,6,15,36,27
3156900,3,0,0,0,6,6
3157000,3,9,0,15,27,27
3157100,3,0,0,0,0,0
3157200,3,18,6,48,72,66
3157300,3,21,3,24,48,45
3157400,3,9,0,18,30,27
3157500,3,3,0,18,24,21
3157600,3,15,3,30,45,45
3157700,3,9,3,21,33,27
3157800,3,21,6,27,54,48
3157900,3,18,6,18,42,36
3158000,3,6,3,3,9,9
3158100,3,6,9,9,24,18
3158200,3,9,0,12,18,18
3158300,3,12,0,12,27,24
3158400,3,12,3,45,60,57
3158500,3,24,6,45,75,69
3158600,3,24,3,45,75,72
3158700,3,9,3,18,33,27
3158800,3,9,3,9,21,18
3158900,3,15,0,18,33,33
3159000,3,3,0,15,15,15
3159100,3,9,0,21,33,30
3159200,3,18,3,36,57,54
3159300,3,15,9,30,54,42
3159400,3,21,0,15,36,36
3159500,3,21,0,9,30,30
3159601,3,12,0,12,21,21
3159602,3,0,0,0,0,0
3159701,3,0,0,0,0,0
3159702,3,0,0,0,0,0
3159800,3,0,0,0,0,0
3159901,3,6,9,27,42,33
3159902,3,0,0,0,0,0
3160000,3,0,0,0,3,0
3160101,3,12,0,36,45,45
3160102,3,0,0,0,0,0
3160200,3,9,3,24,39,36
3160300,3,6,0,12,18,18
3160400,3,12,3,18,36,30
3160500,3,6,0,3,9,9
3160600,3,3,0,9,9,12
3160700,3,12,0,18,27,27
3160800,3,3,0,27,33,33
3160900,3,21,6,51,78,72
3161000,3,15,3,15,36,33
3161100,3,9,3,18,27,24
3161200,3,21,3,54,78,75
3161301,3,0,0,0,0,0
3161302,3,24,6,66,99,90
3161400,3,24,6,72,99,93
3161500,3,6,6,30,39,33
3161600,3,36,0,75,114,111
3161700,3,12,6,6,21,18
3161801,3,6,3,12,18,18
3161802,3,3,3,21,27,24
3161901,3,6,3,27,36,33
3161902,3,15,3,36,57,51
3162000,3,30,3,60,93,90
3162100,3,15,0,24,39,42
3162200,3,15,0,24,42,39
3162301,3,36,3,33,69,69
3162302,3,6,0,12,15,15
3162400,3,18,3,18,33,33
3162500,3,24,3,18,45,42
3162601,3,24,3,3,30,27
3162602,3,0,0,0,0,0
3162700,3,30,3,27,57,57
3162800,3,12,0,18,30,27
3162900,3,15,3,30,45,45
3163000,3,9,6,27,42,36
3163100,3,15,0,9,24,24
3163200,3,12,0,15,27,24
3163300,3,15,9,12,39,30
3163400,3,24,3,18,45,39
3163500,3,9,3,6,18,15
3163600,3,21,0,18,39,39
3163700,3,9,0,9,18,15
3163800,3,15,0,21,33,33
3163900,3,18,0,36,54,54
3164000,3,15,3,6,21,21
3164100,3,12,3,6,21,15
3164200,3,18,0,21,42,39
3164300,3,36,0,15,54,54
3164400,3,18,0,21,42,39
3164500,3,27,0,21,51,48
3164600,3,36,0,21,57,54
3164700,3,0,0,0,6,0
3164801,3,6,0,3,9,9
3164802,3,0,0,0,6,0
3164803,3,9,0,9,18,15
3164900,3,18,0,9,27,27
3165000,3,12,0,15,24,24
3165100,3,21,6,15,42,39
3165200,3,9,3,9,21,18
3165300,3,9,0,6,15,15
3165400,3,9,0,9,18,15
3165500,3,12,0,9,21,21
3165600,3,18,0,39,57,57
3165700,3,30,0,33,66,66
3165800,3,15,3,21,39,36
3165900,3,15,0,30,48,45
3166000,3,12,3,21,33,33
3166100,3,15,3,42,60,57
3166200,3,9,3,42,54,51
3166300,3,18,3,48,66,66
3166401,3,0,0,0,0,0
3166402,3,0,0,0,3,0
3166501,3,0,0,0,0,0
3166502,3,0,0,0,0,0
3166503,3,0,0,0,0,0
3166600,3,0,0,0,0,0
3166704,3,0,0,0,0,0
3166705,3,0,0,0,0,0
3166706,3,0,0,0,0,0
3166708,3,0,0,0,0,0
3166709,3,0,0,0,0,0
3166710,3,0,0,0,0,0
3166711,3,0,0,0,0,0
3166800,3,6,0,3,9,12
3166900,3,12,3,9,24,21
3167000,3,27,0,45,72,72
3167100,3,12,3,9,24,21
3167200,3,6,0,12,21,21
3167300,3,24,0,39,63,63
3167400,3,9,3,3,18,15
3167500,3,0,0,0,3,0
3167601,3,21,3,33,57,54
3167602,3,0,0,0,0,0
3167603,3,3,0,3,6,9
3167604,3,0,0,15,18,18
3167700,3,51,3,117,168,168
3167800,3,42,3,48,99,93
3167900,3,18,3,15,36,33
3168000,3,27,0,24,54,51
3168100,3,39,0,48,90,90
3168200,3,15,0,3,12,15
3168300,3,0,0,0,6,0
3168400,3,0,0,0,0,0
3168500,3,6,0,6,9,9
3168600,3,15,0,18,33,33
3168700,3,30,3,9,39,36
3168800,3,9,0,12,21,18
3168901,3,27,0,93,120,120
3168902,3,12,6,39,57,51
3168903,3,18,0,27,45,45
3168904,3,42,9,30,78,72
3168905,3,15,3,33,45,45
3169000,3,15,0,30,42,42
3169100,3,36,3,57,99,96
3169200,3,36,6,36,81,75
3169300,3,18,12,6,33,18
3169400,3,36,0,33,69,69
3169500,3,0,0,0,0,0
3169600,3,12,6,3,18,15
3169702,3,0,0,0,0,0
3169703,3,0,0,0,0,0
3169704,3,0,0,0,0,0
3169705,3,0,0,0,0,0
3169800,3,0,0,0,0,0
3169900,3,0,0,0,3,0
3170000,3,0,0,0,0,0
3170101,3,12,0,0,12,12
3170102,3,0,0,0,0,0
3170201,3,0,0,0,0,0
3170202,3,6,3,3,15,12
3170300,3,9,0,18,24,27
3170400,3,27,0,15,42,42
3170500,3,24,6,12,42,39
3170600,3,18,3,6,27,24
3170700,3,6,3,12,18,15
3170800,3,33,0,51,81,81
3170900,3,27,0,36,60,60
3171000,3,9,0,6,15,15
3171100,3,21,3,6,27,24
3171201,3,27,0,9,39,36
3171203,3,9,0,6,18,18
3171204,3,6,0,6,18,18
3171205,3,0,0,0,3,0
3171300,3,6,0,6,9,9
3171400,3,9,0,3,12,12
3171500,3,12,3,3,18,15
3171600,3,27,3,12,39,39
3171700,3,21,0,0,21,24
3171800,3,0,0,0,0,0
3171900,3,0,0,0,0,0
3172000,3,54,3,153,207,204
3172100,3,18,0,18,39,36
3172200,3,15,3,24,42,42
3172300,3,24,0,72,99,99
3172400,3,15,3,39,57,57
3172500,3,18,0,27,48,45
3172600,3,30,3,36,69,66
3172700,3,45,0,45,90,90
3172802,3,9,0,3,12,9
3172803,3,0,0,0,6,0
3172804,3,18,3,9,30,27
3172900,3,6,0,12,18,18
3173000,3,0,0,0,0,0
3173100,3,0,0,0,0,0
3173200,3,0,0,0,3,0
3173302,3,0,0,0,0,0
3173303,3,0,0,0,0,0
3173304,3,0,0,0,3,0
3173401,3,6,0,3,9,6
3173403,3,0,0,0,3,0
3173404,3,0,0,0,0,0
3173501,3,30,0,60,90,90
3173502,3,60,3,150,216,213
3173503,3,6,0,48,54,54
3173504,3,9,0,15,24,21
3173600,3,15,3,3,21,18
3173700,3,0,0,0,0,0
3173800,3,0,0,0,0,0
3173900,3,0,0,0,0,0
3174000,3,0,0,0,0,0
3174100,3,123,33,123,279,246
3174200,3,3,6,0,9,3
3174300,3,0,0,0,3,0
3174400,3,0,0,0,0,0
3174500,3,0,0,0,6,0
3174600,3,0,0,0,3,0
3174700,3,0,0,0,0,0
3174800,3,0,0,0,0,0
3174900,3,87,3,3,96,90
3175000,3,9,0,0,9,9
3175100,3,0,0,0,3,0
3175200,3,0,0,0,0,0
3175300,3,0,0,0,0,0
3175400,3,0,0,0,0,0
3175500,3,0,0,0,0,0
3175600,3,0,0,0,0,0
3175701,3,0,0,0,0,0
3175702,3,0,0,0,0,0
3175801,3,0,0,0,0,0
3175802,3,0,0,0,0,0
3175803,3,0,0,0,0,0
3175900,3,0,0,0,0,0
3176000,3,0,0,0,0,0
3176100,3,6,0,0,6,6
3176200,3,9,3,24,36,33
3176300,3,18,3,33,51,51
3176400,3,18,0,18,39,36
3176500,3,24,0,30,57,54
3176600,3,9,0,15,24,24
3176700,3,12,3,21,39,36
3176800,3,27,0,51,78,75
3176900,3,0,0,0,3,0
3177000,3,6,0,6,15,15
3177100,3,21,3,36,66,63
3177200,3,21,0,12,33,33
3177300,3,6,0,6,12,15
3177400,3,3,0,18,21,21
3177500,3,15,0,54,66,66
3177601,3,33,6,9,48,45
3177602,3,6,0,9,12,12
3177700,3,42,3,15,60,54
3177800,3,12,0,9,24,24
3177900,3,3,0,15,18,18
3178000,3,24,0,36,66,66
3178100,3,36,0,15,54,51
3178200,3,9,3,9,24,21
3178300,3,12,0,18,30,30
3178400,3,3,3,12,18,15
3178500,3,6,0,3,9,9
3178600,3,39,0,15,57,57
3178700,3,36,3,30,66,66
3178800,3,12,3,18,33,30
3178900,3,24,6,15,42,39
3179000,3,24,3,18,45,42
3179100,3,6,3,15,24,21
3179200,3,12,0,12,30,27
3179300,3,48,3,15,63,60
3179400,3,15,6,18,39,30
3179500,3,18,0,15,33,33
3179600,3,0,0,9,9,9
3179700,3,6,0,21,24,24
3179800,3,15,0,12,30,30
3179900,3,6,3,24,33,30
3180000,3,6,3,12,21,18
3180100,3,6,0,12,21,18
3180200,3,12,0,18,30,27
3180300,3,21,3,33,57,57
3180400,3,9,0,0,12,12
3180500,3,3,3,6,15,6
3180600,3,15,0,18,30,30
3180700,3,12,0,12,24,24
3180800,3,3,3,12,21,15
3180900,3,21,3,24,45,42
3181000,3,9,6,15,30,24
3181100,3,6,0,6,12,12
3181200,3,12,3,18,33,30
3181300,3,3,3,12,18,18
3181400,3,0,0,0,0,0
3181500,3,6,0,3,9,9
3181600,3,0,0,0,6,0
3181700,3,0,0,0,3,0
3181800,3,0,0,0,0,0
3181900,3,3,0,3,9,9
3182000,3,36,0,15,48,48
3182100,3,9,0,9,18,18
3182200,3,24,0,6,33,33
3182300,3,3,3,15,18,15
3182400,3,0,0,0,0,0
3182500,3,6,0,9,18,18
3182600,3,3,0,9,15,9
3182700,3,21,0,15,39,39
3182800,3,27,0,24,51,54
3182901,3,12,0,12,24,24
3182902,3,15,0,9,27,27
3183001,3,21,0,9,27,30
3183002,3,21,0,12,33,33
3183100,3,9,0,15,24,27
3183200,3,15,0,24,39,39
3183300,3,36,0,21,60,57
3183400,3,12,3,9,24,24
3183500,3,18,0,33,48,51
3183600,3,30,6,21,54,51
3183700,3,12,0,12,24,24
3183800,3,33,0,21,54,54
3183901,3,0,0,0,0,0
3183902,3,0,0,0,0,0
3183903,3,0,6,0,9,3
3184000,3,0,0,0,0,0
3184101,3,0,0,0,0,0
3184102,3,0,0,0,0,0
3184201,3,0,0,0,0,0
3184202,3,0,0,0,0,0
3184203,3,0,0,0,0,0
3184204,3,0,0,0,0,0
3184301,3,0,0,0,0,0
3184302,3,0,0,0,0,0
3184400,3,0,0,0,0,0
3184500,3,0,0,0,0,0
3184601,3,24,0,15,39,39
3184602,3,6,0,6,12,15
3184700,3,12,3,9,27,24
3184800,3,6,0,3,9,9
3184900,3,6,3,15,27,24
3185000,3,6,0,3,9,9
3185100,3,24,6,27,57,48
3185200,3,12,0,30,42,42
3185300,3,9,0,3,12,12
3185400,3,3,3,6,12,9
3185500,3,6,0,15,21,21
3185600,3,12,3,24,39,36
3185701,3,0,0,0,0,0
3185702,3,9,0,6,12,12
3185703,3,9,3,18,33,27
3185800,3,12,0,9,18,18
3185900,3,0,3,6,9,9
3186000,3,0,0,0,0,0
3186100,3,9,0,6,15,15
3186201,3,3,0,3,6,9
3186202,3,9,0,0,9,9
3186301,3,6,0,9,12,12
3186302,3,0,0,0,6,0
3186400,3,12,0,9,24,21
3186500,3,9,0,12,21,21
3186600,3,12,0,12,24,24
3186701,3,27,0,30,60,57
3186702,3,0,0,0,0,0
3186800,3,33,3,21,54,51
3186900,3,0,0,0,6,6
3187000,3,3,0,9,12,12
3187100,3,0,0,0,3,0
3187200,3,0,0,0,3,0
3187300,3,6,3,18,24,21
3187400,3,6,3,12,21,18
3187500,3,3,6,3,15,6
3187600,3,21,0,36,57,57
3187700,3,6,3,18,27,24
3187801,3,3,0,18,21,21
3187802,3,15,0,48,66,66
3187902,3,0,0,9,9,9
3187903,3,18,0,54,72,72
3187904,3,18,3,78,96,93
3188000,3,18,9,30,54,45
3188100,3,12,3,18,36,33
3188200,3,9,0,9,18,15
3188300,3,9,0,6,12,12
3188400,3,6,3,9,18,15
3188500,3,0,0,0,3,0
3188600,3,6,0,3,9,6
3188700,3,18,3,18,36,33
3188800,3,12,0,6,18,18
3188900,3,12,0,6,18,18
3189000,3,6,6,9,21,18
3189100,3,9,0,15,24,24
3189200,3,6,0,6,15,15
3189300,3,0,0,0,3,0
3189400,3,0,0,0,6,0
3189500,3,12,3,3,18,15
3189600,3,9,0,18,27,27
3189700,3,27,3,60,87,84
3189800,3,30,0,66,96,96
3189900,3,9,6,39,57,51
3190000,3,42,3,84,129,123
3190100,3,21,3,75,96,93
3190201,3,24,0,36,60,60
3190202,3,30,6,48,87,81
3190300,3,54,3,6,63,63
3190400,3,6,0,3,9,9
3190500,3,9,0,48,57,57
3190600,3,3,3,9,15,15
3190700,3,21,0,39,60,60
3190800,3,12,0,3,15,12
3190900,3,0,0,12,12,12
3191000,3,0,0,0,0,0
3191100,3,6,0,6,12,12
3191200,3,6,0,9,12,12
3191300,3,57,0,45,102,102
3191400,3,0,0,0,0,0
3191500,3,0,0,0,3,0
3191600,3,0,0,0,0,0
3191701,3,9,0,15,27,24
3191702,3,0,0,0,0,0
3191800,3,15,3,9,30,27
3191900,3,18,0,3,21,21
3192000,3,12,0,12,24,27
3192100,3,9,0,15,24,27
3192200,3,21,0,18,39,39
3192300,3,24,0,15,42,42
3192400,3,6,3,12,21,18
3192500,3,0,0,0,3,0
3192600,3,18,3,12,33,30
3192700,3,15,0,12,27,24
3192800,3,9,0,12,21,18
3192900,3,0,0,0,0,0
3193000,3,9,0,3,9,12
3193100,3,6,0,9,18,15
3193200,3,6,3,12,21,21
3193300,3,15,3,18,30,30
3193400,3,0,0,0,0,0
3193500,3,3,3,18,24,21
3193600,3,6,0,6,9,9
3193700,3,6,0,3,12,9
3193800,3,9,0,12,21,21
3193900,3,15,0,18,33,33
3194000,3,9,3,15,27,24
3194101,3,6,0,3,12,12
3194102,3,6,0,15,18,18
3194103,3,0,0,0,0,0
3194200,3,33,3,27,60,60
3194300,3,15,3,39,54,54
3194400,3,21,0,45,69,66
3194500,3,30,3,39,72,69
3194600,3,21,6,39,63,63
3194700,3,18,0,15,36,36
3194800,3,21,3,18,45,42
3194900,3,18,6,15,45,36
3201001,3,27,0,30,57,57
3201002,3,24,0,15,42,39
3201003,3,9,0,12,24,27
3201004,3,51,3,12,63,60
3201005,3,12,3,15,30,27
3202001,3,45,9,48,102,90
3202002,3,27,0,39,66,66
3202003,3,42,9,45,93,87
3203001,3,27,0,42,69,69
3203002,3,9,3,30,42,39
3203003,3,9,0,18,30,27
3203004,3,24,0,30,57,57
3204001,3,45,6,42,90,87
3204002,3,27,9,39,72,63
3204003,3,33,0,45,78,78
3205001,3,42,3,54,102,96
3205002,3,18,3,15,39,36
3205003,3,39,6,48,90,84
3206001,3,21,0,36,60,60
3206002,3,42,3,51,99,96
3206003,3,45,0,39,84,84
3207001,3,30,0,42,69,69
3207002,3,45,0,48,96,93
3207003,3,36,0,51,87,87
3208001,3,21,3,45,72,66
3208002,3,27,0,36,66,66
3208003,3,18,3,15,30,30
3209001,3,30,0,51,78,78
3209002,3,21,0,42,60,63
3209003,3,30,3,15,48,45
3210001,3,18,3,33,48,48
3210002,3,18,0,48,66,69
3210003,3,21,0,36,57,57
500100,3,147,30,87,264,234
500202,3,1185,267,1977,3429,3159
500203,3,564,81,732,1377,1296
500204,3,609,141,771,1515,1374
500205,3,339,111,366,819,705
500206,3,162,33,132,333,297
500207,3,270,105,378,756,648
500208,3,513,189,645,1344,1158
500301,3,1272,300,741,2313,2013
500302,3,660,270,402,1335,1065
500401,3,186,39,129,351,312
500402,3,765,156,1005,1923,1770
500500,3,42,9,81,129,120
500600,3,183,12,162,357,345
500700,3,183,45,96,324,276
500801,3,564,147,600,1308,1161
500802,3,858,228,903,1989,1761
500900,3,2181,258,2757,5199,4938
501000,3,240,36,354,627,591
501100,3,678,207,606,1491,1284
501200,3,306,66,342,711,645
501300,3,84,12,156,255,243
501400,3,462,126,291,882,753
501500,3,489,240,303,1032,792
501612,3,54,30,135,219,192
501613,3,3,0,6,6,9
501614,3,732,123,1272,2127,2004
501615,3,264,33,375,672,639
501620,3,738,237,963,1938,1698
501631,3,195,63,240,498,438
501632,3,192,48,327,570,522
501633,3,906,252,1503,2661,2409
501634,3,879,357,654,1896,1539
501700,3,1584,390,702,2676,2289
501802,3,1230,279,2106,3612,3333
501806,3,1218,168,1419,2799,2634
501807,3,429,60,765,1254,1194
501809,3,846,198,1812,2856,2658
501810,3,330,30,660,1017,990
501811,3,573,111,873,1557,1446
501813,3,0,0,0,0,0
501814,3,1047,270,1851,3165,2895
501815,3,219,54,423,696,645
501816,3,552,66,795,1416,1350
501817,3,252,75,552,876,804
501818,3,459,66,1098,1623,1557
501819,3,372,33,672,1074,1044
502001,3,438,75,669,1179,1107
502002,3,204,21,522,744,726
502003,3,249,33,633,915,882
502004,3,120,48,339,507,462
502005,3,297,60,486,846,783
502101,3,1119,99,1755,2973,2874
502102,3,1176,156,1140,2472,2319
502201,3,1092,183,999,2271,2091
502202,3,927,153,1134,2217,2064
502300,3,879,87,936,1902,1815
502400,3,810,225,261,1299,1071
502500,3,69,21,102,189,168
502600,3,498,48,450,1002,951
502700,3,939,111,915,1971,1857
502800,3,783,96,468,1344,1248
502900,3,756,81,519,1359,1278
503000,3,771,87,354,1209,1128
503100,3,84,21,45,147,129
503200,3,264,45,324,633,588
503300,3,441,51,375,867,816
503400,3,453,21,639,1110,1092
503500,3,678,150,336,1164,1017
503600,3,867,201,564,1632,1431
503700,3,363,69,498,930,861
503800,3,1101,228,702,2031,1806
503900,3,9,6,15,33,27
504000,3,1125,177,1632,2934,2754
504100,3,645,105,816,1566,1461
504300,3,459,102,441,1002,903
504400,3,147,27,180,354,330
504501,3,1005,156,1233,2397,2241
504502,3,486,102,750,1335,1236
504600,3,1551,216,1608,3375,3159
504700,3,207,45,309,561,516
504800,3,141,21,168,330,309
504900,3,207,12,222,444,432
505010,3,1674,270,2394,4335,4068
505021,3,309,45,729,1083,1038
505022,3,327,27,594,948,921
505300,3,603,93,606,1302,1212
505400,3,126,57,192,375,318
505500,3,1323,102,1707,3132,3033
505601,3,231,42,483,753,711
505602,3,456,60,699,1218,1155
505603,3,315,45,558,921,873
505604,3,483,105,570,1158,1053
505605,3,594,87,726,1410,1320
505700,3,333,48,387,768,723
505803,3,153,30,78,258,228
505804,3,417,54,579,1047,996
505805,3,2934,255,4281,7467,7212
505806,3,405,36,888,1329,1290
505807,3,897,99,1182,2178,2082
505808,3,1230,108,1815,3153,3048
505902,3,2073,204,3015,5292,5085
505904,3,1227,132,1716,3072,2943
505906,3,795,96,1305,2196,2103
505907,3,849,72,1050,1971,1899
505908,3,906,105,1038,2049,1947
505909,3,990,135,1392,2520,2382
505910,3,903,93,1047,2046,1950
505911,3,9,0,21,30,30
506001,3,186,36,150,375,339
506002,3,240,15,438,693,678
506003,3,363,51,477,888,840
506201,3,321,45,273,639,594
506202,3,39,9,30,78,69
506300,3,909,132,1140,2184,2049
506400,3,231,33,363,627,594
506613,3,1263,207,2124,3594,3384
506614,3,1098,237,1656,2991,2757
506616,3,42,15,57,111,96
506620,3,24,9,42,75,63
506631,3,1083,174,1704,2961,2784
506633,3,246,24,327,600,576
506634,3,99,6,189,294,288
506642,3,423,135,642,1200,1062
506644,3,186,33,237,453,420
506645,3,381,78,348,804,729
506646,3,630,165,1119,1911,1749
506647,3,120,21,198,339,321
506648,3,126,15,309,453,435
506652,3,603,144,834,1578,1434
506653,3,885,132,1467,2487,2355
506654,3,309,72,489,867,798
506655,3,240,36,285,561,522
506656,3,150,57,279,486,429
506657,3,93,12,219,330,315
506658,3,147,48,321,516,468
506659,3,84,6,126,213,210
506660,3,870,183,1194,2244,2061
506661,3,810,129,1380,2313,2187
506800,3,807,129,1089,2022,1896
506901,3,1227,99,1578,2904,2802
506902,3,1050,114,1422,2586,2469
506903,3,1602,135,2259,3996,3861
507000,3,1401,174,1929,3504,3330
507101,3,1626,195,1713,3534,3339
507102,3,1629,198,1851,3675,3480
507200,3,1887,189,2307,4386,4197
507300,3,1593,204,2109,3903,3702
507400,3,1737,177,2388,4305,4128
507500,3,750,75,1125,1950,1872
507710,3,951,87,1458,2493,2409
507720,3,1233,123,1470,2826,2703
507800,3,1998,135,2304,4440,4305
507900,3,2445,138,1827,4407,4272
508010,3,1416,90,1290,2796,2706
508020,3,2223,141,2439,4800,4662
508110,3,1368,99,1272,2742,2643
508120,3,945,45,924,1914,1872
508210,3,1851,228,1593,3672,3444
508220,3,1407,165,1275,2844,2679
508310,3,2175,243,1533,3951,3705
508320,3,1890,228,1347,3468,3240
508411,3,2121,291,1941,4353,4065
508412,3,1251,195,1116,2562,2364
508420,3,3036,333,2028,5397,5061
508510,3,2388,180,2109,4677,4497
508520,3,2781,267,2304,5352,5085
508610,3,1704,129,2100,3933,3804
508620,3,1428,135,1092,2661,2520
508701,3,1533,147,858,2535,2388
508703,3,1104,99,1188,2394,2295
508704,3,2052,180,1386,3615,3435
508803,3,2238,222,1902,4359,4137
508804,3,1731,162,1290,3180,3018
508805,3,786,66,786,1638,1569
508806,3,2148,180,1725,4053,3873
508807,3,1551,141,1467,3159,3018
508900,3,312,24,393,726,705
509000,3,1200,105,810,2115,2007
509100,3,2514,240,3612,6366,6129
509300,3,1305,75,1542,2922,2850
509400,3,1707,159,2364,4230,4071
509500,3,771,39,897,1704,1665
509701,3,2034,177,1503,3711,3534
509702,3,2286,174,1179,3645,3468
509800,3,1650,84,1722,3456,3372
510010,3,2040,300,1863,4203,3903
510020,3,1638,204,1845,3687,3483
510210,3,1203,123,996,2325,2202
510220,3,1617,156,1449,3222,3066
510401,3,1518,117,1551,3186,3072
510402,3,1344,111,1734,3186,3075
510500,3,1578,108,1734,3426,3315
510700,3,2595,282,1950,4830,4545
510800,3,2199,198,1188,3585,3387
511001,3,1215,141,1041,2394,2253
511002,3,1758,195,1461,3414,3219
511100,3,2949,501,2061,5511,5010
511301,3,1227,177,669,2070,1893
511302,3,1212,189,819,2223,2034
511303,3,1251,159,480,1893,1731
511401,3,1947,321,1299,3564,3246
511402,3,1824,246,1437,3507,3261
511601,3,1878,237,1386,3504,3264
511602,3,1101,174,813,2088,1911
511700,3,1995,264,1089,3348,3081
511800,3,1596,171,1335,3102,2931
511901,3,945,87,1377,2412,2322
511902,3,1161,168,1734,3066,2895
512000,3,840,111,1827,2778,2667
512100,3,1308,159,2010,3474,3315
512201,3,1044,186,1086,2316,2130
512202,3,1722,216,1575,3513,3297
512300,3,1884,168,1761,3813,3645
512401,3,1500,165,1086,2751,2586
512402,3,1554,171,1380,3108,2934
512500,3,2775,285,1869,4932,4647
512600,3,960,105,1614,2682,2574
