meshblock_id,census_year_id,couple_with_children,couple_without_children,one_parent,total
1387400,2,9,9,6,24
1387500,2,9,3,3,12
1387600,2,15,12,6,33
1387700,2,12,15,12,39
1387800,2,12,6,9,27
1387901,2,0,0,0,0
1387902,2,0,0,0,0
1388000,2,9,6,9,24
1388100,2,6,12,6,24
1388200,2,12,15,21,45
1388300,2,6,9,6,24
1388400,2,3,3,0,6
1388501,2,15,12,21,48
1388502,2,0,0,0,0
1388600,2,0,0,0,3
1388700,2,6,6,0,12
1388800,2,9,21,15,42
1388900,2,6,18,6,30
1389000,2,12,9,6,27
1389100,2,12,18,6,36
1389200,2,27,9,24,60
1389301,2,9,6,9,24
1389302,2,12,6,12,27
1389400,2,12,12,12,33
1389500,2,24,9,9,42
1389601,2,12,3,9,24
1389602,2,0,0,0,6
1389701,2,6,9,12,27
1389702,2,12,15,9,36
1389800,2,15,18,9,42
1389900,2,12,12,9,36
1390001,2,6,15,15,33
1390002,2,12,12,12,33
1390100,2,9,9,9,33
1390200,2,0,0,0,6
1390300,2,0,0,0,6
1390400,2,6,12,3,15
1390500,2,0,3,3,9
1390600,2,12,15,18,42
1390700,2,21,6,18,42
1390800,2,9,12,9,30
1390900,2,6,9,6,18
1391000,2,0,0,0,3
1391100,2,0,0,0,3
1391200,2,6,3,3,15
1391300,2,6,15,3,21
1391400,2,6,6,12,24
1391500,2,18,18,21,60
1391600,2,18,18,15,51
1391701,2,3,9,0,9
1391702,2,0,0,0,3
1391703,2,0,0,0,3
1391800,2,9,6,0,18
1391900,2,9,6,0,15
1392001,2,0,0,0,6
1392002,2,6,9,3,15
1392100,2,6,6,3,18
1392200,2,6,3,0,9
1392300,2,6,3,3,12
1392400,2,9,3,12,21
1392500,2,0,0,0,6
1392600,2,3,3,6,9
1392700,2,6,3,0,9
1392800,2,6,9,0,15
1392900,2,3,0,3,9
1393000,2,6,6,6,15
1393100,2,0,0,0,0
1393200,2,0,0,0,3
1393301,2,0,0,0,0
1393302,2,0,0,0,3
1393400,2,0,0,0,0
1393501,2,0,0,0,0
1393502,2,6,6,3,15
1393600,2,0,0,0,0
1393700,2,0,0,0,3
1393800,2,0,0,0,3
1393900,2,0,0,3,6
1394000,2,0,0,0,3
1394100,2,6,3,6,15
1394200,2,0,0,0,3
1394300,2,6,3,0,9
1394400,2,0,0,0,3
1394500,2,3,0,3,9
1394600,2,9,3,0,12
1394701,2,0,0,0,0
1394702,2,6,9,3,18
1394801,2,0,0,0,0
1394803,2,0,0,0,0
1394804,2,3,0,6,9
1394900,2,0,0,0,0
1395000,2,0,0,0,0
1395100,2,0,0,0,0
1395200,2,24,21,9,51
1395300,2,3,12,6,21
1395400,2,0,0,0,3
1395500,2,0,0,0,6
1395600,2,0,0,0,3
1395700,2,6,3,0,9
1395800,2,6,9,3,21
1395900,2,0,0,0,6
1396000,2,0,0,0,6
1396101,2,0,0,0,6
1396102,2,0,0,0,6
1396103,2,0,0,0,0
1396104,2,3,3,3,9
1396105,2,0,0,0,3
1396200,2,0,0,0,6
1396300,2,12,15,3,27
1396400,2,6,9,3,15
1396500,2,0,0,0,3
1396600,2,0,0,0,3
1396700,2,3,3,3,9
1396800,2,6,6,0,9
1396901,2,6,6,0,12
1396902,2,0,0,0,0
1397000,2,6,9,0,15
1397101,2,0,0,0,6
1397102,2,0,0,0,3
1397200,2,12,6,3,21
1397300,2,0,0,0,3
1397400,2,0,6,3,9
1397501,2,6,6,3,15
1397502,2,9,6,6,21
1397600,2,0,0,0,6
1397700,2,0,0,0,3
1397800,2,9,3,9,18
1397900,2,3,3,3,9
1398001,2,0,0,0,3
1398002,2,0,0,0,6
1398100,2,0,0,0,3
1398200,2,6,9,0,18
1398300,2,3,6,3,12
1398400,2,12,6,0,15
1398500,2,3,3,3,9
1398600,2,18,6,3,30
1398700,2,0,0,0,3
1398800,2,6,3,0,12
1398900,2,0,6,3,9
1399000,2,0,0,0,3
1399100,2,0,0,0,3
1399200,2,3,3,3,9
1399300,2,9,9,3,24
1399400,2,0,0,0,0
1399500,2,6,3,0,9
1399600,2,0,0,0,3
1399701,2,0,0,0,0
1399702,2,0,0,0,0
1399800,2,6,6,3,15
1399900,2,12,9,6,27
1400000,2,0,0,0,3
1400100,2,6,6,9,21
1400200,2,3,0,6,9
1400300,2,6,6,3,12
1400400,2,9,12,15,36
1400501,2,0,0,0,6
1400502,2,0,0,0,3
1400503,2,0,0,0,3
1400504,2,0,0,0,3
1400505,2,0,0,0,6
1400506,2,3,6,3,9
1400507,2,0,0,0,6
1400508,2,0,0,0,3
1400509,2,0,0,0,3
1400510,2,3,6,0,9
1400600,2,0,0,0,6
1400700,2,6,15,9,30
1400800,2,9,9,3,24
1400900,2,0,0,0,6
1401000,2,9,6,0,15
1401100,2,0,0,0,0
1401201,2,24,21,3,48
1401202,2,9,15,3,24
1401301,2,15,30,3,48
1401302,2,0,0,0,0
1401401,2,0,0,0,3
1401402,2,18,27,0,45
1401502,2,0,0,0,0
1401503,2,0,18,3,24
1401504,2,6,3,0,9
1401505,2,9,6,0,15
1401506,2,6,9,0,15
1401507,2,12,12,0,24
1401600,2,0,0,0,0
1401701,2,9,21,0,30
1401702,2,3,18,3,24
1401703,2,9,33,3,45
1401704,2,12,51,0,63
1401705,2,15,27,0,39
1401706,2,0,15,0,15
1401707,2,3,48,3,54
1401801,2,0,0,0,0
1401802,2,0,0,0,0
1401803,2,0,0,0,0
1401804,2,0,0,0,0
1401901,2,3,9,0,9
1401902,2,3,3,0,6
1401903,2,0,0,0,0
1402000,2,9,6,0,12
1402100,2,12,18,3,33
1402200,2,9,6,3,15
1402300,2,12,6,3,24
1402400,2,18,9,3,33
1402501,2,6,6,3,9
1402503,2,0,12,0,12
1402504,2,6,9,3,18
1402505,2,15,9,0,24
1402506,2,6,6,3,15
1402507,2,6,15,0,18
1402508,2,6,21,3,30
1402509,2,21,6,0,27
1402510,2,9,12,0,21
1402511,2,12,9,3,24
1402512,2,0,0,0,0
1402600,2,12,9,3,24
1402700,2,6,6,6,18
1402800,2,18,15,6,39
1402900,2,9,18,3,27
1403001,2,0,0,0,0
1403002,2,6,6,0,15
1403100,2,6,3,0,9
1403201,2,0,0,0,3
1403202,2,0,0,0,3
1403300,2,12,12,6,30
1403400,2,18,21,6,45
1403500,2,12,9,0,24
1403601,2,12,12,0,27
1403602,2,0,0,0,3
1403700,2,12,12,3,24
1403800,2,24,18,6,48
1403900,2,15,18,3,36
1404000,2,9,18,0,27
1404100,2,6,9,3,12
1404200,2,12,9,0,24
1404300,2,12,21,9,42
1404400,2,12,3,3,15
1404500,2,12,15,0,24
1404600,2,12,12,3,24
1404700,2,15,12,6,33
1404800,2,18,12,9,42
1404900,2,0,0,0,3
1405001,2,3,3,0,9
1405002,2,6,0,0,9
1405003,2,6,6,3,15
1405004,2,12,9,6,30
1405005,2,6,9,0,15
1405006,2,9,6,3,21
1405007,2,9,6,0,15
1405100,2,3,6,3,15
1405200,2,15,15,9,33
1405300,2,9,12,3,21
1405401,2,18,21,0,45
1405402,2,15,18,6,39
1405403,2,3,6,0,9
1405500,2,18,27,15,60
1405600,2,21,27,6,54
1405700,2,0,0,0,3
1405800,2,3,3,3,6
1405900,2,9,3,15,27
1406000,2,0,0,0,3
1406101,2,6,3,9,15
1406102,2,33,18,18,69
1406200,2,15,6,3,24
1406300,2,21,15,9,45
1406400,2,0,0,0,6
1406501,2,3,3,0,9
1406502,2,3,3,3,6
1406600,2,21,24,3,48
1406701,2,0,0,0,6
1406702,2,9,9,0,15
1406801,2,15,6,9,33
1406802,2,9,9,9,30
1406900,2,0,0,0,3
1407000,2,18,24,12,51
1407100,2,12,9,15,36
1407200,2,30,24,12,69
1407300,2,9,6,9,24
1407400,2,21,15,12,48
1407500,2,12,3,0,18
1407600,2,12,9,0,24
1407700,2,9,3,0,15
1407800,2,18,24,12,51
1407901,2,24,27,6,57
1407902,2,15,24,3,45
1408001,2,9,6,3,24
1408003,2,18,15,9,39
1408004,2,9,21,9,39
1408100,2,6,12,3,18
1408200,2,12,12,0,24
1408301,2,9,18,0,24
1408302,2,0,0,0,3
1408401,2,9,9,3,21
1408402,2,12,6,6,21
1408500,2,12,9,3,24
1408600,2,24,21,3,48
1408700,2,9,9,3,21
1408800,2,9,9,3,21
1408900,2,15,24,0,39
1409000,2,21,15,3,39
1409100,2,6,0,3,15
1409200,2,6,0,6,12
1409300,2,0,0,0,6
1409400,2,18,18,9,45
1409500,2,9,6,6,21
1409600,2,6,3,15,21
1409700,2,6,3,0,9
1409800,2,3,6,0,9
1409900,2,15,21,3,39
1410000,2,12,15,3,30
1410100,2,18,9,6,36
1410200,2,12,12,3,27
1410300,2,18,18,0,36
1410400,2,15,12,3,30
1410500,2,0,0,0,0
1410601,2,0,0,0,3
1410602,2,0,0,0,6
1410700,2,15,3,0,21
1410801,2,27,18,0,48
1410803,2,12,12,0,24
1410804,2,9,3,0,12
1410901,2,3,3,3,12
1410902,2,9,9,3,21
1411000,2,12,9,3,24
1411100,2,30,18,6,54
1411200,2,30,21,3,54
1411300,2,0,0,0,0
1411400,2,27,24,3,57
1411500,2,0,0,0,0
1411600,2,3,9,0,15
1411700,2,6,6,0,15
1411800,2,15,6,0,18
1411900,2,0,0,0,0
1412000,2,0,0,0,3
1412100,2,12,12,0,21
1412200,2,9,9,3,24
1412300,2,33,18,3,54
1412400,2,12,6,3,18
1412500,2,0,0,0,0
1412600,2,9,12,0,24
1412700,2,6,9,3,18
1412800,2,15,15,6,36
1412900,2,18,21,9,48
1413000,2,0,0,0,6
1413100,2,15,18,3,36
1413200,2,24,18,6,48
1413300,2,0,0,0,3
1413400,2,15,18,0,36
1413501,2,18,21,15,54
1413502,2,6,15,3,27
1413600,2,6,6,0,15
1413701,2,0,0,0,3
1413702,2,0,6,0,9
1413703,2,0,0,0,0
1413801,2,15,24,12,51
1413802,2,0,0,0,0
1413900,2,24,51,9,84
1414001,2,0,0,0,3
1414002,2,12,15,0,27
1414003,2,12,15,0,24
1414100,2,6,6,0,9
1414200,2,24,21,6,51
1414300,2,6,3,0,9
1414400,2,0,0,0,3
1414501,2,0,0,0,0
1414503,2,0,0,0,3
1414504,2,3,3,0,9
1414505,2,0,0,0,3
1414600,2,9,15,6,30
1414700,2,21,18,3,42
1414800,2,15,12,3,33
1414901,2,9,3,3,12
1414903,2,9,9,0,18
1414904,2,27,30,6,63
1414905,2,15,24,6,42
1415000,2,0,0,0,3
1415100,2,3,6,3,15
1415200,2,9,9,6,21
1415300,2,0,0,0,3
1415400,2,15,6,3,21
1415500,2,6,3,0,9
1415600,2,15,9,3,30
1415700,2,0,0,0,3
1415800,2,6,9,3,18
1415900,2,9,18,6,30
1416000,2,21,15,0,36
1416100,2,15,9,3,27
1416200,2,0,0,0,0
1416301,2,12,27,3,42
1416302,2,18,27,6,51
1416400,2,3,18,6,24
1416500,2,15,18,6,39
1416600,2,9,12,3,24
1416700,2,9,9,6,24
1416800,2,15,18,6,36
1416900,2,6,27,3,36
1417000,2,12,18,3,33
1417100,2,0,0,0,0
1417200,2,0,9,0,12
1417300,2,3,12,0,15
1417400,2,0,0,0,3
1417500,2,0,0,0,0
1417600,2,3,12,3,15
1417700,2,3,6,0,6
1417800,2,3,12,6,21
1417900,2,0,3,3,9
1418000,2,6,6,3,15
1418100,2,3,0,6,9
1418200,2,6,15,12,33
1418300,2,6,3,3,15
1418400,2,0,0,0,6
1418500,2,0,0,0,6
1418600,2,3,6,3,15
1418700,2,3,6,9,18
1418800,2,0,0,0,0
1418900,2,0,0,0,0
1419000,2,0,0,0,0
1419100,2,0,12,0,12
1419200,2,0,0,0,3
1419300,2,3,6,0,9
1419400,2,0,0,0,3
1419500,2,0,0,0,6
1419600,2,12,24,3,42
1419700,2,18,15,3,39
1419800,2,9,12,0,21
1419900,2,0,0,0,3
1420000,2,0,0,0,0
1420100,2,0,0,0,3
1420200,2,6,12,3,21
1420300,2,0,0,0,6
1420400,2,18,30,12,60
1420500,2,9,18,3,30
1420600,2,12,24,3,39
1420700,2,27,21,3,51
1420801,2,3,3,9,12
1420802,2,3,6,0,9
1420803,2,0,6,0,9
1420804,2,3,6,3,12
1420900,2,12,15,6,30
1421000,2,12,18,6,39
1421100,2,12,15,6,33
1421200,2,6,15,9,27
1421300,2,12,15,6,36
1421400,2,9,12,0,24
1421500,2,12,18,3,36
1421600,2,0,0,0,3
1421701,2,3,3,6,15
1421702,2,0,6,0,6
1421703,2,3,6,6,15
1421800,2,6,12,0,18
1421900,2,0,3,3,9
1422000,2,12,12,6,33
1422100,2,12,15,3,30
1422200,2,18,18,3,42
1422300,2,0,0,0,0
1422400,2,0,0,0,0
1422500,2,12,12,3,27
1422600,2,9,6,3,21
1422700,2,18,18,3,36
1422800,2,9,18,12,36
1422900,2,12,18,6,36
1423000,2,6,9,9,21
1423100,2,6,3,3,15
1423200,2,9,24,3,33
1423300,2,6,3,3,15
1423400,2,0,6,3,15
1423500,2,0,0,0,0
1423600,2,12,12,6,30
1423700,2,0,0,0,0
1423800,2,0,0,0,0
1423900,2,0,0,0,0
1424000,2,0,0,0,0
1424100,2,0,0,0,3
1424200,2,0,0,0,0
1424300,2,0,0,0,3
1424400,2,6,9,3,18
1424500,2,0,0,0,0
1424600,2,9,21,3,30
1424700,2,15,12,6,33
1424800,2,12,12,9,36
1424900,2,6,9,3,18
1425000,2,21,24,6,51
1425100,2,12,15,6,30
1425201,2,3,6,0,9
1425202,2,6,0,0,9
1425203,2,0,3,3,9
1425300,2,3,9,6,18
1425400,2,9,12,6,27
1425500,2,6,9,6,21
1425600,2,12,12,6,30
1425700,2,6,9,6,21
1425801,2,3,6,0,9
1425802,2,6,3,6,15
1425901,2,3,15,3,24
1425902,2,6,3,9,15
1426000,2,6,15,3,24
1426100,2,9,21,0,30
1426200,2,0,0,0,3
1426300,2,0,0,0,0
1426400,2,0,0,0,0
1426500,2,0,0,0,0
1426600,2,0,0,0,0
1426700,2,0,0,0,0
1426800,2,0,0,0,0
1426900,2,0,0,0,3
1427000,2,0,0,0,0
1427100,2,0,0,0,0
1427200,2,0,0,0,0
1427300,2,0,0,0,0
1427400,2,0,0,0,0
1427500,2,0,0,0,0
1427600,2,0,0,0,0
1427700,2,0,0,0,0
1427801,2,0,0,0,0
1427802,2,0,0,0,3
1427901,2,0,0,0,0
1427902,2,0,0,0,0
1427903,2,0,0,0,0
1427905,2,0,0,0,0
1427906,2,0,0,0,0
1427909,2,0,0,0,0
1427910,2,0,0,0,0
1427911,2,0,0,0,0
1427912,2,0,0,0,0
1427913,2,0,0,0,0
1427914,2,0,0,0,0
1427915,2,0,0,0,0
1428000,2,0,0,0,0
1428100,2,0,0,0,0
1428200,2,0,0,0,0
1428300,2,0,0,0,3
1428400,2,0,0,0,0
1428500,2,0,0,0,0
1428600,2,0,0,0,3
1428700,2,0,0,0,3
1428800,2,0,0,0,3
1428900,2,6,6,15,24
1429000,2,0,0,0,3
1429100,2,9,12,6,27
1429200,2,3,6,6,15
1429300,2,18,18,6,45
1429400,2,15,12,6,30
1429500,2,6,3,6,15
1429600,2,9,6,3,18
1429700,2,3,3,3,9
1429800,2,0,0,0,0
1429900,2,0,0,0,0
1430000,2,0,0,0,0
1430100,2,3,3,3,9
1430200,2,0,0,0,0
1430300,2,3,6,3,12
1430400,2,9,9,6,21
1430500,2,21,9,6,36
1430600,2,15,15,3,33
1430700,2,18,15,9,42
1430800,2,18,15,21,57
1430900,2,21,18,9,45
1431000,2,6,9,6,18
1431100,2,12,6,3,24
1431200,2,12,21,6,39
1431300,2,0,9,6,12
1431400,2,0,0,0,6
1431500,2,6,15,6,27
1431600,2,9,9,12,27
1431700,2,6,12,12,30
1431800,2,0,0,0,3
1431900,2,0,0,0,0
1432000,2,0,3,9,15
1432100,2,3,3,6,12
1432200,2,9,6,6,21
1432300,2,18,15,6,42
1432400,2,15,9,12,36
1432500,2,9,12,3,24
1432600,2,21,9,15,45
1432700,2,24,18,21,63
1432800,2,9,24,9,45
1432900,2,15,21,3,42
1433000,2,9,15,12,33
1433100,2,0,0,0,6
1433200,2,15,9,6,33
1433300,2,12,9,12,33
1433400,2,21,24,12,57
1433500,2,21,12,12,48
1433600,2,6,9,18,30
1433700,2,0,3,12,15
1433800,2,6,3,3,12
1433900,2,12,9,12,36
1434000,2,6,3,9,21
1434100,2,6,9,12,27
1434200,2,9,3,9,21
1434300,2,6,3,9,21
1434400,2,6,3,12,24
1434500,2,12,3,15,36
1434600,2,12,12,6,33
1434700,2,3,6,6,9
1434800,2,0,0,0,6
1434900,2,15,9,18,42
1435000,2,12,3,9,24
1435100,2,6,12,6,24
1435200,2,0,0,0,0
1435300,2,9,6,9,21
1435400,2,3,3,9,12
1435500,2,12,9,24,48
1435600,2,6,15,12,33
1435700,2,18,24,12,54
1435800,2,15,15,12,39
1435900,2,0,0,0,3
1436000,2,9,15,9,30
1436100,2,12,6,21,39
1436200,2,6,15,15,36
1436300,2,12,15,15,42
1436400,2,0,0,0,0
1436500,2,6,9,12,27
1436600,2,3,6,3,9
1436700,2,0,0,0,6
1436800,2,12,6,9,30
1436900,2,9,6,9,27
1437000,2,6,6,15,24
1437100,2,0,0,0,3
1437200,2,12,15,9,39
1437300,2,6,18,6,33
1437400,2,12,15,9,39
1437500,2,12,15,3,30
1437600,2,12,12,9,30
1437700,2,9,15,9,30
1437800,2,15,12,6,36
1437900,2,15,9,6,27
1438000,2,12,9,12,36
1438100,2,12,18,6,36
1438200,2,9,9,3,21
1438300,2,15,21,0,36
1438400,2,6,9,3,18
1438500,2,12,21,6,39
1438600,2,3,3,0,12
1438701,2,6,12,0,18
1438702,2,6,6,3,18
1438800,2,6,12,3,24
1438900,2,3,3,0,9
1439000,2,15,12,6,33
1439100,2,3,15,9,27
1439200,2,15,18,3,33
1439300,2,15,18,6,39
1439400,2,9,12,6,24
1439500,2,0,0,0,0
1439600,2,9,9,9,27
1439700,2,12,12,6,30
1439800,2,15,3,3,21
1439900,2,12,12,3,30
1440000,2,9,12,3,21
1440100,2,12,21,6,36
1440200,2,15,12,6,30
1440300,2,9,12,3,21
1440401,2,3,3,0,9
1440402,2,12,9,6,27
1440500,2,9,9,9,27
1440600,2,12,21,9,45
1440700,2,15,9,18,42
1440800,2,9,6,6,21
1440900,2,9,6,18,30
1441000,2,21,12,21,54
1441100,2,9,3,18,30
1441200,2,0,0,0,0
1441300,2,12,6,18,33
1441400,2,9,9,9,27
1441500,2,6,6,0,15
1441600,2,12,9,6,27
1441700,2,3,9,18,27
1441800,2,3,3,18,27
1441900,2,9,6,6,24
1442000,2,9,3,18,27
1442100,2,6,3,6,18
1442200,2,12,15,9,36
1442300,2,6,12,9,24
1442400,2,3,6,6,18
1442500,2,6,12,3,24
1442600,2,6,9,12,21
1442700,2,3,18,3,24
1442800,2,0,0,0,0
1442900,2,3,6,3,12
1443000,2,9,15,9,33
1443100,2,9,21,6,33
1443200,2,6,9,9,24
1443300,2,3,0,6,9
1443400,2,15,3,21,39
1443500,2,6,9,9,21
1443600,2,15,15,15,45
1443700,2,9,6,9,24
1443800,2,12,6,18,30
1443900,2,9,3,12,27
1444000,2,6,12,9,24
1444100,2,12,3,15,30
1444200,2,18,0,21,42
1444300,2,3,0,6,12
1444401,2,0,0,3,9
1444402,2,6,3,3,9
1444500,2,6,6,3,15
1444600,2,9,3,12,24
1444700,2,3,3,3,9
1444800,2,12,18,9,42
1444900,2,9,6,9,27
1445000,2,12,6,9,27
1445100,2,12,6,15,30
1445200,2,6,6,3,15
1445300,2,9,6,9,27
1445400,2,12,9,9,27
1445500,2,6,3,6,15
1445600,2,6,9,6,24
1445700,2,3,3,9,12
1445800,2,0,3,12,18
1445900,2,3,0,6,12
1446000,2,6,6,9,21
1446100,2,6,3,9,21
1446200,2,0,0,0,0
1446300,2,9,3,12,24
1446400,2,9,3,15,27
1446500,2,6,0,9,15
1446600,2,15,9,21,42
1446700,2,12,3,18,33
1446800,2,3,0,12,15
1446900,2,12,0,18,30
1447000,2,6,6,6,18
1447100,2,6,9,15,33
1447200,2,12,6,21,42
1447300,2,0,0,0,3
1447400,2,12,12,6,33
1447500,2,9,12,6,30
1447600,2,21,12,9,45
1447700,2,12,9,6,27
1447800,2,15,12,9,36
1447900,2,12,9,6,30
1448000,2,12,18,6,36
1448102,2,21,18,6,48
1448103,2,0,0,0,0
1448104,2,9,9,6,24
1448105,2,0,6,3,9
1448106,2,3,3,0,9
1448107,2,9,6,12,24
1448200,2,15,0,6,21
1448300,2,6,9,0,15
1448400,2,21,33,12,63
1448500,2,6,9,6,24
1448600,2,15,39,6,57
1448700,2,12,9,0,24
1448800,2,9,18,9,36
1448900,2,12,9,9,30
1449000,2,18,12,6,36
1449100,2,12,9,3,27
1449200,2,9,6,12,30
1449300,2,6,9,9,27
1449400,2,6,12,6,24
1449500,2,6,3,6,15
1449600,2,12,12,6,33
1449700,2,12,6,3,21
1449800,2,12,9,6,27
1449900,2,9,9,9,27
1450000,2,9,12,6,33
1450100,2,9,6,6,18
1450200,2,9,9,3,21
1450300,2,15,21,3,39
1450400,2,9,6,6,21
1450500,2,12,9,9,27
1450600,2,3,9,3,12
1450700,2,12,21,12,42
1450800,2,12,15,15,42
1450900,2,21,18,12,51
1451000,2,21,12,9,39
1451100,2,15,12,15,39
1451200,2,15,21,9,45
1451300,2,3,9,6,15
1451400,2,15,12,12,39
1451500,2,12,18,9,39
1451600,2,9,12,9,30
1451700,2,21,15,9,48
1451800,2,18,15,6,39
1451900,2,21,18,9,48
1452000,2,12,18,12,42
1452100,2,6,9,3,21
1452200,2,0,0,0,0
1452300,2,6,15,12,33
1452400,2,12,9,15,36
1452500,2,18,27,18,66
1452600,2,12,12,6,33
1452700,2,9,9,3,18
1452800,2,27,39,9,75
1452900,2,12,9,3,27
1453000,2,15,15,0,27
1453100,2,6,18,3,27
1453200,2,15,15,9,42
1453300,2,6,9,9,24
1453400,2,6,21,9,36
1453500,2,12,12,3,30
1453600,2,9,9,6,24
1453700,2,0,0,0,0
1453800,2,0,0,0,6
1453900,2,0,9,3,9
1454000,2,15,15,9,39
1454100,2,12,12,9,30
1454200,2,15,18,6,39
1454300,2,12,15,12,36
1454400,2,9,3,6,18
1454500,2,18,15,15,48
1454600,2,9,12,6,27
1454700,2,18,15,12,48
1454800,2,9,18,0,27
1454900,2,0,3,0,9
1455006,2,18,15,9,45
1455007,2,9,9,3,21
1455011,2,3,3,0,6
1455012,2,12,3,6,27
1455013,2,3,0,6,9
1455014,2,3,3,6,12
1455015,2,9,12,3,24
1455016,2,3,9,6,15
1455017,2,12,9,6,24
1455018,2,9,3,6,21
1455019,2,6,6,6,21
1455020,2,3,6,9,18
1455021,2,9,6,6,24
1455022,2,0,0,0,0
1455023,2,12,6,3,18
1455024,2,9,9,3,21
1455025,2,6,6,9,18
1455026,2,0,0,0,6
1455027,2,6,6,3,12
1455028,2,12,6,6,21
1455029,2,6,9,3,18
1455030,2,3,9,0,15
1455031,2,9,6,0,12
1455032,2,12,3,0,15
1455033,2,6,6,9,18
1455100,2,0,0,0,0
1455201,2,9,6,3,15
1455203,2,3,9,0,9
1455204,2,6,3,6,15
1455205,2,6,6,0,12
1455300,2,12,24,3,36
1455402,2,12,30,6,48
1455403,2,30,39,0,69
1455404,2,24,24,0,51
1455405,2,15,21,0,39
1455500,2,18,27,3,48
1455600,2,27,21,3,51
1455701,2,12,48,0,60
1455702,2,24,24,6,54
1455703,2,9,18,0,30
1455800,2,24,27,0,51
1455901,2,3,12,3,15
1455902,2,15,6,3,24
1455903,2,12,12,0,24
1456000,2,6,9,6,21
1456101,2,12,3,3,18
1456102,2,6,9,0,18
1456103,2,6,0,0,9
1456104,2,6,6,3,15
1456201,2,12,9,0,24
1456202,2,3,12,3,18
1456203,2,6,6,3,15
1456204,2,3,3,3,12
1456301,2,6,3,3,12
1456302,2,9,9,3,21
1456303,2,6,3,0,12
1456401,2,6,6,3,15
1456402,2,6,3,3,15
1456501,2,6,12,3,18
1456502,2,6,12,0,15
1456503,2,6,3,3,12
1456504,2,12,12,3,27
1456601,2,12,9,3,21
1456602,2,12,12,0,21
1456603,2,12,9,0,18
1456701,2,9,9,0,18
1456702,2,9,18,0,27
1456703,2,9,9,0,21
1456704,2,3,9,0,12
1456705,2,9,6,0,15
1456801,2,3,12,6,18
1456802,2,6,6,3,9
1456803,2,3,9,0,12
1456804,2,6,3,0,6
1456900,2,6,12,0,21
1457001,2,12,15,3,30
1457002,2,3,9,6,18
1457103,2,9,9,0,21
1457104,2,9,6,0,18
1457105,2,15,6,0,21
1457106,2,0,0,0,0
1457107,2,0,0,0,0
1457108,2,0,0,0,3
1457109,2,0,0,0,0
1457110,2,0,0,0,0
1457201,2,15,9,0,24
1457202,2,12,12,3,24
1457302,2,18,24,3,42
1457303,2,0,0,0,6
1457304,2,27,30,3,60
1457400,2,0,0,0,0
1457500,2,15,27,3,42
1457600,2,12,21,12,42
1457700,2,12,21,3,36
1457800,2,15,39,3,57
1457900,2,21,21,6,45
1458000,2,36,30,6,69
1458100,2,12,9,0,24
1458201,2,6,6,0,9
1458202,2,6,15,3,24
1458300,2,9,6,3,18
1458400,2,18,21,6,48
1458500,2,18,12,6,36
1458600,2,24,24,6,54
1458700,2,24,15,3,39
1458801,2,6,9,3,21
1458802,2,15,18,6,39
1458901,2,9,9,3,21
1458902,2,3,6,0,12
1459000,2,18,18,6,39
1459100,2,18,12,6,33
1459200,2,24,24,6,54
1459301,2,6,9,3,15
1459302,2,6,9,3,15
1459400,2,0,0,0,3
1459500,2,12,27,12,48
1459600,2,18,18,9,42
1459700,2,9,12,0,24
1459800,2,12,12,6,27
1459900,2,15,15,12,39
1460000,2,24,36,18,78
1460100,2,12,12,9,36
1460200,2,12,6,6,21
1460301,2,3,9,3,15
1460302,2,9,9,6,21
1460303,2,3,0,3,6
1460400,2,36,24,6,66
1460500,2,6,9,9,24
1460600,2,30,27,18,75
1460700,2,21,9,9,39
1460800,2,24,21,18,60
1460901,2,18,18,15,48
1460902,2,18,18,12,48
1461001,2,12,18,3,33
1461004,2,0,0,0,3
1461009,2,9,15,3,24
1461010,2,9,18,3,27
1461011,2,12,12,3,24
1461012,2,12,12,3,21
1461013,2,6,9,0,12
1461014,2,9,9,0,21
1461015,2,6,9,0,12
1461016,2,6,12,6,27
1461017,2,3,15,6,21
1461018,2,9,15,3,27
1461101,2,3,9,3,15
1461102,2,0,9,3,12
1461103,2,6,3,0,9
1461201,2,6,9,0,15
1461202,2,6,6,0,12
1461203,2,6,9,3,21
1461204,2,6,12,0,21
1461300,2,18,24,9,48
1461401,2,12,6,6,21
1461402,2,6,9,3,18
1461403,2,0,0,0,3
1461501,2,9,3,3,15
1461502,2,6,9,3,21
1461503,2,3,12,0,18
1461601,2,9,9,3,18
1461602,2,0,6,0,12
1461603,2,15,12,3,30
1461701,2,9,15,6,30
1461702,2,3,3,3,9
1461801,2,3,9,0,12
1461802,2,6,12,0,18
1461901,2,9,12,0,21
1461902,2,3,9,6,18
1462000,2,0,0,0,6
1462100,2,9,12,0,18
1462201,2,9,9,3,21
1462202,2,6,9,0,12
1462300,2,6,9,0,15
1462401,2,18,18,9,42
1462402,2,0,0,0,6
1462500,2,12,12,6,30
1462600,2,15,6,0,21
1462700,2,15,12,3,33
1462800,2,27,27,0,57
1462901,2,18,18,3,36
1462902,2,9,3,12,18
1463000,2,18,12,3,33
1463100,2,0,0,0,3
1463200,2,21,9,12,42
1463300,2,6,9,0,18
1463401,2,0,0,0,3
1463402,2,0,0,0,0
1463500,2,6,15,0,24
1463601,2,0,0,0,3
1463602,2,9,3,6,15
1463700,2,15,3,9,24
1463801,2,0,0,0,6
1463802,2,0,0,0,0
1463803,2,6,0,0,6
