meshblock_id,census_year_id,doctortates,level_five_or_six,level_four,level_one,level_seven,level_three,level_two,masters,no_qualification,not_elsewhere_included,overseas_secondary,postgraduate,total,total_stated
287803,2,0,6,9,9,9,12,9,9,12,12,6,3,96,84
287804,2,0,6,9,9,6,6,9,3,21,9,3,3,84,75
287805,2,0,6,6,12,6,6,6,0,9,6,6,0,66,60
287806,2,0,0,0,3,3,0,0,3,9,3,3,0,27,24
287900,2,0,9,12,12,9,6,6,3,15,6,6,0,93,84
288000,2,0,9,12,15,6,9,12,0,30,18,3,0,120,102
288100,2,0,9,15,9,12,12,9,0,21,3,3,3,99,96
288201,2,0,9,3,3,6,9,6,3,6,3,6,0,60,57
288202,2,0,3,6,12,6,6,3,6,18,3,6,0,63,60
288301,2,3,9,21,15,15,6,18,3,45,9,12,6,156,147
288302,2,3,3,3,3,0,3,0,0,6,3,6,0,27,21
288401,2,0,0,0,0,0,0,0,0,0,0,0,0,27,24
288402,2,0,3,3,6,3,6,6,0,15,3,3,0,45,42
288500,2,0,6,3,6,12,3,3,3,18,3,6,0,60,57
288600,2,0,6,6,6,3,6,12,0,12,6,6,0,66,60
288700,2,0,3,9,3,3,6,12,3,15,6,6,0,63,54
288800,2,0,15,6,6,9,9,12,3,24,3,6,0,84,84
288900,2,0,3,9,12,15,9,12,3,18,9,9,3,111,102
289000,2,0,15,9,18,15,6,9,0,30,3,3,0,114,111
289100,2,3,21,15,15,9,9,21,6,33,15,6,0,147,135
289200,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
289300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289400,2,0,12,18,30,9,12,18,0,63,36,27,3,228,195
289500,2,0,9,12,6,9,3,6,0,21,3,3,3,78,75
289601,2,0,3,6,9,6,3,3,3,9,12,3,3,54,42
289602,2,3,6,3,9,3,3,6,3,18,9,6,3,69,60
289700,2,0,6,9,12,9,0,9,0,18,6,0,0,69,60
289800,2,0,6,15,9,6,12,9,0,30,15,9,0,114,96
289901,2,3,6,3,6,6,3,6,0,3,3,3,3,45,42
289902,2,0,3,0,6,0,3,6,0,9,3,3,0,33,27
290001,2,0,3,6,6,3,9,3,0,18,9,6,0,66,57
290002,2,3,3,6,9,3,6,0,3,12,6,9,0,54,51
290003,2,0,6,3,3,3,3,3,0,3,9,6,0,36,30
290100,2,0,6,9,21,3,3,12,0,27,9,6,0,99,87
290200,2,3,15,18,12,12,12,15,6,24,9,6,3,129,120
290300,2,0,3,9,3,6,3,6,0,9,12,6,3,57,48
290401,2,0,3,9,12,6,9,9,0,12,3,3,0,60,57
290402,2,0,3,9,6,6,3,3,3,6,9,3,3,51,39
290501,2,0,6,9,6,6,6,9,0,9,3,3,0,63,57
290502,2,0,6,6,9,6,0,6,3,9,6,0,3,54,48
290601,2,3,12,6,12,6,9,6,0,9,0,0,0,57,57
290602,2,0,6,3,12,6,6,9,0,12,6,3,0,63,60
290603,2,0,6,3,6,9,3,3,0,6,0,0,0,39,36
290701,2,0,6,9,9,6,3,3,3,18,3,6,0,66,63
290702,2,0,18,15,12,6,12,18,6,27,3,9,0,120,120
290703,2,0,12,18,6,12,6,18,6,21,12,6,3,126,111
290800,2,0,42,30,36,18,15,27,6,93,33,30,6,339,303
290900,2,3,12,18,27,18,12,21,3,21,6,9,3,147,141
291000,2,0,24,18,18,15,9,12,3,18,6,12,3,138,132
291101,2,0,12,15,21,9,6,15,3,24,6,6,3,120,114
291102,2,0,0,0,0,0,0,0,0,6,0,0,0,15,15
291201,2,0,6,3,3,15,6,6,3,9,6,6,0,66,60
291202,2,0,3,12,3,3,3,3,3,6,9,0,0,42,36
291203,2,0,9,6,9,12,6,9,0,9,6,3,0,66,63
291301,2,0,3,3,0,3,3,3,0,3,6,3,3,30,21
291302,2,0,0,0,9,0,3,3,3,6,18,3,0,48,30
291303,2,0,12,12,9,12,9,12,3,15,9,9,0,99,93
291304,2,3,9,12,12,9,9,9,0,15,3,15,0,96,90
291400,2,0,3,9,9,6,9,6,0,21,9,3,0,69,63
291500,2,0,18,18,15,15,6,6,0,18,12,6,0,117,108
291600,2,0,6,9,18,3,9,6,3,24,9,6,3,93,81
291700,2,0,6,6,15,12,6,6,0,15,3,3,0,78,78
291800,2,0,6,9,9,6,3,6,0,12,3,6,3,63,57
291900,2,0,9,6,15,12,6,9,3,18,3,0,0,78,75
292001,2,0,9,3,6,3,3,9,3,3,3,3,0,39,36
292002,2,0,3,9,6,9,6,3,0,6,3,3,0,48,42
292003,2,3,6,3,3,3,3,3,3,3,3,0,0,33,30
292004,2,0,6,9,3,6,3,6,0,12,3,3,3,51,48
292005,2,0,0,3,6,6,3,6,3,6,3,3,3,42,39
292101,2,0,3,0,3,6,3,6,0,9,9,6,0,48,42
292102,2,0,3,6,6,3,3,3,0,3,3,3,0,36,36
292103,2,0,3,9,6,6,0,3,0,6,6,0,0,42,36
292104,2,3,3,6,3,6,6,9,0,3,0,0,3,39,39
292200,2,3,18,6,12,15,9,12,6,18,3,12,3,117,111
292300,2,0,15,24,18,12,12,15,0,30,6,12,0,141,132
292401,2,0,12,9,9,15,9,18,3,18,6,9,3,102,93
292402,2,0,12,12,12,12,12,18,3,15,3,6,0,105,102
292403,2,0,12,18,15,12,9,15,3,9,6,0,0,102,96
292500,2,0,18,9,18,15,9,12,3,15,9,6,3,120,111
292600,2,3,12,12,9,21,9,12,0,6,6,9,3,99,93
292700,2,0,21,15,9,21,18,21,3,21,3,6,0,141,135
292800,2,0,9,9,9,6,6,3,3,18,6,3,0,69,60
292900,2,0,6,3,9,3,6,12,3,3,3,3,0,48,45
293001,2,0,9,12,15,18,9,15,0,9,3,9,3,105,102
293002,2,0,15,6,9,15,9,9,3,21,3,6,3,99,96
293100,2,0,15,9,24,12,18,12,6,18,9,9,0,132,120
293200,2,3,3,6,6,9,6,3,3,6,3,3,0,48,45
293301,2,0,6,9,6,9,6,15,3,21,6,6,3,96,90
293302,2,0,3,3,3,6,3,3,0,6,0,3,0,30,30
293401,2,0,6,9,3,0,3,6,3,15,9,6,0,57,51
293402,2,0,3,0,6,3,3,0,0,9,0,0,0,30,27
293501,2,0,15,3,6,21,3,3,3,3,0,3,3,69,66
293502,2,0,12,21,24,21,12,9,6,21,3,12,0,144,138
293503,2,3,9,3,3,0,9,3,3,6,0,3,3,36,36
293600,2,3,12,12,15,12,6,6,0,12,9,6,0,96,90
293701,2,0,3,3,12,6,3,3,0,15,9,9,3,69,57
293702,2,0,3,3,3,6,3,9,0,6,0,3,0,30,33
293703,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
293801,2,0,12,12,18,18,18,18,3,21,9,6,3,138,132
293802,2,0,27,24,33,24,15,18,3,27,6,6,6,189,183
293900,2,0,12,15,6,6,3,12,3,3,3,3,0,69,66
294001,2,3,15,6,15,9,9,9,6,15,9,3,3,108,99
294002,2,0,6,6,0,6,9,9,3,6,0,0,3,48,45
294101,2,0,9,6,6,9,6,9,6,3,0,0,3,60,60
294102,2,0,9,9,12,18,3,12,0,12,0,3,3,78,81
294200,2,3,3,3,6,15,6,3,0,3,0,3,3,51,51
294300,2,0,0,3,3,9,3,6,3,9,0,0,0,39,36
294401,2,0,6,6,9,6,9,6,0,18,6,3,0,75,66
294402,2,0,3,6,9,9,6,6,3,12,3,6,3,63,60
294501,2,0,3,12,9,3,3,9,0,12,9,0,0,63,54
294502,2,0,6,3,6,9,3,6,3,6,6,6,0,54,48
294503,2,0,0,3,6,0,3,6,0,9,3,3,0,42,36
294504,2,0,3,6,6,6,3,3,3,12,3,6,0,51,45
294505,2,0,3,6,15,0,6,3,0,15,3,3,0,57,54
294600,2,0,9,6,21,9,9,15,0,24,9,6,0,108,99
294701,2,3,6,6,6,3,6,6,3,6,0,3,3,51,51
294702,2,0,3,3,6,3,6,3,0,6,6,9,0,51,45
294801,2,0,9,3,9,9,3,6,0,3,0,3,0,42,42
294802,2,0,3,3,3,6,3,9,3,6,3,3,0,45,42
294900,2,0,15,9,15,21,6,15,3,12,6,6,3,105,96
295001,2,0,0,0,0,0,0,0,0,0,0,0,0,21,21
295002,2,3,3,12,9,12,6,6,6,12,6,6,3,81,75
295100,2,0,0,0,0,0,0,0,0,0,0,0,0,21,21
295200,2,3,12,9,6,18,3,12,3,9,6,3,0,87,81
295300,2,0,3,0,6,9,3,3,3,6,3,6,0,45,42
295401,2,0,9,3,3,6,3,3,3,3,0,9,0,36,36
295402,2,0,9,9,9,12,6,3,0,6,0,3,0,63,60
295500,2,0,15,6,15,15,6,6,9,6,15,6,3,105,90
295600,2,3,12,12,6,15,3,6,6,12,9,3,6,84,78
295700,2,0,9,15,6,12,12,15,3,12,9,3,0,102,93
295800,2,3,18,15,15,30,15,21,12,27,12,24,0,189,174
295900,2,3,12,9,12,21,6,9,3,9,6,6,3,96,90
296000,2,3,12,12,3,21,12,12,6,6,9,3,0,99,93
296100,2,0,0,6,0,6,3,6,0,3,0,3,3,36,33
296200,2,3,15,15,6,18,9,12,3,12,3,9,6,108,105
296300,2,0,0,0,0,0,0,0,0,0,0,0,0,18,21
296400,2,3,12,9,18,24,6,21,6,24,6,9,9,147,141
296500,2,0,18,12,15,27,12,12,6,9,9,9,3,129,120
296600,2,0,6,3,6,6,6,9,3,3,0,3,3,45,45
296700,2,0,3,6,6,12,6,3,3,9,3,3,3,48,45
296800,2,6,24,15,15,33,12,9,9,24,3,12,3,159,159
296900,2,0,0,0,0,0,0,0,0,0,0,0,0,21,21
297000,2,0,12,6,12,18,0,3,3,6,3,0,3,69,63
297100,2,3,21,9,15,21,6,12,3,12,6,6,3,117,108
297200,2,0,9,9,9,6,3,3,3,6,6,3,3,60,54
297301,2,0,0,0,0,0,0,0,0,0,0,0,0,18,18
297302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297400,2,0,0,0,0,0,0,0,0,0,0,0,0,18,18
297501,2,0,6,3,6,9,9,6,3,3,0,3,3,45,45
297502,2,0,0,0,0,0,0,0,0,0,0,0,0,15,18
297600,2,0,3,3,3,15,6,3,0,6,3,3,3,48,45
297700,2,0,9,9,3,15,6,6,3,12,0,9,0,69,69
297800,2,3,21,15,12,42,18,15,12,24,12,9,6,183,174
297900,2,3,9,6,15,15,6,9,6,6,6,6,3,93,87
298000,2,3,18,15,18,27,12,27,6,12,6,9,9,159,153
298100,2,0,18,12,15,12,6,15,6,9,6,6,6,105,99
298200,2,0,15,12,12,9,12,21,0,24,12,0,0,123,114
298301,2,0,3,6,6,3,3,3,0,3,3,0,0,30,27
298302,2,0,6,3,6,6,3,9,0,12,9,3,0,54,45
298303,2,3,3,12,6,15,3,6,0,6,12,3,3,66,54
298304,2,0,3,9,6,6,0,0,0,9,3,3,0,48,45
298400,2,0,9,18,18,15,6,18,3,18,9,6,3,126,117
298501,2,0,9,9,12,9,6,9,0,9,3,3,3,69,69
298502,2,0,6,12,9,9,3,9,3,6,3,6,0,69,63
298503,2,0,3,3,6,6,3,9,0,12,6,3,3,51,48
298504,2,0,6,3,6,3,12,9,3,9,0,3,0,57,54
298600,2,0,12,15,15,12,15,9,0,12,12,6,3,105,93
298701,2,0,6,0,6,6,3,6,3,6,3,0,0,42,36
298702,2,0,3,3,3,9,6,9,0,9,9,0,0,57,48
298801,2,3,15,6,15,15,6,6,3,6,3,12,0,96,87
298802,2,0,9,9,12,12,3,12,3,6,3,3,0,72,69
298803,2,0,3,0,3,15,9,6,3,3,3,3,0,51,48
298901,2,3,12,21,27,27,12,21,0,21,9,9,3,171,165
298903,2,0,6,12,15,9,9,15,3,9,3,6,0,96,90
298904,2,3,9,9,15,12,6,3,3,6,6,3,6,78,72
298905,2,0,24,18,21,21,18,15,6,18,3,15,9,171,165
299000,2,0,0,0,0,0,0,0,0,0,0,0,0,12,9
299101,2,0,3,6,3,0,3,6,0,3,6,0,0,27,21
299102,2,0,6,6,9,9,6,15,3,15,6,3,0,81,78
299200,2,0,15,15,12,21,9,15,6,12,9,9,3,132,123
299300,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
299402,2,0,12,12,18,15,15,18,0,39,18,12,0,159,138
299404,2,0,6,3,0,6,0,0,3,12,6,3,0,39,33
299405,2,0,9,12,18,9,9,15,0,30,12,9,0,126,114
299406,2,0,0,0,0,0,0,0,0,0,0,0,0,21,18
299407,2,0,6,15,6,0,3,3,0,6,3,3,0,45,45
299500,2,0,9,9,12,9,9,12,0,15,3,12,3,99,93
299600,2,0,9,6,6,6,6,6,3,12,6,6,3,69,63
299700,2,0,3,3,6,12,9,9,6,9,3,6,6,69,66
299800,2,9,18,12,15,27,18,15,15,12,6,15,9,168,162
299900,2,0,12,9,9,9,3,3,6,6,6,3,0,60,57
300001,2,0,9,12,12,9,3,3,3,9,6,3,0,72,66
300002,2,0,3,6,0,6,3,3,0,3,3,0,3,30,27
300100,2,0,9,6,3,12,9,9,3,9,6,3,3,72,69
300200,2,0,12,6,3,3,0,6,3,6,3,0,3,45,45
300300,2,3,18,18,24,21,12,12,3,9,6,9,3,129,123
300400,2,0,9,9,9,18,3,3,3,12,9,3,3,81,72
300501,2,3,18,3,9,21,9,3,6,9,0,6,6,96,93
300502,2,3,9,9,9,18,9,6,6,12,0,6,0,87,84
300503,2,0,0,0,6,0,0,0,0,0,0,0,0,24,24
300600,2,3,15,9,12,12,6,6,3,9,6,6,3,90,81
300701,2,3,12,6,18,24,12,18,6,12,9,6,3,126,117
300702,2,0,9,9,15,18,9,15,6,15,3,6,3,108,105
300800,2,0,9,6,3,9,3,9,3,3,3,3,0,42,39
300900,2,0,0,0,0,0,0,0,0,0,0,0,0,12,9
301000,2,3,6,12,6,12,9,12,0,9,3,3,3,72,72
301100,2,0,12,9,9,15,9,3,3,18,6,6,3,96,90
301200,2,0,12,9,6,15,6,9,0,12,3,6,6,81,81
301300,2,0,6,3,12,9,9,9,9,9,6,3,0,75,69
301400,2,3,21,9,12,15,9,12,3,15,9,6,3,126,117
301500,2,0,12,9,18,33,12,15,6,15,6,9,6,141,135
301600,2,3,12,9,9,15,6,6,3,3,12,3,0,81,69
301700,2,0,21,18,21,21,18,18,3,27,9,6,9,174,165
301800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301901,2,0,12,9,15,24,15,12,6,18,0,9,6,126,126
301902,2,0,9,3,3,9,6,9,3,9,9,3,3,69,60
301903,2,0,15,9,9,9,9,12,9,9,6,3,3,87,78
302001,2,3,6,9,6,9,6,3,3,6,0,6,3,60,60
302002,2,0,9,6,3,12,3,3,6,6,3,3,0,45,45
302003,2,0,6,6,3,6,3,0,6,3,0,0,3,36,39
302004,2,0,12,3,6,6,3,6,3,12,3,3,0,57,54
302101,2,0,0,0,0,0,0,0,0,6,0,0,0,21,21
302102,2,0,0,0,0,0,0,0,0,0,0,0,0,18,18
302103,2,0,12,6,3,3,3,3,0,6,0,0,0,36,33
302104,2,0,3,3,9,6,3,3,0,3,3,0,3,36,33
302105,2,0,3,3,9,3,3,3,0,0,0,6,0,27,27
302203,2,0,3,6,0,12,0,6,3,3,6,3,0,39,36
302204,2,0,3,6,3,6,0,6,3,6,9,0,0,45,36
302205,2,0,6,6,9,9,0,6,0,9,3,9,3,51,51
302206,2,0,3,6,3,9,0,6,0,6,3,0,0,42,39
302207,2,0,3,6,6,6,3,6,0,6,6,3,0,48,42
302208,2,3,3,3,6,9,3,6,0,9,0,6,0,45,45
302300,2,0,12,9,6,6,6,0,3,6,3,6,3,66,60
302401,2,3,6,3,6,6,6,3,0,3,3,6,0,36,30
302402,2,0,6,3,0,6,3,3,3,3,6,0,0,36,30
302403,2,0,3,6,3,3,6,6,0,6,6,3,0,48,39
302501,2,0,18,18,12,15,9,15,0,6,6,6,6,111,108
302502,2,0,6,12,12,12,9,3,0,6,6,6,3,72,63
302504,2,0,6,3,3,3,6,3,0,6,3,3,3,36,33
302505,2,0,6,6,9,0,3,0,0,0,6,3,3,36,30
302506,2,0,3,3,6,6,6,6,3,3,3,3,3,48,45
302601,2,3,6,6,21,3,6,12,0,12,6,3,3,78,72
302602,2,0,0,6,6,9,3,6,0,6,3,0,0,45,39
302701,2,0,3,9,6,3,6,6,3,6,0,0,0,45,42
302702,2,0,0,0,0,0,0,0,0,0,0,0,0,21,18
302703,2,0,9,12,3,6,6,6,0,3,0,3,0,45,45
302704,2,0,6,3,6,9,3,3,0,6,0,3,3,42,45
302705,2,0,3,6,6,6,0,3,0,6,6,0,0,36,33
302706,2,0,3,6,6,3,6,3,3,3,3,6,0,36,36
302801,2,0,0,6,3,6,3,6,3,9,3,0,3,42,42
302802,2,0,0,3,6,3,6,6,3,3,9,6,0,45,36
302803,2,0,9,3,3,6,3,0,3,3,3,3,3,39,33
302900,2,3,21,27,21,18,6,9,0,21,12,12,3,153,141
303001,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
303002,2,0,12,6,0,6,6,3,0,6,9,9,0,57,45
303101,2,0,15,12,9,15,6,15,3,21,9,3,3,111,99
303102,2,0,15,18,12,9,9,15,0,21,15,9,3,129,117
303202,2,3,9,24,9,12,0,18,6,30,12,6,3,135,120
303203,2,0,6,6,12,12,0,9,3,15,6,6,3,75,69
303204,2,0,6,6,6,9,3,3,3,21,3,3,0,63,60
303205,2,0,3,12,3,3,6,6,3,12,6,9,3,63,60
303300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303400,2,0,6,15,12,12,3,9,3,18,21,3,0,102,84
303501,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303502,2,0,6,3,12,24,9,9,3,12,15,21,3,114,99
303600,2,0,15,3,9,42,18,18,3,15,12,21,0,165,153
303700,2,3,21,9,18,36,18,12,3,30,9,18,9,189,180
303800,2,0,21,12,18,45,21,12,9,30,12,21,6,213,201
303901,2,0,12,15,15,27,15,9,12,30,18,24,0,177,159
303902,2,0,9,6,9,6,12,9,0,9,12,9,0,84,72
304000,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
304100,2,0,0,0,0,0,0,0,0,0,0,0,0,12,9
304200,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
304300,2,0,0,0,0,0,0,0,0,0,0,0,0,18,18
304400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304500,2,0,9,6,3,9,3,6,0,9,9,3,0,57,51
304600,2,0,6,9,9,15,9,12,0,18,9,21,0,111,102
304700,2,0,9,6,9,18,3,3,3,6,0,6,0,66,63
304800,2,0,12,6,0,15,3,9,3,6,9,12,0,75,69
304900,2,3,15,6,12,24,3,9,3,12,3,6,3,99,96
305000,2,0,12,9,12,24,9,12,6,12,9,9,3,114,105
305100,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
305201,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
305202,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
305300,2,0,15,9,15,24,15,12,6,12,3,18,3,138,135
305400,2,0,15,9,9,9,12,12,6,15,12,9,3,108,96
305500,2,0,12,6,12,24,9,18,3,21,15,18,3,144,129
305600,2,0,24,12,24,15,12,33,3,63,78,33,6,303,225
305700,2,0,9,6,15,21,3,12,3,24,18,15,3,126,111
305800,2,3,18,12,12,15,18,6,0,27,15,12,0,135,120
305900,2,0,6,0,6,9,3,6,3,3,3,3,0,42,39
306000,2,3,12,6,12,24,12,18,6,12,12,24,3,141,132
306100,2,0,9,15,21,24,6,21,6,21,6,9,3,147,138
306200,2,0,6,3,6,6,6,3,0,3,0,3,3,36,33
306300,2,0,12,9,9,12,9,6,3,12,12,18,3,96,87
306400,2,0,6,9,6,9,3,6,6,12,6,12,3,72,69
306500,2,0,12,9,15,18,9,12,0,15,9,9,3,114,108
306600,2,3,12,3,9,18,12,6,6,15,3,9,6,99,96
306700,2,0,18,18,18,39,18,18,6,24,12,18,0,195,183
306800,2,0,12,12,12,15,12,12,0,15,0,15,6,108,105
306900,2,3,18,9,9,21,18,15,3,12,6,24,6,138,132
307000,2,0,6,6,9,15,9,12,3,9,3,15,0,90,87
307100,2,0,9,9,12,9,3,6,3,18,6,6,3,84,78
307200,2,0,9,6,12,15,6,6,0,9,9,9,3,81,72
307300,2,0,21,9,12,21,15,21,9,48,24,9,3,195,171
307400,2,0,24,12,18,21,18,15,3,15,27,18,3,177,147
307500,2,0,3,3,0,9,3,3,3,6,3,0,0,30,30
307600,2,0,9,6,12,21,9,9,0,24,9,6,3,108,99
307700,2,0,6,6,6,15,6,3,0,9,0,0,3,60,60
307800,2,0,9,6,12,21,6,6,3,12,6,9,0,87,84
307900,2,3,12,9,9,21,15,12,3,12,9,12,0,114,105
308000,2,0,18,9,15,21,15,9,3,18,15,9,0,132,120
308100,2,0,9,12,6,21,6,12,6,12,15,9,3,114,99
308200,2,0,15,6,15,39,15,9,3,36,24,33,3,192,168
308300,2,3,15,9,12,36,15,15,6,18,12,15,9,159,147
308401,2,0,12,9,12,9,6,6,3,21,3,9,0,93,87
308403,2,0,6,3,6,0,0,6,0,6,0,6,3,36,36
308404,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
308500,2,0,12,9,9,12,3,12,0,21,6,6,3,93,90
308601,2,0,0,0,0,0,0,0,0,0,0,0,0,18,18
308602,2,0,12,6,12,15,6,18,9,12,6,6,3,96,96
308700,2,0,15,3,12,24,12,6,3,6,3,3,3,87,87
308800,2,0,9,3,3,12,6,6,0,12,6,9,6,72,66
308900,2,3,15,6,18,27,6,15,3,12,3,6,3,114,111
309000,2,0,3,3,3,15,9,6,0,3,6,0,0,48,39
309100,2,3,12,6,3,18,6,9,6,6,6,9,0,87,78
309200,2,0,21,9,15,24,18,9,3,6,3,3,3,114,111
309300,2,0,9,3,9,21,6,9,0,3,3,6,0,75,69
309400,2,0,9,3,9,18,6,9,3,12,0,3,0,72,72
309501,2,0,9,3,12,18,3,9,0,12,6,6,3,84,78
309502,2,0,9,3,3,18,3,9,0,3,3,3,6,60,57
309600,2,3,15,3,15,27,12,15,6,6,9,6,3,111,102
309701,2,0,6,3,3,3,3,6,3,6,3,3,0,39,39
309702,2,0,3,3,6,6,3,3,3,3,6,3,3,39,33
309800,2,3,21,3,9,18,3,15,6,15,6,6,0,99,93
309900,2,3,3,9,12,15,6,6,0,6,0,3,3,60,60
310000,2,0,9,15,15,21,12,15,6,9,6,6,6,123,120
310100,2,0,9,9,9,15,6,12,6,12,9,0,0,93,84
310200,2,0,12,9,18,18,15,15,0,21,6,6,3,117,111
310300,2,0,15,9,18,21,6,12,3,12,9,6,3,108,102
310400,2,3,3,6,6,9,0,0,6,9,0,0,3,42,42
310500,2,0,9,12,15,15,9,6,9,21,6,9,0,111,105
310600,2,0,21,9,9,24,12,15,3,12,0,12,0,120,120
310700,2,0,12,9,9,24,12,15,3,9,6,12,0,120,114
310800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310900,2,0,6,6,12,24,15,18,6,9,9,6,3,111,102
311000,2,0,15,15,21,15,12,18,6,15,12,3,0,141,129
311100,2,0,6,6,3,3,3,0,0,3,6,3,0,39,33
311200,2,0,15,9,15,21,6,9,3,12,6,0,3,102,99
311300,2,0,12,3,15,24,18,9,3,18,12,12,0,123,114
311400,2,0,18,15,12,30,15,18,6,24,15,12,6,174,156
311500,2,3,15,9,6,18,9,12,6,15,3,15,6,114,114
311600,2,3,12,6,12,30,12,12,0,12,6,9,3,120,114
311700,2,0,9,3,9,12,6,6,3,9,3,9,0,75,72
311800,2,0,9,3,9,15,6,6,0,6,12,12,6,87,75
311900,2,0,12,6,6,18,9,6,3,6,3,9,0,75,72
312000,2,0,6,6,24,12,9,6,3,33,9,12,0,114,105
312100,2,3,21,12,21,24,18,21,3,21,9,12,0,168,159
312200,2,3,15,18,24,24,12,21,12,15,9,12,6,168,156
312300,2,3,18,15,15,30,21,9,6,21,12,9,3,165,156
312401,2,0,3,0,0,6,3,3,3,9,3,6,3,36,36
312402,2,0,12,6,6,15,15,6,3,12,9,9,0,87,75
312501,2,0,3,9,9,18,9,6,0,9,3,6,3,69,66
312502,2,0,12,3,9,27,6,15,3,12,0,6,0,96,96
312600,2,0,18,9,18,18,9,12,0,18,3,24,6,135,132
312701,2,3,9,6,6,15,6,9,0,6,3,6,0,69,66
312702,2,0,3,3,3,9,6,6,0,3,0,3,0,39,42
312800,2,0,24,15,21,42,15,15,9,15,6,12,6,192,183
312900,2,0,18,6,9,18,6,6,0,18,3,6,0,93,90
313000,2,0,27,9,21,42,6,27,3,15,6,12,3,168,165
313100,2,0,24,9,18,30,24,27,0,21,6,12,6,183,180
313200,2,0,15,12,21,18,9,18,3,12,6,9,0,126,120
313300,2,3,9,9,6,21,3,3,0,6,3,0,9,75,72
313400,2,0,15,12,15,30,12,12,9,15,12,6,6,138,129
313500,2,0,15,15,24,21,21,12,6,18,15,9,6,168,153
313600,2,0,3,6,3,3,0,3,0,0,0,3,3,33,33
313700,2,3,15,12,18,21,15,18,6,21,9,18,3,156,150
313800,2,3,18,9,21,24,12,12,0,12,3,3,3,120,120
313900,2,0,12,12,9,24,9,15,3,3,6,12,3,102,99
314001,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15
314002,2,0,21,12,15,27,9,12,3,9,3,12,3,132,126
314100,2,0,21,15,9,27,12,15,6,9,6,12,6,132,126
314200,2,3,9,9,21,18,15,21,3,18,6,9,0,135,129
314300,2,3,18,12,15,21,12,9,9,12,15,12,12,153,135
314400,2,0,15,12,6,18,15,6,3,6,0,3,6,81,84
314500,2,6,27,15,18,18,9,15,3,18,6,9,3,141,135
314600,2,3,12,6,15,18,12,15,3,3,3,12,6,105,102
314700,2,3,24,15,24,36,30,21,6,12,6,15,6,192,186
314801,2,0,9,3,15,9,9,12,6,15,6,12,0,99,93
314802,2,0,12,0,12,6,9,6,0,9,0,6,3,66,66
314901,2,0,3,3,6,6,6,6,3,3,3,0,0,36,33
314902,2,0,12,3,15,18,9,9,3,9,3,6,0,90,87
314903,2,3,6,3,0,6,9,3,3,6,3,6,3,48,48
314904,2,3,6,6,6,12,9,0,0,9,3,6,3,66,63
315001,2,3,3,3,3,3,0,9,0,9,3,3,0,36,33
315002,2,0,6,3,6,6,9,3,3,12,3,12,0,60,63
315003,2,0,9,3,6,3,6,3,0,3,6,3,0,45,36
315100,2,3,9,3,6,15,6,9,0,6,3,6,3,69,66
315200,2,0,3,3,6,6,9,12,0,6,3,6,3,63,60
315300,2,0,12,9,12,12,9,3,0,3,6,0,3,72,66
315400,2,3,12,3,21,15,9,12,3,3,12,6,0,96,84
315500,2,3,18,9,9,27,15,15,6,12,3,6,6,129,126
315600,2,0,12,9,15,21,15,12,3,12,3,12,3,114,111
315700,2,0,6,9,6,12,12,9,3,12,3,9,0,75,72
315800,2,0,9,3,6,3,9,6,3,9,3,3,3,54,51
315900,2,0,12,9,15,21,12,12,3,9,9,3,3,102,93
316000,2,0,9,6,6,9,6,9,0,9,3,3,6,60,60
316100,2,3,6,3,6,15,9,6,3,0,3,6,0,60,57
316201,2,0,0,0,0,0,0,0,0,0,0,0,0,21,21
316202,2,3,3,0,3,9,3,3,0,6,0,3,3,39,39
316300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316400,2,0,3,6,3,15,6,6,0,6,3,6,3,60,57
316500,2,0,6,9,12,12,9,12,3,15,6,6,0,84,81
316600,2,0,6,3,0,9,0,6,0,3,0,3,3,39,39
316700,2,0,12,18,18,18,9,12,3,12,6,3,0,111,108
316800,2,0,9,6,15,9,6,9,3,6,3,0,0,69,66
316900,2,0,3,9,6,6,12,18,0,3,0,0,0,57,60
317000,2,0,6,6,12,3,9,6,0,12,6,3,3,66,60
317100,2,0,6,12,9,6,12,15,0,9,6,3,0,78,72
317200,2,0,3,12,15,15,15,9,3,3,3,6,3,90,87
317300,2,0,12,9,6,12,24,15,6,12,15,9,6,123,108
